piid,in_scope_17,records,total_dollars,eb_dollars,eb_pct,hii_dollars,hii_pct,other_us_dollars,other_us_pct,foreign_dollars,foreign_pct,unknown_dollars,unknown_pct,top_pop_state,top_pop_state_pct,top_pop_city,top_pop_city_pct
N0010417PFC82,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,GA,0.0,"ALMA, GA",0.0
N0010418PFA26,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,GA,0.0,"ALMA, GA",0.0
N0010418PFA70,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,GA,0.0,"ALMA, GA",0.0
N0010419GU101,no,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0010423DGM01,no,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0010423DGZ01,no,5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0010425PBG22,no,2,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,OH,0.0,"BLUE ASH, OH",0.0
N0016420DS011,no,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0017424FG285,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,CA,0.0,"SAN DIEGO, CA",0.0
N0017810D5922,no,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0017811D6470,no,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0017812D6796,no,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0017812D6797,no,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0017814D7201,no,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0017816D8607,no,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0017816D8608,no,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0017816D8609,no,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0017818V0011,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,CA,0.0,"SAN DIEGO, CA",0.0
N0017819D7257,no,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0017819D7258,no,17,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0017819D7660,no,17,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0017821D8962,no,11,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0017821D8963,no,13,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0017825D7138,no,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0017825D7139,no,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0017825D7140,no,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0017825D7141,no,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0018917P1480,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,FL,0.0,"FORT LAUDERDALE, FL",0.0
N0018920DZ015,no,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0018921FZ344,no,2,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,DC,0.0,"WASHINGTON, DC",0.0
N0024425PS145,no,2,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,MD,0.0,"PATUXENT RIVER, MD",0.0
N0025920A0003,no,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0038318P088M,no,2,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,FL,0.0,"TAMARAC, FL",0.0
N0038319P040F,no,2,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,FL,0.0,"TAMARAC, FL",0.0
N0042125A0065,no,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N3595A20F0003,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,TX,0.0,"MAGNOLIA, TX",0.0
N3595A21F0005,no,2,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,TX,0.0,"MAGNOLIA, TX",0.0
N3943016D1821,no,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N3943022D2401,no,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N4008022D1111,no,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N4008024D0031,no,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N4008025D1005,no,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N4008516D6300,no,7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N4008519D7417,no,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N4008520D0096,no,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N4008520D0156,no,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N4008521D0051,no,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N4008521D0097,no,6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N4008521F6569,no,2,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,NC,0.0,"CAMP LEJEUNE, NC",0.0
N4008522D0065,no,5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N4008522D0088,no,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N4008524D0044,no,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N4008524D0063,no,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N4008524D0080,no,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N4008525D2992,no,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N4008526D0017,no,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N4033924DS001,no,8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N4425522D2001,no,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N4425523D1602,no,10,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N5702518FD024,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,CA,0.0,"SAN DIEGO, CA",0.0
N6247325D3001,no,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N6449818D4006,no,6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N6449824D4035,no,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N6449824G4002,no,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N6470915P0127,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,GA,0.0,"KINGS BAY, GA",0.0
N6523616D4803,no,5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N6600117F1012,no,2,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,PA,0.0,"PHILADELPHIA, PA",0.0
N6600117P7444,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,CA,0.0,"SAN DIEGO, CA",0.0
N6809417P6241,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,CA,0.0,"CAMP PENDLETON, CA",0.0
N6833520G1037,no,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N6833521D0002,no,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N6833525A0028,no,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N6833525A0047,no,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N6883624P0090,no,3,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,FL,0.0,"TAMPA, FL",0.0
N6945016D1119,no,5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0002409C2108,no,3,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,NY,0.0,"SCHENECTADY, NY",0.0
N0002410C2119,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,PA,0.0,"MONROEVILLE, PA",0.0
N0002411C2127,no,2,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,PA,0.0,"MONROEVILLE, PA",0.0
N0002412C2107,no,2,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,PA,0.0,"MONROEVILLE, PA",0.0
N0002413C2121,no,2,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,PA,0.0,"MONROEVILLE, PA",0.0
N0002414C2101,no,2,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,PA,0.0,"MONROEVILLE, PA",0.0
N0002417C2120,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,PA,0.0,"MONROEVILLE, PA",0.0
1001,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,PA,0.0,"CHESWICK, PA",0.0
1024,no,4,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,SC,0.0,"SUMMERVILLE, SC",0.0
1025,no,4,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,NJ,0.0,"PHILLIPSBURG, NJ",0.0
5074,no,8,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,PA,0.0,"BETHLEHEM, PA",0.0
N0001917P0069,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,PA,0.0,"CHESWICK, PA",0.0
N0010412PCE90,no,3,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,NY,0.0,"FARMINGDALE, NY",0.0
N0010414CBA76,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,NJ,0.0,"PHILLIPSBURG, NJ",0.0
N0010414CFB12,no,3,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,PA,0.0,"CHESWICK, PA",0.0
N0010414CNA06,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,NJ,0.0,"PHILLIPSBURG, NJ",0.0
N0010415GA752,no,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0010416CFA62,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,PA,0.0,"CHESWICK, PA",0.0
N0010417GAS01,no,15,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0010417PCD80,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,PA,0.0,"BETHLEHEM, PA",0.0
N0010418FAS04,no,2,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,PA,0.0,"BETHLEHEM, PA",0.0
N0010418GBH01,no,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0010418GBJ01,no,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0010419CBA33,no,2,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,NY,0.0,"FARMINGDALE, NY",0.0
N0010419GNA01,no,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0010419PCE09,no,2,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,PA,0.0,"BETHLEHEM, PA",0.0
N0010419PEU01,no,3,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,PA,0.0,"BETHLEHEM, PA",0.0
N0010420PNA50,no,2,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,NY,0.0,"WELLSVILLE, NY",0.0
N0010421PCF46,no,2,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,CA,0.0,"CHULA VISTA, CA",0.0
N0010422FBJ03,no,2,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,VA,0.0,"CHESAPEAKE, VA",0.0
N0010422PBW89,no,2,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,PA,0.0,"BETHLEHEM, PA",0.0
N0010422PEL53,no,2,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,PA,0.0,"BETHLEHEM, PA",0.0
N0010423FBJ01,no,2,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,VA,0.0,"CHESAPEAKE, VA",0.0
N0010423GZU01,no,5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0010423PCA47,no,2,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,NY,0.0,"WELLSVILLE, NY",0.0
N0010424GZX01,no,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0010425PXC40,no,2,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,NY,0.0,"FARMINGDALE, NY",0.0
N0016418GJV11,no,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0016419DGP55,no,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0016423DJW69,no,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0016423DS013,no,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0016424DJW70,no,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0038308CP106,no,3,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,NY,0.0,"FARMINGDALE, NY",0.0
N3220523P0032,no,2,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,PA,0.0,"BETHLEHEM, PA",0.0
N3220525P5047,no,2,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,VA,0.0,"NORFOLK, VA",0.0
N4215823P0044,no,2,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,VA,0.0,"PORTSMOUTH, VA",0.0
N4523A20A0300,no,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N4523A22D5701,no,14,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N4523A22D5706,no,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N6449820D4028,no,6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N6833522D0008,no,8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N6833523D0010,no,5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0003022C6041,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,VA,0.0,"SPRINGFIELD, VA",0.0
N0016719D0006,no,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0016719F0074,no,5,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,MS,0.0,"GULFPORT, MS",0.0
N0016723F0162,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,FL,0.0,"JACKSONVILLE, FL",0.0
N0016724F0220,no,2,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,MS,0.0,"GULFPORT, MS",0.0
N6660419P1670,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,RI,0.0,"NEWPORT, RI",0.0
N0002423F4318,no,1,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,CT,0.0,"GROTON, CT",0.0
N0002424F4319,no,1,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,CT,0.0,"GROTON, CT",0.0
N0016719D0005,no,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0016719D0010,no,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0016725G0001,no,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N6449819D4031,no,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N6449823G4005,no,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N6449825D4007,no,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N6600119D0071,no,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
0058,no,1,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,CT,0.0,"GROTON, CT",0.0
0062,no,1,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,CT,0.0,"GROTON, CT",0.0
0063,no,1,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,CT,0.0,"GROTON, CT",0.0
1006,no,1,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,CT,0.0,"GROTON, CT",0.0
1016,no,1,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,CT,0.0,"GROTON, CT",0.0
1026,no,2,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,CT,0.0,"GROTON, CT",0.0
1028,no,1,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,CT,0.0,"GROTON, CT",0.0
1032,no,3,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,CT,0.0,"GROTON, CT",0.0
1035,no,2,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,CT,0.0,"GROTON, CT",0.0
1044,no,3,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,CT,0.0,"GROTON, CT",0.0
1048,no,1,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,CT,0.0,"GROTON, CT",0.0
1049,no,2,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,CT,0.0,"GROTON, CT",0.0
1078,no,1,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,CT,0.0,"GROTON, CT",0.0
1087,no,1,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,CT,0.0,"GROTON, CT",0.0
1092,no,1,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,CT,0.0,"GROTON, CT",0.0
1095,no,2,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,CT,0.0,"GROTON, CT",0.0
5066,no,1,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,CT,0.0,"GROTON, CT",0.0
7D03,no,1,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,CT,0.0,"GROTON, CT",0.0
L130,no,1,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,CT,0.0,"GROTON, CT",0.0
L151,no,1,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,CT,0.0,"GROTON, CT",0.0
L165,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,GA,0.0,"KINGS BAY, GA",0.0
L823,no,1,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,CT,0.0,"GROTON, CT",0.0
N0002404C2100,no,2,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,CT,0.0,"GROTON, CT",0.0
N0002405G4417,no,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0002412C4305,no,1,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,CT,0.0,"GROTON, CT",0.0
1054,no,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,,0.0,,0.0
9050,no,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,,0.0,,0.0
N0002401G2300,no,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0002402C2905,no,1,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,VA,0.0,"NEWPORT NEWS, VA",0.0
N0002404C2118,no,4,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,VA,0.0,"NEWPORT NEWS, VA",0.0
N0002407C2117,no,1,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,VA,0.0,"NEWPORT NEWS, VA",0.0
N0002408C2100,no,10,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,VA,0.0,"NEWPORT NEWS, VA",0.0
N0002416D4418,no,6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0002416D4421,no,6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0002418D4327,no,8,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0002421G2503,no,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0002422D4447,no,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0002422D4453,no,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0002425D4214,no,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N0002498C2104,no,13,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,VA,0.0,"NEWPORT NEWS, VA",0.0
N0017318P2010,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,CA,0.0,"IRVINE, CA",0.0
N0017322P1511,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,DC,0.0,"WASHINGTON, DC",0.0
N0017419P0057,no,2,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,CA,0.0,"IRVINE, CA",0.0
N0018913DG003,no,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N4033918CF004,no,2,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,,0.0,,0.0
N4033918PF158,no,3,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,,0.0,,0.0
N4033918PF168,no,2,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,,0.0,,0.0
N4033919GA001,no,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,,0.0,,0.0
N4033919PF023,no,2,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,,0.0,,0.0
0055,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,CA,0.0,"PORT HUENEME CBC BASE, CA",0.0
0066,no,3,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,CA,0.0,"SAN DIEGO, CA",0.0
0107,no,2,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,CA,0.0,"SAN DIEGO, CA",0.0
0602,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,VA,0.0,"PORTSMOUTH, VA",0.0
1710,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,CA,0.0,"NEWBURY PARK, CA",0.0
4T14,no,1,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,VA,0.0,"NEWPORT NEWS, VA",0.0
4T20,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,VA,0.0,"NORFOLK, VA",0.0
4T33,no,2,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,CA,0.0,"SAN DIEGO, CA",0.0
4T36,no,1,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,VA,0.0,"NEWPORT NEWS, VA",0.0
4T46,no,1,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,VA,0.0,"NEWPORT NEWS, VA",0.0
4T53,no,1,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,,0.0,,0.0
4T54,no,1,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,VA,0.0,"NEWPORT NEWS, VA",0.0
4T73,no,1,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,VA,0.0,"NEWPORT NEWS, VA",0.0
4T74,no,1,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,VA,0.0,"NEWPORT NEWS, VA",0.0
6847,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,VA,0.0,"MADISON, VA",0.0
7194,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,VA,0.0,"MADISON, VA",0.0
7282,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,VA,0.0,"MADISON, VA",0.0
7354,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,VA,0.0,"MADISON, VA",0.0
7371,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,AZ,0.0,"TEMPE, AZ",0.0
7417,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,VA,0.0,"MADISON, VA",0.0
7F02,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,VA,0.0,"NORFOLK, VA",0.0
GE02,no,1,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,VA,0.0,"NEWPORT NEWS, VA",0.0
GT05,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,VA,0.0,"NORFOLK, VA",0.0
GT18,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,VA,0.0,"NORFOLK, VA",0.0
GT38,no,1,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,VA,0.0,"NORFOLK, VA",0.0
