fy,uei,vendor,foreign,amount_M,records
2016,SJULQDJ8NZU7,"L3HARRIS TECHNOLOGIES, INC.",,1.8587,2
2016,YA7EN5YYJYS8,"APOLLO PROFESSIONAL SOLUTIONS, INC.",,0.9523,2
2016,ZFN2JJXBLZT3,LOCKHEED MARTIN CORPORATION,,0.8936,2
2016,PPLZG8J3N9D4,UNITED TECHNOLOGIES CORPORATION,,0.5871,1
2016,FBJ9NCJE2J56,"HUNT VALVE COMPANY, INC.",,0.1940,1
2016,CMT4S6G76QB5,"BWX TECHNOLOGIES, INC.",,0.1377,4
2016,XFMBL7A963X9,"OIL STATES INTERNATIONAL, INC.",,0.0216,2
2016,L4ZMKLM4MPL3,MOOG INC.,,0.0093,1
2016,GN84UHWZJMR8,"DAYTON T. BROWN, INC.",,0.0030,3
2016,Z19UP1U6FMT1,INDUSTRIAL TRANSFER AND STORAGE INC.,,-0.0001,2
2016,FLU4K8MGMZX7,"HITACHI, LTD.",,-0.2912,1
2017,NKVZLJL93QT6,NORTHROP GRUMMAN CORPORATION,,136.4146,9
2017,E8LNMDLEKM35,D.C. FABRICATORS INC.,,26.5201,8
2017,PF8PJNVEPTJ1,CURTISS-WRIGHT CORPORATION,,7.2832,10
2017,U45EH8WMNF55,"CIRCOR INTERNATIONAL, INC.",,1.9089,2
2017,L8T4R3N7ACL6,COLFAX CORPORATION,,1.7998,1
2017,ZFN2JJXBLZT3,LOCKHEED MARTIN CORPORATION,,0.4221,3
2017,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",,0.2315,5
2017,N9K8Y7U3RGA9,CATERPILLAR INC.,,0.2200,1
2017,Z8WNV7KTX267,"BURNS & MCDONNELL, INC.",,0.0965,1
2017,Z89SS59265U9,ESPEY MFG. & ELECTRONICS CORP.,,0.0601,1
2017,PUG1H9MFJD63,"AMERICAN TANK & FABRICATING CO, THE",,0.0549,2
2017,CMT4S6G76QB5,"BABCOCK & WILCOX COMPANY, THE",,0.0390,1
2017,FBJ9NCJE2J56,"HUNT VALVE COMPANY, INC.",,0.0307,1
2017,PX5GZY3JUU27,HALLMAN SEPTIC SERVICE LLC,,0.0278,1
2017,V1MQFNQB56Z5,RIX INDUSTRIES,,0.0235,1
2017,SCWYXXK1EM13,ULTRA ELECTRONICS HOLDINGS PLC,,0.0156,1
2017,RLYHS582JDW8,SCHLUMBERGER TECHNOLOGY CORPORATION,,0.0143,1
2017,JBMKQ8ZH6FN9,DOVER CORPORATION,,0.0118,1
2017,YD1GK53355R5,"PRECISION CUSTOM COMPONENTS, LLC",,0.0073,1
2017,WEK3JBN7G6L7,ADMIRAL FILTER COMPANY LLC,,0.0032,1
2017,GLRVV6FC6DB3,GP STRATEGIES CORPORATION,,-0.0019,2
2017,ZPZMCRH2JSA3,"EZEFLOW USA, INC.",,-0.0075,3
2017,LFNVWPJYQKH4,COASTAL DESIGN LLC,,-0.0158,2
2017,DJH3J8S4C481,NTS HOLDING CORPORATION INC,,-0.0188,1
2017,DKNUHVKSM6J3,THE CIANBRO COMPANIES,,-0.0460,2
2017,SQRKBV7ET8S9,ALFA LAVAL AB,,-0.0554,1
2017,N79NY6FRL2F3,CUSTOM ALLOY CORPORATION,,-0.0586,5
2018,SQ2DSCE69F15,TELEDYNE TECHNOLOGIES INCORPORATED,,24.6961,14
2018,N1PJDANWUJ61,SCOT FORGE COMPANY,,20.8338,40
2018,W138B61KN3Q7,PARKER-HANNIFIN CORPORATION,,8.5430,1
2018,PF8PJNVEPTJ1,CURTISS-WRIGHT CORPORATION,,6.2027,7
2018,V1MQFNQB56Z5,RIX INDUSTRIES,,3.3930,1
2018,SCWYXXK1EM13,ULTRA ELECTRONICS HOLDINGS PLC,,3.3822,2
2018,W8PTMRME1496,LEONARDO SPA,,3.0684,3
2018,NKVZLJL93QT6,NORTHROP GRUMMAN CORPORATION,,2.0000,1
2018,U45EH8WMNF55,"CIRCOR INTERNATIONAL, INC.",,1.8409,2
2018,MU3CM1145E44,PROGENY SYSTEMS CORPORATION,,1.7413,1
2018,MLNKDLL8KKW6,"HITACHI CONSTRUCTION MACHINERY CO., LTD.",,1.4971,1
2018,GLU5BML5XQK2,ROMEY PAUL VENTURES LLC,,1.1600,1
2018,PUG1H9MFJD63,"AMERICAN TANK & FABRICATING CO, THE",,0.8578,1
2018,UMMDFSB4ARJ7,TECHPRECISION CORPORATION,,0.7422,7
2018,UAWKMCFNMNT1,"CRAIG TECHNOLOGIES AEROSPACE SOLUTIONS, LLC",,0.5956,5
2018,GLRVV6FC6DB3,GP STRATEGIES CORPORATION,,0.5400,1
2018,F2KSX22KK1E4,"BLOOMY CONTROLS, INC.",,0.3527,4
2018,EBMBBLNWAZS8,"PRECISION RESOURCES, INC.",,0.2961,2
2018,MTNSMCNJCNE1,"LJM PACKAGING CO., INC.",,0.2040,2
2018,KDNEW5AC1X41,AGI UK ACQUISITION LIMITED,Yes,0.1904,2
2018,PPLZG8J3N9D4,UNITED TECHNOLOGIES CORPORATION,,0.1750,1
2018,JBMKQ8ZH6FN9,DOVER CORPORATION,,0.1639,1
2018,MMCKJNNMSG23,"ADVANCE MFG.CO., INC.",,0.1252,3
2018,FR7WWCCNBQZ6,D K MACHINE INC,,0.1082,1
2018,YVBHN7GKLQ44,"GLENAIR, INC.",,0.1049,4
2018,LG88NCWJ3A95,"YOUNG ENGINEERING & MANUFACTURING, INC.",,0.0754,1
2018,CABCB9XBJHK5,"APOLLO PROFESSIONAL SOLUTIONS, INC.",,0.0750,1
2018,W1LDBNHD4EM7,SCHLUMBERGER N.V.,,0.0684,2
2018,UKXMHUWSFLW7,"G.W. LISK COMPANY, INC.",,0.0676,2
2018,QNEXJLA47BM4,"JAMESTOWN METAL MARINE SALES, INC.",,0.0622,1
2018,FMC8BKMNMKF2,"FLUID CONDITIONING PRODUCTS, INC.",,0.0455,1
2018,W3KUJLTCRLV1,AMMCON CORP.,,0.0428,2
2018,L4ZMKLM4MPL3,MOOG INC.,,0.0343,2
2018,JK4WJKLD44G9,"METALTEK INTERNATIONAL, INC.",,0.0334,3
2018,C1B6X8AADFB1,"COMSACO, INC.",,0.0319,5
2018,YA7EN5YYJYS8,"APOLLO PROFESSIONAL SOLUTIONS, INC.",,0.0311,1
2018,D3NDZT2XLW83,"MARINE AIR SUPPLY CO., INC.",,0.0299,1
2018,WLEATDDTMCT3,"GRAYCLIFF PARTNERS, LP",,0.0276,1
2018,DNV6ZJNJPLW8,AMERICAN INDUSTRIAL ACQUISITION CORPORATION,,0.0165,2
2018,DJH3J8S4C481,NTS HOLDING CORPORATION INC,,0.0156,3
2018,L7DWM5VV9T97,NTS TECHNICAL SYSTEMS,,0.0155,2
2018,WXRTZLL25AE5,"SEEMANN COMPOSITES, LLC",,0.0130,1
2018,GTP8S87MBPF3,"GREENLAND ENTERPRISES, INC.",,0.0096,1
2018,M6CTHGC91RG4,"MARTINEZ AND TUREK, INC.",,0.0065,1
2018,JU2ME5ZK8VL3,"MMC METROLOGY LAB, INC",,0.0056,1
2018,UNG7G6S4JRA6,"5TH AXIS, LLC",,-0.0024,2
2018,N79NY6FRL2F3,CUSTOM ALLOY CORPORATION,,-0.0100,2
2018,SK3YCN3CHJD7,"PLASTIC DISTRIBUTORS & FABRICATORS, INC.",,-0.0142,2
2018,HTR5K76FMH84,FEDERAL BRONZE CASTING INDS,,-0.0302,1
2018,DK14KTLXA9M5,"KME AMERICA MARINE TUBE & FITTING, LLC",,-0.0557,4
2018,GN84UHWZJMR8,"DAYTON T. BROWN, INC.",,-0.0893,1
2018,FLU4K8MGMZX7,"HITACHI, LTD.",,-0.1141,6
2018,SFBKRA9THBA3,ESCO TECHNOLOGIES INC.,,-0.1674,2
2018,ZL41ERXMPAR3,"LEIDOS HOLDINGS, INC.",,-0.2200,1
2018,SJULQDJ8NZU7,"L3HARRIS TECHNOLOGIES, INC.",,-7.3014,5
2018,MPCXJJQJAL83,TE CONNECTIVITY LTD.,,-23.3403,1
2019,SFBKRA9THBA3,ESCO TECHNOLOGIES INC.,,70.6997,11
2019,XFMBL7A963X9,"OIL STATES INTERNATIONAL, INC.",,57.2278,6
2019,SJULQDJ8NZU7,"L3HARRIS TECHNOLOGIES, INC.",,36.8150,6
2019,Y6X3BDLEPNJ6,"W INTERNATIONAL SC, LLC",,30.1259,2
2019,PF8PJNVEPTJ1,CURTISS-WRIGHT CORPORATION,,11.9680,25
2019,ZFN2JJXBLZT3,LOCKHEED MARTIN CORPORATION,,9.3504,2
2019,N1PJDANWUJ61,SCOT FORGE COMPANY,,8.7040,23
2019,NEGFNA8YS723,"ALLARD NAZARIAN GROUP, INC.",,7.9383,5
2019,LJRBXLTGXN57,"CEPEDA ASSOCIATES, INC.",,7.1561,5
2019,MPCXJJQJAL83,TE CONNECTIVITY LTD.,,6.9574,10
2019,N79NY6FRL2F3,CUSTOM ALLOY CORPORATION,,5.4464,13
2019,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",,4.7420,14
2019,SCWYXXK1EM13,ULTRA ELECTRONICS HOLDINGS PLC,,4.5412,4
2019,FBJ9NCJE2J56,"HUNT VALVE COMPANY, INC.",,3.6983,7
2019,W8PTMRME1496,LEONARDO SPA,,3.6227,6
2019,DTZJAQF8NZA1,"L-3 COMMUNICATIONS HOLDINGS, INC.",,3.3960,5
2019,E84NNWLU6RK3,HAMILL MANUFACTURING COMPANY,,3.3922,1
2019,DNV6ZJNJPLW8,AMERICAN INDUSTRIAL ACQUISITION CORPORATION,,3.1792,2
2019,MMCKJNNMSG23,"ADVANCE MFG.CO., INC.",,3.1299,7
2019,FYUJEKH32UF5,"L.M. GILL WELDING & MANUFACTURING, L.L.C.",,2.8383,10
2019,Q35JL9GFCAK3,"MAROTTA CONTROLS, INC.",,2.7088,5
2019,K3XPS1HXNBF3,"B. & F. MACHINE CO., INC.",,2.5159,11
2019,NKVZLJL93QT6,NORTHROP GRUMMAN CORPORATION,,2.4686,2
2019,DK14KTLXA9M5,"KME AMERICA MARINE TUBE & FITTING, LLC",,2.4509,41
2019,DXM3GSLGH2Z5,"FAIRLEAD INTEGRATED, LLC",,2.1364,1
2019,MC77SUMRLXY5,"MILWAUKEE VALVE COMPANY, INC.",,2.1062,8
2019,CMT4S6G76QB5,"BABCOCK & WILCOX COMPANY, THE",,1.9379,2
2019,U45EH8WMNF55,"CIRCOR INTERNATIONAL, INC.",,1.8916,4
2019,W3KUJLTCRLV1,AMMCON CORP.,,1.7291,41
2019,Z89SS59265U9,ESPEY MFG. & ELECTRONICS CORP.,,1.7211,2
2019,RYRLL49HWN65,BAKER SHEET METAL CORPORATION,,1.7063,3
2019,L4ZMKLM4MPL3,MOOG INC.,,1.6516,3
2019,WVW5FMYALEL6,"PLAINVILLE ELECTRICAL PRODUCTS COMPANY, THE",,1.6133,3
2019,XBVZKN1HH445,"OCEANEERING INTERNATIONAL, INC.",,1.1432,2
2019,LC7UN8MJYCJ7,RBC BEARINGS INCORPORATED,,1.1004,3
2019,MU3CM1145E44,PROGENY SYSTEMS CORPORATION,,1.0709,1
2019,X8TCJXY34WL3,MARSHALL-BARWICK HOLDINGS INC,Yes,1.0492,2
2019,V1MQFNQB56Z5,RIX INDUSTRIES,,0.9596,2
2019,CN4DJZSKM3Y3,"PENNSYLVANIA MACHINE WORKS, INC.",,0.9426,33
2019,TZVRTYNM3MN3,PEGASUS STEEL LLC,,0.9380,3
2019,SE6NBH1ZRQN5,VETERANS' GROUP LLC,,0.9034,2
2019,TCCLSQU7ZMW5,ITT INC.,,0.8900,2
2019,UMMDFSB4ARJ7,TECHPRECISION CORPORATION,,0.8666,2
2019,LG88NCWJ3A95,"YOUNG ENGINEERING & MANUFACTURING, INC.",,0.8182,4
2019,H12BMH6V6495,"PIMA VALVE, LLC",,0.7682,2
2019,YVBHN7GKLQ44,"GLENAIR, INC.",,0.7454,1
2019,WF9TN8AWH8K5,HEICO CORPORATION,,0.7190,2
2019,MS5YBJZS9Y46,"ON ASSIGNMENT, INC.",,0.7176,1
2019,PUG1H9MFJD63,"AMERICAN TANK & FABRICATING CO, THE",,0.6576,1
2019,FMC8BKMNMKF2,"FLUID CONDITIONING PRODUCTS, INC.",,0.6452,2
2019,N5KEKMFCWUR1,AMETEK INC.,,0.6357,4
2019,CMANNFGEFNP6,WARD LEONARD HOLDINGS LLC,,0.6240,3
2019,DDQCLD6FEJJ6,WILLIAMS INDUSTRIAL SERVICES GROUP INC.,,0.6113,4
2019,NFCDTTZM5JL3,DUREX INTERNATIONAL CORP.,,0.6047,1
2019,SLD5KEGGLLZ3,"JOHNSON CONTROLS NAVY SYSTEMS, LLC",,0.5751,1
2019,ZL41ERXMPAR3,"LEIDOS HOLDINGS, INC.",,0.5377,2
2019,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",,0.5231,8
2019,YA7EN5YYJYS8,"APOLLO PROFESSIONAL SOLUTIONS, INC.",,0.5123,6
2019,LR2HQKYJLDZ7,ESI ACQUISITION CORP.,,0.4948,1
2019,VDSCUPC2H3K7,CITADEL CAPITAL CORPORATION,,0.4642,2
2019,XLLQN8Q4P7M1,"WANNER ENGINEERING, INC.",,0.4525,1
2019,XEQ3L57D2J24,JOHNSON CONTROLS INTERNATIONAL PUBLIC LIMITED COMPANY,,0.4395,3
2019,CW48SQ7KJX68,"CRAFT MACHINE WORKS, INC.",,0.4266,1
2019,WJ1XMJMTSYL9,"PAROSCIENTIFIC, INC.",,0.4194,3
2019,E2P8AAJA2LK5,"MICRO PRECISION, LLC",,0.3727,9
2019,QNEXJLA47BM4,"JAMESTOWN METAL MARINE SALES, INC.",,0.3548,6
2019,N59KLKMGK7T6,CHRISTIAN PETER THOMSEN HOLDING APS,Yes,0.3217,2
2019,NKUARJG8E2E8,ROSCID TECHNOLOGIES,,0.3163,1
2019,WLEATDDTMCT3,"GRAYCLIFF PARTNERS, LP",,0.2930,9
2019,DTCND1MN7J15,ASPEQ HEATING GROUP LLC,,0.2916,7
2019,HJUAXSF12JR6,"CUSTOM HYDRAULIC & MACHINE, INC.",,0.2831,5
2019,VD1NLZGAJ2L4,"DURAMAX MARINE, LLC",,0.2661,1
2019,GVWENMHJ4Y87,"ALLEGIS GROUP, INC.",,0.2500,1
2019,XLKTN1TLGB75,ELMA ELECTRONIC AG,,0.2382,1
2019,QT9LCNSYE637,MATERION CORPORATION,,0.2290,1
2019,MLNKDLL8KKW6,"HITACHI CONSTRUCTION MACHINERY CO., LTD.",,0.2245,1
2019,JU2ME5ZK8VL3,"MMC METROLOGY LAB, INC",,0.2208,3
2019,ZFQBUPK552C3,"H. R. HILLERY COMPANY, THE",,0.2145,4
2019,KM5NRZNTUDY8,ACTUANT CORPORATION,,0.2096,3
2019,NXGLEN3CK1N6,"DATACON, INC.",,0.2007,1
2019,FFXKK2MMEM97,"DYNAMIC PRECISION GROUP, INC.",,0.1936,2
2019,REXPSJ7NAHU8,DERBYSHIRE MACHINE & TOOL CO,,0.1926,6
2019,GCWKULHML2S3,WARTSILA OYJ ABP,,0.1648,2
2019,KSFXGBDLNG74,SCHNEIDER ELECTRIC SE,,0.1624,1
2019,LFNVWPJYQKH4,COASTAL DESIGN LLC,,0.1602,3
2019,EREJZHBM5MU1,SPIRAX-SARCO ENGINEERING PLC,,0.1578,1
2019,SK3YCN3CHJD7,"PLASTIC DISTRIBUTORS & FABRICATORS, INC.",,0.1548,3
2019,CERUMMHMPXZ9,"CONAM INSPECTION AND ENGINEERING SERVICES, INC.",,0.1500,1
2019,FR7WWCCNBQZ6,D K MACHINE INC,,0.1483,2
2019,RJZKELTAHBM5,"POWER CONVERSION TECHNOLOGIES, INC.",,0.1469,1
2019,C3L9A8H3TWG5,"AERO NAV LABORATORIES, INC.",,0.1449,2
2019,PPLZG8J3N9D4,UNITED TECHNOLOGIES CORPORATION,,0.1325,3
2019,WW6HFEMKWPC5,FRIES SPINNING & STAMPINGS INC,,0.1271,4
2019,HQYTCMF5RGE4,SHERBURN ELECTRONICS INC.,,0.1185,4
2019,VJFKVNQBYVL5,"GREENE RUBBER COMPANY, INC.",,0.1171,1
2019,JN9QTLH7KL47,PENN STATE TOOL & DIE CORPORATION,,0.1122,1
2019,X96XQ88UFHM5,MARIA DO CARMO DE ALBUQUERQUE LINS,Yes,0.1092,1
2019,PVMFSLG6GFF7,MTS SYSTEMS CORPORATION,,0.1019,2
2019,HTHFAYHMJWT4,"HEILIND ELECTRONICS, INC",,0.1013,6
2019,WAJ6RKYZTYL3,"C. & C. METALS ENGINEERING, INC.",,0.1011,3
2019,PM5WJ7WYPX53,"AGGREKO, LLC",,0.1003,4
2019,DZ4JXAPAU222,"UNITED RENTALS, INC.",,0.0963,4
2019,RDRYVJJX3NA5,"ELECTRO STANDARDS LABORATORY, INC.",,0.0960,1
2019,TH91MD9B9RL7,SSI MANUFACTURING TECHNOLOGIES CORP.,,0.0951,4
2019,CEKTN77MR848,SANDVIK AB,,0.0924,1
2019,JKPCAKFW8X93,AMERICAST TECHNOLOGIES INC,,0.0912,1
2019,RG3VUTDYFNF8,FLUIDYNE CORP,,0.0859,2
2019,DD7KGPMP93C1,HEH HOLDINGS LLC,,0.0856,1
2019,QLTXH525A671,"RAPID PREP, LLC",,0.0822,4
2019,MAKYNVTMNZX1,TRAC REGULATORS INC,,0.0820,1
2019,W9MTG3DEVQN5,VULCAN ELECTRIC COMPANY,,0.0800,1
2019,DJH3J8S4C481,NTS HOLDING CORPORATION INC,,0.0798,2
2019,FWF8QBPCGLG3,GENERAL TOOL COMPANY,,0.0791,1
2019,KNEFNMWXBK39,JO-KELL INC.,,0.0769,2
2019,E3NCN9MXJAL5,US JOINER HOLDING COMPANY,,0.0763,1
2019,XH9ADBLZRMF1,MELLINGER ENGINEERING GROUP LLC,,0.0758,1
2019,X8JFENV4HTS5,SSS MANAGEMENT CORP,,0.0741,1
2019,GMBZL1B9YMW9,A W GIFFORD INC,,0.0711,2
2019,JHPXZQA4R1X1,"BLACK ROCK TECHNOLOGY GROUP, LLC",,0.0690,1
2019,P33VWHC39MN5,"ADMIRAL VALVE, LLC",,0.0655,1
2019,D3NDZT2XLW83,"MARINE AIR SUPPLY CO., INC.",,0.0646,3
2019,K5WVCD4GUK41,JONATHAN ENGINEERED SOLUTIONS CORP.,,0.0594,2
2019,GK3DKPJRSUR3,"HALE TRAILER BRAKE & WHEEL, INC.",,0.0572,2
2019,TPMWFAWVG1N8,"OZOP ENERGY SOLUTIONS, INC.",,0.0512,1
2019,JFSETNYJ81Y4,ELECTRONIC COMPONENTS INC.,,0.0491,1
2019,U5DDDFM4LJS3,"PRIME TECHNOLOGY, LLC",,0.0477,1
2019,G5W8NZNYN1P6,BRISTOL HARBOR GROUP,,0.0468,1
2019,PU9QMDF6FYC6,"TTM TECHNOLOGIES, INC.",,0.0464,1
2019,H4FZBFXLJ636,"TIMKEN COMPANY, THE",,0.0457,1
2019,QVJEVJHK3G31,CUBE MOBILE POWER HOLDCO LIMITED,,0.0443,4
2019,TMDVSPNEFR69,IVES EQUIPMENT CORPORATION,,0.0406,1
2019,U43WP4FHDJY3,"MARINE ELECTRIC SYSTEMS, INC.",,0.0397,1
2019,MYDWUALGXBL5,BIOMATED SOLUTIONS LLC,,0.0355,2
2019,GR2CKSBB4MB5,LENAPE FORGED PRODUCTS CORP.,,0.0350,1
2019,ZPZMCRH2JSA3,"EZEFLOW USA, INC.",,0.0319,1
2019,JCY9NCTJF9J3,AIRSAN CORPORATION,,0.0313,2
2019,TT6NACMBJC38,"DIVERSIFIED METALS, INC.",,0.0312,2
2019,C59LDR2KN4U6,"FIN-TECH, INC.",,0.0311,1
2019,W138B61KN3Q7,PARKER-HANNIFIN CORPORATION,,0.0306,1
2019,KLW3ZYL15493,RAYTHEON COMPANY,,0.0299,1
2019,V8NJNRJ95KX5,B F METALS INC,,0.0297,1
2019,Z3KHMUV8E999,"JAN ELECTRONIC SUPPLIES, INC.",,0.0290,2
2019,HJG5ZSLCMTJ9,MSA SAFETY INCORPORATED,,0.0280,1
2019,RKLZWNHGDHP7,"EBDG, INC.",,0.0217,2
2019,SCEEGJW7XZE5,KAMAN CORPORATION,,0.0185,2
2019,QATEDMDR46E4,FORTIVE CORPORATION,,0.0181,2
2019,WN3KS9Z5JLK9,"PRECISION MACHINE & GEAR, INC.",,0.0156,3
2019,PXBUGNWVPJ46,"HELIX ACQUISITION HOLDINGS, INC.",,0.0134,3
2019,GE3JLF1PZBM8,RETLIF INCORPORATED,,0.0123,2
2019,ULZEK7HDMS57,"DVCC, LLC",,0.0121,1
2019,NTREK31GP8N3,KSARIA CORPORATION,,0.0054,1
2019,VLY1XBVNLJK8,EVONIK CORPORATION,,0.0033,1
2019,F3XKPA82MHQ5,"NAG, LLC",,0.0002,1
2019,NGMSB6M2QKA4,"ASA ENVIRONMENTAL PRODUCTS, INC.",,0.0001,1
2019,JJMSRWKWWQ87,NIBCO INC.,,-0.0000,2
2019,ZA7HPV7XXUE3,"MERRILL TECHNOLOGIES GROUP, INC.",,-0.0000,2
2019,XFM4VGW1NBE4,"L.C.DOANE COMPANY,THE",,-0.0178,1
2019,PJRYS7EFXQD9,"B.N.L. INDUSTRIES, INC.",,-0.0452,2
2019,UNG7G6S4JRA6,"5TH AXIS, LLC",,-0.0524,2
2019,LL4CVJVLBGN1,QINETIQ GROUP PLC,,-0.0656,6
2019,MKRBJA6JXXS7,EMERSON ELECTRIC CO.,,-0.1778,7
2019,YD1GK53355R5,"PRECISION CUSTOM COMPONENTS, LLC",,-1.4888,2
2019,PM3QRNLPA8K5,"RILEY POWER GROUP, LLC",,-2.0000,1
2020,CMT4S6G76QB5,"BABCOCK & WILCOX COMPANY, THE",,47.3806,2
2020,U45EH8WMNF55,"CIRCOR INTERNATIONAL, INC.",,37.1560,18
2020,W8PTMRME1496,LEONARDO SPA,,29.2989,2
2020,N1PJDANWUJ61,SCOT FORGE COMPANY,,23.6754,41
2020,PF8PJNVEPTJ1,CURTISS-WRIGHT CORPORATION,,22.9467,13
2020,SFBKRA9THBA3,ESCO TECHNOLOGIES INC.,,13.1906,23
2020,GCWKULHML2S3,WARTSILA OYJ ABP,,10.7315,5
2020,DK14KTLXA9M5,"KME AMERICA MARINE TUBE & FITTING, LLC",,9.8884,29
2020,KDNEW5AC1X41,AGI UK ACQUISITION LIMITED,Yes,9.1859,2
2020,QNEXJLA47BM4,"JAMESTOWN METAL MARINE SALES, INC.",,8.6216,5
2020,MMCKJNNMSG23,"ADVANCE MFG.CO., INC.",,7.7951,24
2020,FBJ9NCJE2J56,"HUNT VALVE COMPANY, INC.",,6.2248,21
2020,N79NY6FRL2F3,CUSTOM ALLOY CORPORATION,,5.4217,23
2020,SCWYXXK1EM13,ULTRA ELECTRONICS HOLDINGS PLC,,5.2618,10
2020,FR7WWCCNBQZ6,D K MACHINE INC,,5.1184,11
2020,K3XPS1HXNBF3,"B. & F. MACHINE CO., INC.",,4.9652,26
2020,TJLYWEFN1YR8,BABCOCK INTERNATIONAL GROUP PLC,Yes,4.2748,3
2020,JK4WJKLD44G9,"METALTEK INTERNATIONAL, INC.",,4.2654,6
2020,W3KUJLTCRLV1,AMMCON CORP.,,4.2634,48
2020,MPCXJJQJAL83,TE CONNECTIVITY LTD.,,3.9789,19
2020,UAC2KLJM4XY1,TRANSDIGM GROUP INCORPORATED,,3.7746,5
2020,SJULQDJ8NZU7,"L3HARRIS TECHNOLOGIES, INC.",,3.5318,13
2020,PQNBC8KG93R3,AMPHENOL CORPORATION,,2.7291,2
2020,NEGFNA8YS723,"ALLARD NAZARIAN GROUP, INC.",,2.6961,2
2020,FYUJEKH32UF5,"L.M. GILL WELDING & MANUFACTURING, L.L.C.",,2.5456,7
2020,L8T4R3N7ACL6,COLFAX CORPORATION,,2.3403,1
2020,L4ZMKLM4MPL3,MOOG INC.,,2.2987,8
2020,H4FZBFXLJ636,"TIMKEN COMPANY, THE",,2.1168,5
2020,W1LDBNHD4EM7,SCHLUMBERGER N.V.,,2.0537,4
2020,SQ2DSCE69F15,TELEDYNE TECHNOLOGIES INCORPORATED,,2.0471,16
2020,WXRTZLL25AE5,"SEEMANN COMPOSITES, LLC",,2.0333,4
2020,ETWEE7EYY9G5,COGITIC CORPORATION,,1.9991,8
2020,FMC8BKMNMKF2,"FLUID CONDITIONING PRODUCTS, INC.",,1.9728,14
2020,FK17Z7DJWLL1,APCO TECHNOLOGIES SA,Yes,1.8747,2
2020,Y6X3BDLEPNJ6,"W INTERNATIONAL SC, LLC",,1.7861,9
2020,TZVRTYNM3MN3,PEGASUS STEEL LLC,,1.7633,4
2020,RYRLL49HWN65,BAKER SHEET METAL CORPORATION,,1.5001,2
2020,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",,1.4750,13
2020,FFXKK2MMEM97,"DYNAMIC PRECISION GROUP, INC.",,1.4501,6
2020,DNV6ZJNJPLW8,AMERICAN INDUSTRIAL ACQUISITION CORPORATION,,1.4413,5
2020,ZFN2JJXBLZT3,LOCKHEED MARTIN CORPORATION,,1.3309,5
2020,EVP4KM37YU23,CLEVELAND-CLIFFS INC.,,1.3098,3
2020,MKRBJA6JXXS7,EMERSON ELECTRIC CO.,,1.3029,6
2020,PPLZG8J3N9D4,UNITED TECHNOLOGIES CORPORATION,,1.2879,5
2020,NVPEBL51CSF8,"GUILL TOOL & ENGINEERING CO, INC.",,1.2628,25
2020,E2P8AAJA2LK5,"MICRO PRECISION, LLC",,1.2297,19
2020,REXPSJ7NAHU8,DERBYSHIRE MACHINE & TOOL CO,,1.1309,15
2020,MENSE2ENG8J6,ARCLINE INVESTMENT MANAGEMENT LP,,1.0921,6
2020,HT2SC8NC87E1,ANIXTER INTERNATIONAL INC.,,1.0339,1
2020,UU26FKF1MML6,BERKSHIRE HATHAWAY INC.,,1.0337,2
2020,DKNUHVKSM6J3,THE CIANBRO COMPANIES,,1.0199,3
2020,NTREK31GP8N3,KSARIA CORPORATION,,0.9764,4
2020,WAJ6RKYZTYL3,"C. & C. METALS ENGINEERING, INC.",,0.9389,27
2020,JJMSRWKWWQ87,NIBCO INC.,,0.8154,2
2020,Q35JL9GFCAK3,"MAROTTA CONTROLS, INC.",,0.7653,2
2020,TJGHTGTTVEA1,"SAFARI MICRO GOVERNMENT SOLUTIONS, LLC",,0.7440,3
2020,E3NCN9MXJAL5,US JOINER HOLDING COMPANY,,0.7023,3
2020,F1UZPBD1VBH9,"LYME COMPUTER SYSTEMS, INC.",,0.6683,6
2020,XH9ADBLZRMF1,MELLINGER ENGINEERING GROUP LLC,,0.6448,1
2020,UMMDFSB4ARJ7,TECHPRECISION CORPORATION,,0.6397,2
2020,RG3VUTDYFNF8,FLUIDYNE CORP,,0.6108,6
2020,Y5R2L8HWAUA8,"NAVUS AUTOMATION, INC.",,0.5915,1
2020,YD1GK53355R5,"PRECISION CUSTOM COMPONENTS, LLC",,0.5569,2
2020,WNDYZX3ALFB1,"COMARK, LLC",,0.5427,4
2020,QRS8UUK41BA4,METREX VALVE CORP.,,0.5294,1
2020,G3MFPVJHC8R1,"FRS HOLDINGS, INC.",,0.4878,4
2020,NFADFBRR9XM6,"COMARK, LLC",,0.4864,2
2020,UHXFGP3DCRK7,"HANSOME ENERGY SYSTEMS, INC.",,0.4749,1
2020,HQYTCMF5RGE4,SHERBURN ELECTRONICS INC.,,0.4725,10
2020,WLEATDDTMCT3,"GRAYCLIFF PARTNERS, LP",,0.4721,2
2020,GPEHQHPNYZ31,ALCO INVESTMENT COMPANY,,0.4711,6
2020,ULZEK7HDMS57,"DVCC, LLC",,0.4689,10
2020,LNGAZMTYJPL3,THE ENTWISTLE TRUST,,0.4659,1
