program,piid,work_type,vendor_uei,vendor_name,n_records,dollars
ddg,N0002419C2322,unbucketed,F3XKPA82MHQ5,"NAG, LLC",1,0.043
ddg,N0002419C2322,unbucketed,FC3YWXFNT7U6,SERCO GROUP PLC,1,0.039
ddg,N0002419C2322,unbucketed,FVC6G8L6UZ95,H & C TOOL SUPPLY CORP.,1,0.044
ddg,N0002419C2322,unbucketed,GC3AEESM5MT3,"IDEAL SUPPLY, INC.",1,0.054
ddg,N0002419C2322,unbucketed,GDK9ANY21DY6,"TEAM HOUSING SOLUTIONS, INC.",1,0.072
ddg,N0002419C2322,unbucketed,HJUAXSF12JR6,"CUSTOM HYDRAULIC & MACHINE, INC.",1,0.043
ddg,N0002419C2322,unbucketed,K5K4P6AY7QM8,"LAIRD R & F PRODUCTS, INC.",1,0.206
ddg,N0002419C2322,unbucketed,K8T6RF8WAKC3,"WING INFLATABLES, INC.",1,0.062
ddg,N0002419C2322,unbucketed,KN4DLHTLNCS8,"J.F. LEHMAN & COMPANY, INC.",1,0.061
ddg,N0002419C2322,unbucketed,NYPLGL4BKTS7,ESI ACQUISITION CORP,1,0.098
ddg,N0002419C2322,unbucketed,PG7AZJQMRL27,"ASCO POWER TECHNOLOGIES, L.P.",1,0.415
ddg,N0002419C2322,unbucketed,PNQKKYEK31E3,BAE SYSTEMS HOLDINGS INC.,1,0.195
ddg,N0002419C2322,unbucketed,VJFKVNQBYVL5,GREENE RUBBER CO INC,1,0.07
ddg,N0002419C2322,unbucketed,WA6MBG28BUQ5,"PPG INDUSTRIES, INC.",1,0.073
ddg,N0002419C2322,unbucketed,XNR9ZJ9VKZG5,"TEMEKU TECHNOLOGIES, INC.",1,0.277
ddg,N0002419C2322,piping,U45EH8WMNF55,"CIRCOR INTERNATIONAL, INC.",4,0.845
ddg,N0002419C2322,piping,YMKJUADMJN79,TRI-TEC MANUFACTURING LLC,4,1.287
ddg,N0002419C2322,piping,Q35JL9GFCAK3,"MAROTTA CONTROLS, INC.",3,0.877
ddg,N0002419C2322,piping,JRUCKDSNXKD5,THE ENTWISTLE COMPANY LLC,2,0.104
ddg,N0002419C2322,piping,MMDRDDVELDX8,DANTE VALVE COMPANY INC,2,0.081
ddg,N0002419C2322,piping,PJRYS7EFXQD9,"B.N.L. INDUSTRIES, INC.",2,0.269
ddg,N0002419C2322,piping,D5NGX38L5EC9,EVAC NORTH AMERICA INC.,1,0.06
ddg,N0002419C2322,piping,E3NCN9MXJAL5,TURNBULL LLC,1,0.038
ddg,N0002419C2322,piping,V1MQFNQB56Z5,RIX INDUSTRIES,1,0.565
ddg,N0002419C2322,structural,UK8DL82MHJG5,PROPULSION CONTROLS ENGINEERING,11,2.7
ddg,N0002419C2322,structural,YELYMYLF82L9,"LAKE SHORE SYSTEMS, INC.",5,2.315
ddg,N0002419C2322,structural,QNF5KM7YJSN7,"SOUTHCOAST WELDING & MANUFACTURING, LLC.",1,0.168
ddg,N0002419C2322,electrical,YYVHWZMPP3F8,DRS NAVAL POWER SYSTEMS INC,5,2.285
ddg,N0002419C2322,electrical,W8PTMRME1496,LEONARDO SPA,4,0.994
ddg,N0002419C2322,electrical,P2LKC7KAFFR2,"FAIRMOUNT AUTOMATION, INC.",2,2.688
ddg,N0002419C2322,electrical,PNE9R5EJMWK8,L-3 COMMUNICATIONS WESTWOOD CORPORATION,2,0.21
ddg,N0002419C2322,electrical,E57FS3E4CQ19,ENGINEERED COIL COMPANY,1,0.343
ddg,N0002419C2322,electrical,JCBMC726D155,BOGUE SYSTEMS INC,1,1.157
ddg,N0002419C2322,electrical,PG7AZJQMRL27,"ASCO POWER TECHNOLOGIES, L.P.",1,0.03
ddg,N0002419C2322,hvac,E57FS3E4CQ19,ENGINEERED COIL COMPANY,1,0.075
ddg,N0002419C2322,hvac,SLD5KEGGLLZ3,"JOHNSON CONTROLS NAVY SYSTEMS, LLC",1,0.215
ddg,N0002419C2322,hvac,W8PTMRME1496,LEONARDO SPA,1,0.254
ddg,N0002419C2322,hvac,ZTPLJJTAD2F4,HOWDEN AMERICAN FAN COMPANY,1,0.063
ddg,N0002419C2322,coatings,S3GFGJ1QGAE6,"M.S.M. INDUSTRIES, INC.",3,0.982
ddg,N0002419C2322,machining,F32RBQ3CHAG9,ROLLS-ROYCE HOLDINGS PLC,1,0.072
ddg,N0002419C2322,machining,VE65QFAKCLG7,ROLLS-ROYCE HOLDINGS PLC,1,0.258
ddg,N0002413C2305,unbucketed,C6CLJKP7D441,JERED LLC,5,0.201
ddg,N0002413C2305,unbucketed,ERR4X5JLJWV5,"NCP COATINGS, LLC",4,0.153
ddg,N0002413C2305,unbucketed,MEMSWT1LFU18,JERED LLC,2,0.104
ddg,N0002413C2305,unbucketed,U6F2GHCNNH47,HEXCEL CORPORATION,2,0.315
ddg,N0002413C2305,unbucketed,X9C7KVWCMQJ6,"VALKYRIE ENTERPRISES, INC.",2,0.087
ddg,N0002413C2305,unbucketed,YA86NYHUA353,BRENNTAG LUBRICANTS,2,0.078
ddg,N0002413C2305,unbucketed,CR99X5Q2KQS1,LBI INC,1,0.03
ddg,N0002413C2305,unbucketed,DQAYCKTDLND5,"EAGLE INDUSTRIES OF LOUISIANA, L.L.C.",1,0.085
ddg,N0002413C2305,unbucketed,FG19HT8C3MM4,"AMERICAN TRADE GROUP, INC., THE",1,0.03
ddg,N0002413C2305,unbucketed,FP3BYCCPHDN3,"LUMEN TECHNOLOGIES, INC.",1,0.026
ddg,N0002413C2305,unbucketed,GCWKULHML2S3,"WARTSILA DEFENSE, INC.",1,0.036
ddg,N0002413C2305,unbucketed,HQEUSUQSKVK7,"ADMARTEC, INC.",1,0.038
ddg,N0002413C2305,unbucketed,J6DMEL935CD1,XYLEM INC.,1,0.041
ddg,N0002413C2305,unbucketed,K8KAE356N7N5,"BAT CONSERVATION AND MANAGEMENT, INC.",1,0.031
ddg,N0002413C2305,unbucketed,N5HGL94UC1D6,PIERCE ALUMINUM CO INC,1,0.078
ddg,N0002413C2305,unbucketed,QB7EKDNK2E83,TIM BRIERE,1,0.05
ddg,N0002413C2305,unbucketed,RDQDMFHFM8K3,R P M SUPPLY CORPORATION,1,0.09
ddg,N0002413C2305,unbucketed,SZ4SDE9YK5E4,ONEX CORP,1,0.37
ddg,N0002413C2305,unbucketed,V32LJNFLKBT7,RFD BEAUFORT INC.,1,0.37
ddg,N0002413C2305,unbucketed,XEQ3L57D2J24,JOHNSON CONTROLS INTERNATIONAL PUBLIC LIMITED COMPANY,1,0.042
ddg,N0002413C2305,unbucketed,YLE5AAYNVPK6,"NOBLE SUPPLY & LOGISTICS, LLC",1,0.039
ddg,N0002413C2305,unbucketed,YYVHWZMPP3F8,DRS NAVAL POWER SYSTEMS INC,1,0.221
ddg,N0002413C2305,machining,VE65QFAKCLG7,ROLLS-ROYCE HOLDINGS PLC,13,1.067
ddg,N0002413C2305,machining,F32RBQ3CHAG9,ROLLS-ROYCE HOLDINGS PLC,10,1.609
ddg,N0002413C2305,machining,FWF8QBPCGLG3,GENERAL TOOL COMPANY,3,0.333
ddg,N0002413C2305,machining,JRZ1WHXAKBM3,GENERAL ELECTRIC COMPANY,1,0.146
ddg,N0002413C2305,machining,PM2FDF7CCNC2,"MARISCO, LTD.",1,0.042
ddg,N0002413C2305,hvac,ZTPLJJTAD2F4,HOWDEN AMERICAN FAN COMPANY,5,0.396
ddg,N0002413C2305,hvac,PLYSMJBAYE42,MEGGITT SAFETY SYSTEMS INC,3,0.102
ddg,N0002413C2305,hvac,SLD5KEGGLLZ3,"JOHNSON CONTROLS NAVY SYSTEMS, LLC",2,0.157
ddg,N0002413C2305,hvac,TKJ1TW2YRNL3,MEGGITT PLC,1,0.055
ddg,N0002413C2305,hvac,W8PTMRME1496,LEONARDO SPA,1,0.054
ddg,N0002413C2305,electrical,PNE9R5EJMWK8,L-3 COMMUNICATIONS WESTWOOD CORPORATION,4,0.188
ddg,N0002413C2305,electrical,C1B6X8AADFB1,"COMSACO, INC.",1,0.049
ddg,N0002413C2305,electrical,W8PTMRME1496,LEONARDO SPA,1,0.034
ddg,N0002413C2305,electrical,YYVHWZMPP3F8,DRS NAVAL POWER SYSTEMS INC,1,0.083
ddg,N0002413C2305,piping,ZXMJM9MBXBQ4,"HILLER COMPANIES, INC., THE",3,0.118
ddg,N0002413C2305,piping,E3NCN9MXJAL5,TURNBULL LLC,2,0.079
ddg,N0002413C2305,piping,SSD8KRDXKG46,"THE HILLER COMPANIES, LLC",1,0.039
ddg,N0002413C2305,piping,U45EH8WMNF55,"CIRCOR INTERNATIONAL, INC.",1,0.051
ddg,N0002413C2305,structural,EZN9VQG18FN1,"LAKE SHORE SYSTEMS, INC.",4,0.129
ddg,N0002413C2305,structural,GCDKJTM3RJX6,"RAPID DEPLOYABLE SYSTEMS, INC",2,0.444
ddg,N0002414C4313,unbucketed,VE65QFAKCLG7,ROLLS-ROYCE HOLDINGS PLC,9,15.818
ddg,N0002414C4313,unbucketed,NLXHHB71VMK5,REPUBBLICA ITALIANA,3,1.026
ddg,N0002414C4313,unbucketed,C6CLJKP7D441,JERED LLC,2,0.112
ddg,N0002414C4313,unbucketed,GJU6WW45U4F4,ARROWHEAD GLOBAL LLC,2,0.335
ddg,N0002414C4313,unbucketed,XXP4PLFFFGK9,"L3 TECHNOLOGIES, INC.",2,0.305
ddg,N0002414C4313,unbucketed,CPSRQJC6C379,"SECURE COMPONENTS, LLC",1,0.463
ddg,N0002414C4313,unbucketed,EJ8LYVPT4KR9,THE WHITMOR CO. INC.,1,0.068
ddg,N0002414C4313,unbucketed,EKBRGQ6L48L8,"BRIARTEK, INC.",1,0.032
ddg,N0002414C4313,unbucketed,F1UZPBD1VBH9,"LYME COMPUTER SYSTEMS, INC.",1,0.553
ddg,N0002414C4313,unbucketed,FNDNN65LLG73,"INFINITE ELECTRONICS, INC.",1,0.038
ddg,N0002414C4313,unbucketed,FVGUCFG6HLK7,BLACKMER,1,0.103
ddg,N0002414C4313,unbucketed,KB43RQK7PAH3,CUBIC CORPORATION,1,1.39
ddg,N0002414C4313,unbucketed,KH92FV2FJC26,"THRUSTMASTER OF TEXAS, INC.",1,1.64
ddg,N0002414C4313,unbucketed,KLLANFLBFBA3,HACKFORTH HOLDING GMBH & CO. KG,1,0.334
ddg,N0002414C4313,unbucketed,LKXHMX1K3AC5,NATIONAL INSTRUMENTS CORPORATION,1,0.201
ddg,N0002414C4313,unbucketed,LR2HQKYJLDZ7,ESI ACQUISITION CORP.,1,0.117
ddg,N0002414C4313,unbucketed,LUEGYMGV9N31,"INGRAM TECHNOLOGIES, LLC",1,0.15
ddg,N0002414C4313,unbucketed,LXC1G6NGF1W5,ELECTROCOMPONENTS PUBLIC LIMITED COMPANY,1,0.034
ddg,N0002414C4313,unbucketed,MLZGT2BJ4J13,"ENPRO INDUSTRIES, INC.",1,0.142
ddg,N0002414C4313,unbucketed,N5HGL94UC1D6,PIERCE ALUMINUM CO INC,1,0.056
ddg,N0002414C4313,unbucketed,NFTFCKNL7Z57,"COASTAL MARINE EQUIPMENT, INC.",1,0.047
ddg,N0002414C4313,unbucketed,QM7GAR7U8NK3,AIRBUS SE,1,6.528
ddg,N0002414C4313,unbucketed,QN84GSHNM1M7,"BACHARACH, INC.",1,0.039
ddg,N0002414C4313,unbucketed,UK5FSMFVWEH3,LGS INNOVATIONS LLC,1,0.057
ddg,N0002414C4313,unbucketed,UZKRMH51VMJ5,"PAR SYSTEMS, INC.",1,0.174
ddg,N0002414C4313,unbucketed,VVWBUNAVPF34,PRESIDENZA DEL CONSIGLIO DEI MINISTRI,1,0.065
ddg,N0002414C4313,unbucketed,YK4TPH3YV3S3,MARITIME APPLIED PHYSICS CORP,1,0.08
ddg,N0002414C4313,machining,GCWKULHML2S3,"WARTSILA DEFENSE, INC.",14,19.66
ddg,N0002414C4313,machining,VE65QFAKCLG7,ROLLS-ROYCE HOLDINGS PLC,6,20.815
ddg,N0002414C4313,electrical,W8PTMRME1496,LEONARDO SPA,2,0.259
ddg,N0002414C4313,electrical,WVW5FMYALEL6,"PLAINVILLE ELECTRICAL PRODUCTS COMPANY, THE",2,0.142
ddg,N0002414C4313,piping,PF8PJNVEPTJ1,CURTISS-WRIGHT CORPORATION,2,0.851
ddg,N0002414C4313,piping,JBMKQ8ZH6FN9,DOVER CORPORATION,1,0.112
ddg,N0002414C4313,structural,QNF5KM7YJSN7,"SOUTHCOAST WELDING & MANUFACTURING, LLC.",2,1.158
ddg,N0002414C4313,structural,YELYMYLF82L9,"LAKE SHORE SYSTEMS, INC.",1,0.036
ddg,N0002414C4313,hvac,L8T4R3N7ACL6,COLFAX CORPORATION,1,0.025
ddg,N0002414C4313,hvac,SLD5KEGGLLZ3,"JOHNSON CONTROLS NAVY SYSTEMS, LLC",1,1.904
ddg,N0002414C4313,coatings,E86GJS762JJ5,TOTAL SA,1,0.241
ddg,N0002418C2305,electrical,W8PTMRME1496,LEONARDO SPA,2,0.072
ddg,N0002418C2305,electrical,C7QHHMJEALN1,"MONROE CABLE COMPANY, INC., THE",1,3.282
ddg,N0002418C2305,electrical,MKGCWL2DHBT4,MARINE TECH WIRE & CABLE INC,1,0.137
ddg,N0002418C2305,electrical,SJULQDJ8NZU7,"L3HARRIS TECHNOLOGIES, INC.",1,0.877
ddg,N0002418C2305,electrical,Z89SS59265U9,ESPEY MFG. & ELECTRONICS CORP.,1,3.383
ddg,N0002418C2305,unbucketed,CR99X5Q2KQS1,LBI INC,1,0.03
ddg,N0002418C2305,unbucketed,E83TNKA9JCY6,AIR SYSTEMS COMPONENTS INC,1,0.031
ddg,N0002418C2305,unbucketed,LR2HQKYJLDZ7,ESI ACQUISITION CORP.,1,0.031
ddg,N0002418C2305,unbucketed,Y9LLF354DH36,"BIRD-JOHNSON PROPELLER COMPANY, LLC",1,3.698
ddg,N0002418C2305,unbucketed,YULJLSW1N2G4,CYGNUS L.L.C.,1,0.39
ddg,N0002418C2305,piping,JRUCKDSNXKD5,THE ENTWISTLE COMPANY LLC,2,0.875
ddg,N0002418C2305,piping,E3NCN9MXJAL5,TURNBULL LLC,1,0.195
ddg,N0002418C2305,piping,JBMKQ8ZH6FN9,DOVER CORPORATION,1,2.645
ddg,N0002418C2305,machining,H4ZMPGLLZ8D9,ARTCRAFT FABRICATORS INC,2,11.575
ddg,N0002418C2305,machining,RMLGMBGNPCC8,"KINGSBURY, INC.",1,0.033
ddg,N0002418C2305,hvac,SLD5KEGGLLZ3,"JOHNSON CONTROLS NAVY SYSTEMS, LLC",1,24.61
ddg,N0002418C2305,hvac,ZTPLJJTAD2F4,HOWDEN AMERICAN FAN COMPANY,1,0.069
ddg,N0002418C2305,structural,K84MXRVQ8BW5,"PACIFIC SHIPYARDS INTERNATIONAL, LLC",1,2.857
ddg,N0002418C2305,structural,YELYMYLF82L9,"LAKE SHORE SYSTEMS, INC.",1,0.595
ddg,N0002418C2305,coatings,EGAVSJTA2D81,RAYTHEON COMPANY,1,0.364
ddg,N0002412C2312,unbucketed,TT9AGM31ZHM5,"BURK-KLEINPETER, INC.",3,0.836
ddg,N0002412C2312,unbucketed,C6KWNDH3EEB5,"CARDINAL ENGINEERING, LLC",2,1.059
ddg,N0002412C2312,unbucketed,FX3GHG9B79N5,"TC/AMERICAN MONORAIL, INC.",1,0.449
ddg,N0002412C2312,unbucketed,K6CEGCM3YCX3,"WESCO GAS & WELDING SUPPLY, INC.",1,0.062
ddg,N0002412C2312,unbucketed,KQDAHF4VF266,"BEN M. RADCLIFF CONTRACTOR, INC.",1,4.028
submarines,N0002417C2100,piping,DK14KTLXA9M5,"KME AMERICA MARINE TUBE & FITTING, LLC",157,26.063
submarines,N0002417C2100,piping,W3KUJLTCRLV1,AMMCON CORP.,152,10.005
submarines,N0002417C2100,piping,PF8PJNVEPTJ1,CURTISS-WRIGHT CORPORATION,105,160.624
submarines,N0002417C2100,piping,CN4DJZSKM3Y3,"PENNSYLVANIA MACHINE WORKS, INC.",99,3.19
submarines,N0002417C2100,piping,U45EH8WMNF55,"CIRCOR INTERNATIONAL, INC.",79,81.265
submarines,N0002417C2100,piping,N79NY6FRL2F3,CUSTOM ALLOY CORPORATION,67,17.208
submarines,N0002417C2100,piping,FBJ9NCJE2J56,"HUNT VALVE COMPANY, INC.",65,19.462
submarines,N0002417C2100,piping,FMC8BKMNMKF2,"FLUID CONDITIONING PRODUCTS, INC.",47,10.526
submarines,N0002417C2100,piping,MKRBJA6JXXS7,EMERSON ELECTRIC CO.,44,0.899
submarines,N0002417C2100,piping,REXPSJ7NAHU8,DERBYSHIRE MACHINE & TOOL CO,43,5.611
submarines,N0002417C2100,piping,J9V9SJL4CW97,CURTISS-WRIGHT FLOW CONTROL CORPORATION,37,14.511
submarines,N0002417C2100,piping,WYDAKCJ5K219,CURTISS-WRIGHT ELECTRO-MECHANICAL CORPORATION,33,50.427
submarines,N0002417C2100,piping,HJUAXSF12JR6,"CUSTOM HYDRAULIC & MACHINE, INC.",31,1.669
submarines,N0002417C2100,piping,SFBKRA9THBA3,ESCO TECHNOLOGIES INC.,30,56.966
submarines,N0002417C2100,piping,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",30,5.45
submarines,N0002417C2100,piping,GE4GA2B9JYF9,"MERRILL TECHNOLOGIES GROUP, LLC",26,7.134
submarines,N0002417C2100,piping,XTYYPELG5MQ7,"PENNSYLVANIA MACHINE WORKS, LLC",25,1.292
submarines,N0002417C2100,piping,HSV2N9ACRTJ6,EMERSON AUTOMATION SOLUTIONS FINAL CONTROL US LP,23,1.378
submarines,N0002417C2100,piping,VDSCUPC2H3K7,CITADEL CAPITAL CORPORATION,23,14.729
submarines,N0002417C2100,piping,MC77SUMRLXY5,"MILWAUKEE VALVE COMPANY, INC.",22,6.853
submarines,N0002417C2100,piping,MENSE2ENG8J6,ARCLINE INVESTMENT MANAGEMENT LP,21,4.187
submarines,N0002417C2100,piping,L4ZMKLM4MPL3,MOOG INC.,19,22.702
submarines,N0002417C2100,piping,JEP5GQGFPUL9,PORTLAND VALVE LLC,18,10.603
submarines,N0002417C2100,piping,ULZEK7HDMS57,"DVCC, LLC",18,0.873
submarines,N0002417C2100,piping,FR7WWCCNBQZ6,D K MACHINE INC,17,6.117
submarines,N0002417C2100,piping,NG7TY7BYU9R7,"W. & O. SUPPLY, INC.",16,0.736
submarines,N0002417C2100,piping,GU5YDKH7GPF1,CIRCOR NAVAL SOLUTIONS LLC,15,7.955
submarines,N0002417C2100,piping,WESDY4U81NP8,"TRIDENT MARITIME SYSTEMS - CAC, LLC",15,1.749
submarines,N0002417C2100,piping,WLEATDDTMCT3,"GRAYCLIFF PARTNERS, LP",15,2.619
submarines,N0002417C2100,piping,L8T4R3N7ACL6,COLFAX CORPORATION,14,10.417
submarines,N0002417C2100,piping,XEYGFMKSLWW5,THE BUTLER WELDMENTS CORPORATION,14,1.029
submarines,N0002417C2100,piping,RLXQHCXFT513,CUNICO CORPORATION,13,1.431
submarines,N0002417C2100,piping,HG5LNJAG4LU8,"HUNT VALVE COMPANY, INC.",12,4.524
submarines,N0002417C2100,piping,Q35JL9GFCAK3,MAROTTA CONTROLS INC,12,6.368
submarines,N0002417C2100,piping,WJ45NXW2TVD7,MOOG INC.,11,8.281
submarines,N0002417C2100,piping,GYMLL74UL5Q8,"HYDRASEARCH COMPANY, LLC",10,1.334
submarines,N0002417C2100,piping,CE3HF8PLAFD3,"MILWAUKEE VALVE COMPANY, LLC",9,1.459
submarines,N0002417C2100,piping,E86EYMJR23D1,"MELLINGER ENGINEERING, INCORPORATED",9,1.713
submarines,N0002417C2100,piping,V1MQFNQB56Z5,RIX INDUSTRIES,9,22.674
submarines,N0002417C2100,piping,N16ET1YJ6QZ3,"ROMAC INDUSTRIES, INC.",8,1.356
submarines,N0002417C2100,piping,G319AMB56SW5,901 D LLC,7,2.882
submarines,N0002417C2100,piping,NKNLZEBJBM67,TRANSDIGM INC,7,0.844
submarines,N0002417C2100,piping,PJRYS7EFXQD9,"B.N.L. INDUSTRIES, INC.",6,0.853
submarines,N0002417C2100,piping,XYCDRJ4BBZ34,"KME AMERICA MARINE TUBE & FITTING, LLC",6,1.315
submarines,N0002417C2100,piping,GPEHQHPNYZ31,ALCO INVESTMENT COMPANY,5,0.57
submarines,N0002417C2100,piping,JRUCKDSNXKD5,THE ENTWISTLE COMPANY LLC,5,2.646
submarines,N0002417C2100,piping,MXTJBDD1L4T4,"TAYLOR DEVICES, INC.",5,3.596
submarines,N0002417C2100,piping,NYGUEDY27AM8,CURTISS-WRIGHT CORPORATION,5,-0.068
submarines,N0002417C2100,piping,LNGAZMTYJPL3,THE ENTWISTLE TRUST,4,1.585
submarines,N0002417C2100,piping,UAC2KLJM4XY1,TRANSDIGM GROUP INCORPORATED,4,0.942
submarines,N0002417C2100,piping,W138B61KN3Q7,PARKER-HANNIFIN CORPORATION,4,9.58
submarines,N0002417C2100,piping,YPQMZDVKS1K8,FLOWSERVE CORPORATION,4,0.377
submarines,N0002417C2100,piping,FCK2D4PSV1L2,DOVER PUMPS & PROCESS SOLUTIONS SEGMENT INC,3,0.224
submarines,N0002417C2100,piping,FQJTKZNF6GY5,THE HILLER COMPANIES LLC,3,0.969
submarines,N0002417C2100,piping,UR64LG5YKUE8,LYNN LADDER AND SCAFFOLDING CO INC,3,1.074
submarines,N0002417C2100,piping,WH4HRFKKT8U6,"ROMAC INDUSTRIES, INC.",3,0.248
submarines,N0002417C2100,piping,HUYTR5ZGSSN6,"W. & O. SUPPLY, INC.",2,0.082
submarines,N0002417C2100,piping,JJMSRWKWWQ87,NIBCO INC.,2,0.815
submarines,N0002417C2100,piping,KSZBH4K529U5,"CMI, INC.",2,0.448
submarines,N0002417C2100,piping,LC7UN8MJYCJ7,RBC BEARINGS INCORPORATED,2,0.077
submarines,N0002417C2100,piping,NPDPXRZGXXL3,"LYN-LAD GROUP, LTD.",2,0.662
submarines,N0002417C2100,piping,SX6BF52K2WB1,VACCO INDUSTRIES,2,-0.021
submarines,N0002417C2100,piping,D1L2HV3GLLY3,TIOGA PIPE INC,1,0.05
submarines,N0002417C2100,piping,EUY1C3NM2WN3,MASON ELECTRIC CO.,1,0.055
submarines,N0002417C2100,piping,FFL2MLNT4FN1,GARDNER DENVER NASH LLC,1,0.412
submarines,N0002417C2100,piping,KAG7VEFLUZQ4,"SARGENT AEROSPACE & DEFENSE, LLC",1,0.106
submarines,N0002417C2100,piping,KXWXRYB3FBW3,FLOWSERVE CORPORATION,1,0.094
submarines,N0002417C2100,piping,LD7YXEQNEKZ3,"LINCOLN ELECTRIC AUTOMATION, INC.",1,0.458
submarines,N0002417C2100,piping,M35SG6PKLJB3,"ALASKAN COPPER COMPANIES, INC.",1,0.074
submarines,N0002417C2100,piping,N9UNRN3F79J1,"LESLIE CONTROLS, INC.",1,1.23
submarines,N0002417C2100,unbucketed,FYUJEKH32UF5,"L.M. GILL WELDING & MANUFACTURING, L.L.C.",73,6.634
submarines,N0002417C2100,unbucketed,ZPZMCRH2JSA3,"EZEFLOW USA, INC.",35,2.164
submarines,N0002417C2100,unbucketed,GFCUEMH2CGN1,RIVERHEAD BUILDING SUPPLY CORP.,30,3.147
submarines,N0002417C2100,unbucketed,SJULQDJ8NZU7,"L3HARRIS TECHNOLOGIES, INC.",28,21.693
submarines,N0002417C2100,unbucketed,TH91MD9B9RL7,SSI MANUFACTURING TECHNOLOGIES CORP.,28,1.073
submarines,N0002417C2100,unbucketed,SCEEGJW7XZE5,KAMAN CORPORATION,27,-0.824
submarines,N0002417C2100,unbucketed,NGMSB6M2QKA4,ASA ENVIRONMENTAL PRODUCTS INC,25,1.304
submarines,N0002417C2100,unbucketed,TXHLDCPC95J3,"C. V. TOOL COMPANY, INC.",22,0.71
submarines,N0002417C2100,unbucketed,YVBHN7GKLQ44,"GLENAIR, INC.",22,2.833
submarines,N0002417C2100,unbucketed,JU2ME5ZK8VL3,"MMC METROLOGY LAB, INC",21,0.853
submarines,N0002417C2100,unbucketed,QT9LCNSYE637,MATERION CORPORATION,19,1.98
submarines,N0002417C2100,unbucketed,CG86N1ZC42B8,AMMCON CORP.,18,0.913
submarines,N0002417C2100,unbucketed,QATEDMDR46E4,FORTIVE CORPORATION,18,0.339
submarines,N0002417C2100,unbucketed,WW6HFEMKWPC5,FRIES SPINNING & STAMPINGS INC,18,0.304
submarines,N0002417C2100,unbucketed,QVMBB4UCMEH4,"ELECTRO MECHANICAL SPECIALISTS, LLC",17,1.317
submarines,N0002417C2100,unbucketed,C1B6X8AADFB1,"COMSACO, INC.",16,5.323
submarines,N0002417C2100,unbucketed,HC6YKKPYB658,"AGGREKO, LLC",16,1.292
submarines,N0002417C2100,unbucketed,WJ1XMJMTSYL9,"PAROSCIENTIFIC, INC.",15,2.62
submarines,N0002417C2100,unbucketed,QLTXH525A671,"RAPID PREP, LLC",14,0.691
submarines,N0002417C2100,unbucketed,SK3YCN3CHJD7,"PLASTIC DISTRIBUTORS & FABRICATORS, INC.",14,1.003
submarines,N0002417C2100,unbucketed,W3KUJLTCRLV1,AMMCON CORP.,14,1.227
submarines,N0002417C2100,unbucketed,WA6MBG28BUQ5,"PPG INDUSTRIES, INC.",14,1.461
submarines,N0002417C2100,unbucketed,RG3VUTDYFNF8,FLUIDYNE CORP,13,0.962
submarines,N0002417C2100,unbucketed,UU26FKF1MML6,BERKSHIRE HATHAWAY INC.,13,2.185
submarines,N0002417C2100,unbucketed,WN3KS9Z5JLK9,"PRECISION MACHINE & GEAR, INC.",13,0.948
submarines,N0002417C2100,unbucketed,GCWKULHML2S3,WÄRTSILÄ OYJ ABP,11,1.262
submarines,N0002417C2100,unbucketed,N5KEKMFCWUR1,AMETEK INC.,11,2.643
submarines,N0002417C2100,unbucketed,JHPXZQA4R1X1,"BLACK ROCK TECHNOLOGY GROUP, LLC",10,0.672
submarines,N0002417C2100,unbucketed,LN8JD2HB57K5,"PATRIOT ELECTRONICS, INC.",10,0.498
submarines,N0002417C2100,unbucketed,PWK4GDMMEAQ8,AMETEK SCP INC,10,1.082
submarines,N0002417C2100,unbucketed,U5DDDFM4LJS3,"PRIME TECHNOLOGY, LLC",10,2.323
submarines,N0002417C2100,unbucketed,WNDYZX3ALFB1,"COMARK, LLC",10,2.109
submarines,N0002417C2100,unbucketed,C1NAJQ34VWM5,CAMERON ENERGY SERVICES CORP.,9,1.411
submarines,N0002417C2100,unbucketed,DTCND1MN7J15,ASPEQ HEATING GROUP LLC,9,0.305
submarines,N0002417C2100,unbucketed,JCY9NCTJF9J3,AIRSAN CORPORATION,9,0.109
submarines,N0002417C2100,unbucketed,LR2HQKYJLDZ7,ESI ACQUISITION CORP.,9,1.536
submarines,N0002417C2100,unbucketed,MME9X24LUXP1,"ACROMAG, INCORPORATED",9,0.613
submarines,N0002417C2100,unbucketed,NNNPMB5KA1V6,DENNEY PLASTICS MACHINING LLC,9,0.373
submarines,N0002417C2100,unbucketed,R2D6XY1EM6J8,"SENSARAS, LLC",9,2.033
submarines,N0002417C2100,unbucketed,U45EH8WMNF55,"CIRCOR INTERNATIONAL, INC.",9,5.727
submarines,N0002417C2100,unbucketed,U517SU1EZGK9,"CHALMERS & KUBECK, INC.",9,0.377
submarines,N0002417C2100,unbucketed,UNG7G6S4JRA6,"5TH AXIS, LLC",9,1.867
submarines,N0002417C2100,unbucketed,VERVZNQLJQM6,ABRASIVE FINISHING INDUSTRIES LLC,9,0.78
submarines,N0002417C2100,unbucketed,W1LDBNHD4EM7,SCHLUMBERGER N.V.,9,0.448
submarines,N0002417C2100,unbucketed,XH9ADBLZRMF1,MELLINGER ENGINEERING GROUP LLC,9,3.873
submarines,N0002417C2100,unbucketed,XLKTN1TLGB75,ELMA ELECTRONIC AG,9,0.86
