uei,name,dollars,records,programs,foreign,sam_match,reg_status,org_structure_desc,primary_naics_6,primary_naics_4,naics_count,all_naics_6,psc_count,psc_list,immediate_owner,highest_owner,cage,exclusion,business_types
LR8MS4H7N2U5,AUTOMATED PRECISION INC.,231171.51,3,ddg,,Active,Active,Manufacturer of Goods,334513,3345,3,334513;334519;541690,2,6640;6695,,,0KED7,N,Minority-Owned Business;Self Certified Small Disadvantaged Business;For Profit Organization;Business or Organization;Asian-Pacific American Owned;Manufacturer of Goods
L66VDJVM3VP6,KEYENCE CORP OF AMERICA,230609.96,4,ddg,,Active,Active,,423830,4238,2,334513;423830,0,,,,0VZL5,N,For Profit Organization;Business or Organization
LF6XHQGSAXB9,"TECHNIFAB PRODUCTS, INC.",229593.0,4,ddg,,Inactive,Inactive,Manufacturer of Goods,332996,3329,2,332439;332996,0,,,,0WF92,N,For Profit Organization;Veteran-Owned Business;Business or Organization;Manufacturer of Goods
RANZTST3FQU3,SID TOOL CO INC,229442.09,3,ddg,,Active,Active,,332510,3325,9,332510;332722;333515;339999;423120;423610;423710;423840;811111,0,,"MSC INDUSTRIAL DIRECT CO., INC.",,1KNW3,N,For Profit Organization;Business or Organization
G5W8NZNYN1P6,BRISTOL HARBOR GROUP,228920.0,4,ddg,,Active,Active,Subchapter S Corporation,541330,5413,1,541330,0,,,,34DZ3,N,For Profit Organization;Business or Organization;Subchapter S Corporation
YXMXTJMDPJR7,"FAXON ENGINEERING COMPANY, INCORPORATED THE",228565.6,7,ddg,,Active,Active,Manufacturer of Goods,423830,4238,6,326220;332912;332919;332999;336413;423830,3,4710;4730;4820,,,77994,N,Self Certified Small Disadvantaged Business;For Profit Organization;Business or Organization;Manufacturer of Goods
JKJMKFAFH8B9,WRIGHT LINE LLC,227858.75,5,ddg,,Active,Active,Manufacturer of Goods,337127,3371,2,337127;337214,0,,EATON CORPORATION PUBLIC LIMITED COMPANY,,81824,N,Foreign Owned;For Profit Organization;Business or Organization;Manufacturer of Goods
H1J9UJSSTB98,"AIRGAS USA, LLC",227080.14,5,ddg,,Active,Active,Foreign Owned,325120,3251,11,221210;325120;325412;331491;333514;333912;333992;423450;423830;423840;424690,0,,AIRGAS INC,L'AIR LIQUIDE SOCIETE ANONYME POUR L'ETUDE ET L'EXPLOITATION DES PROCEDES GEORGES CLAUDE,1CEG4,N,Foreign Owned;For Profit Organization;Business or Organization
NYWQLNAXE9G4,"ISLAND HOSE & SEALS, INC.",226615.2,2,ddg,,Active,Active,,332912,3329,1,332912,3,H247;H947;L047,,,1CPE0,N,For Profit Organization;Business or Organization
WF99GAJKQAL5,NTS TECHNICAL SYSTEMS,226296.1,14,ddg,,Active,Active,Foreign Owned,541380,5413,1,541380,0,,ELEMENT MATERIALS TECHNOLOGY HOLDING USA INC,TEMASEK HOLDINGS (PRIVATE) LIMITED,0W4N5,N,Foreign Owned;For Profit Organization;Business or Organization
HBLRJ28LNM16,GE AVIATION SYSTEMS LLC,225686.82,4,ddg,,Active,Active,Manufacturer of Goods,335311,3353,6,221122;334511;335311;335999;336413;488190,0,,"GE AVIATION SYSTEMS NORTH AMERICA, LLC",GENERAL ELECTRIC COMPANY,19623,N,For Profit Organization;Business or Organization;Limited Liability Company;Manufacturer of Goods
MSSQQ551LG41,"IMPRES TECHNOLOGY SOLUTIONS, INC.",222609.64,3,ddg,,Active,Active,,423430,4234,28,238210;334111;334112;334118;334210;334220;334290;334310;334419;423410;423420;423430;423440;423610;423690;424120;513210;517111;517112;532420;541330;541511;541512;541513;541519;541715;611420;811210,0,,,,3UTC7,N,Minority-Owned Business;For Profit Organization;Business or Organization;Asian-Pacific American Owned
YYVHWZMPP3F8,"DRS NAVAL POWER SYSTEMS, INC.",221185.0,1,ddg,,NO_RECORD,,,,,0,,0,,,,,,
L6V2CGVQP844,RDF CORPORATION,219104.0,4,ddg,,Active,Active,Manufacturer of Goods,334513,3345,3,334419;334513;334519,1,6685,,,02009,N,Self Certified Small Disadvantaged Business;For Profit Organization;Women-Owned Small Business;Women-Owned Business;Business or Organization;Manufacturer of Goods
TCSFXP5TD5P6,"BLOWERS, LLC",218568.0,2,ddg,,Active,Active,Manufacturer of Goods,333413,3334,2,333413;813920,0,,,,00248,N,For Profit Organization;Business or Organization;Limited Liability Company;Manufacturer of Goods
UE9ZP9KJKQ67,AMERICAN TOOL COMPANY,218272.0,1,ddg,,Active,Active,Manufacturer of Goods,332710,3327,4,332313;332710;332721;811310,0,,,,92872,N,Self Certified Small Disadvantaged Business;For Profit Organization;Business or Organization;Manufacturer of Goods
SVHJHMJH65S8,ULTRA ELECTRONICS OCEAN SYSTEMS INC,218178.0,5,ddg,,Active,Active,Manufacturer of Goods,334511,3345,2,334511;541330,0,,ADVENT INTERNATIONAL CORPORATION,,2D851,N,For Profit Organization;Business or Organization;Manufacturer of Goods
GJDDKRPHXAL5,A. M. CASTLE & CO.,216795.84,3,ddg,,Active,Active,,423510,4235,1,423510,0,,"MIDDLEGROUND PARTNERS I, L.P.",,11045,N,For Profit Organization;Business or Organization
FG7CGCHSNML9,L-3 COMMUNICATIONS CORPORATION,215700.0,1,ddg,,Active,Active,Manufacturer of Goods,561621,5616,6,334511;334513;334517;334519;541330;561621,0,,"LEIDOS, INC.","LEIDOS HOLDINGS, INC.",1VGC6,N,For Profit Organization;Business or Organization;Manufacturer of Goods
D28HQ4AA2ZL8,"EFFORT FOUNDRY, INC.",215644.0,5,ddg,,Active,Active,Manufacturer of Goods,331513,3315,1,331513,2,2040;9640,EFFORT ACQUISITION INC.,,5Z848,N,For Profit Organization;Business or Organization;Manufacturer of Goods
Q7CGW8NCRGJ6,"TRANSDIGM, INC.",214814.0,3,ddg,,Active,Active,Manufacturer of Goods,336413,3364,3,332912;333996;336413,0,,TRANSDIGM INC,TRANSDIGM GROUP INC,81833,N,For Profit Organization;Business or Organization;Manufacturer of Goods
KU8MSC4HELN8,"TRANSDIGM, INC.",212100.0,3,ddg,,Active,Active,Manufacturer of Goods,336413,3364,1,336413,0,,TRANSDIGM INC,TRANSDIGM GROUP INC,04638,N,For Profit Organization;Business or Organization;Manufacturer of Goods
TFBXC11G77F3,BLACK BOX CORPORATION OF PENNSYLVANIA,212070.17,4,ddg,,Active,Active,Manufacturer of Goods,334118,3341,2,334118;423690,0,,,,59951,N,For Profit Organization;Business or Organization;Manufacturer of Goods
YLHLLLEUTKC1,"TELEDYNE FLIR SURVEILLANCE, INC.",210456.0,2,ddg,,Active,Active,Manufacturer of Goods,334511,3345,8,333310;334111;334220;334290;334310;334511;488190;811210,0,,TELEDYNE FLIR LLC,TELEDYNE TECHNOLOGIES INCORPORATED,6TCQ5,N,For Profit Organization;Business or Organization;Manufacturer of Goods
QT8MN8A81NB7,NGB CORPORATION,209920.0,4,ddg,,Active,Active,Subchapter S Corporation,334513,3345,3,334419;334513;334519,0,,,,0UYB4,N,For Profit Organization;Business or Organization;Manufacturer of Goods;Subchapter S Corporation
C1VMWS2KV645,"OMNI SERVICES, INC.",209192.76,5,ddg,,Active,Active,,,,0,,0,,,,0XUE9,N,Other Not For Profit Organization;Business or Organization
CMPLJR3G8K76,FOLEY INC,208791.43,1,ddg,,Active,Active,,423810,4238,6,423120;423610;423810;532412;532490;811310,7,2805;2815;3805;3895;6115;J037;K037,,,28580,N,For Profit Organization;Business or Organization
H2X6CQSJHQL4,WESTERN BRONZE INC,208450.0,2,ddg,,Active,Active,Subchapter S Corporation,331529,3315,2,331524;331529,0,,,,6V169,N,For Profit Organization;Business or Organization;Manufacturer of Goods;Subchapter S Corporation
G8HNS2EJYJU6,"BUFFALO MACHINES, INC.",208180.8,5,ddg,,Inactive,Inactive,Subchapter S Corporation,333517,3335,1,333517,0,,,,7JD62,N,Self Certified Small Disadvantaged Business;For Profit Organization;Business or Organization;Manufacturer of Goods;Subchapter S Corporation
EHRJCSUERKU3,EATON AEROSPACE LLC,206900.0,2,ddg,,Active,Active,Manufacturer of Goods,334419,3344,1,334419,0,,EATON CORPORATION PUBLIC LIMITED COMPANY,,02750,N,Foreign Owned;For Profit Organization;Business or Organization;Manufacturer of Goods
XECCFU26TTP9,"Moniteq, Inc.",206839.85,5,ddg,,Inactive,Inactive,Manufacturer of Goods,334290,3342,1,334290,0,,,,50053,N,For Profit Organization;Business or Organization;Manufacturer of Goods
NH4LSVC35EH7,"LAIRD R & F PRODUCTS, INC.",206296.0,1,ddg,,Active,Active,Manufacturer of Goods,326299,3262,1,326299,0,,,,06GU3,N,For Profit Organization;Business or Organization;Manufacturer of Goods
KNY4J2WMVJX3,"ASC ENGINEERED SOLUTIONS, LLC",206026.69,3,ddg,,Active,Active,Manufacturer of Goods,332999,3329,3,332312;332999;333995,0,,,,1T8A8,N,For Profit Organization;Business or Organization;Manufacturer of Goods
WLHBRDWEW7T4,"ABACO SYSTEMS, INC.",204606.5,3,ddg,,Active,Active,Manufacturer of Goods,334418,3344,2,334418;334511,0,,AMETEK INC,,0BPH5,N,For Profit Organization;Business or Organization;Manufacturer of Goods
DYJZZ9DANLM3,Ralph & Dorothy Moore,204240.0,5,ddg,,NO_RECORD,,,,,0,,0,,,,,,
QJCBMJ8NX5P5,"FOAMPAK, INC.",203344.61,2,ddg,,Active,Active,,423830,4238,3,326150;423830;423840,0,,,,07AL3,N,For Profit Organization;Business or Organization
YQXBZHMXEVE5,THE MATHWORKS INC,202794.0,3,ddg,,Active,Active,Subchapter S Corporation,513210,5132,1,513210,0,,,,0C524,N,For Profit Organization;Business or Organization;Subchapter S Corporation
PZK1KSXFFNX9,FREEDOM POWER SYSTEMS INC,202054.3,2,ddg,,Active,Active,Manufacturer of Goods,335999,3359,2,335311;335999,0,,VICOR CORP,,1B9P8,N,For Profit Organization;Business or Organization;Manufacturer of Goods
CYJ3L6SQANB4,"SPARTON AYDIN, LLC",201844.0,4,ddg,,Active,Active,Manufacturer of Goods,334111,3341,2,334111;334118,0,,ELBIT SYSTEMS OF AMERICA LLC,ELBIT SYSTEMS LTD,70MF8,N,Foreign Owned;For Profit Organization;Business or Organization;Manufacturer of Goods
DBQGN324ULK3,"W.W. GRAINGER, INC.",200967.16,6,ddg,,Active,Active,,423840,4238,18,332510;423120;423440;423490;423610;423620;423690;423710;423720;423730;423740;423830;423840;423850;424950;424990;425120;444110,0,,,,25795,N,For Profit Organization;Business or Organization
PGNTKH2XZAN5,"DEFENSE TECHNOLOGIES, INC.",199816.28,3,ddg,,Active,Active,Subchapter S Corporation,423840,4238,3,423690;423830;423840,0,,,,3W3V6,N,For Profit Organization;Veteran-Owned Business;Business or Organization;Service-Disabled Veteran-Owned Business;Subchapter S Corporation
CBB5ZBL4F2G3,ENVIRONMENTAL CONTAINMENT SYSTEMS LLC,199516.0,13,ddg,,?,,,,,0,,0,,,,,,
F3KHJ1ESERD3,COMPU AIRE INC.,199146.0,2,ddg,,Inactive,Inactive,Manufacturer of Goods,333415,3334,1,333415,0,,,,7X461,N,Minority-Owned Business;For Profit Organization;Business or Organization;Manufacturer of Goods;Subcontinent Asian (Asian-Indian) American Owned
SG53E41MRLM5,"DOGWOOD INDUSTRIES, LLC",197948.0,1,ddg,,NO_RECORD,,,,,0,,0,,,,,,
SMZQB2YVYM66,ROTRON INCORPORATED,197162.0,3,ddg,,Active,Active,Manufacturer of Goods,333413,3334,2,333413;336320,0,,AMETEK INC,,82877,N,For Profit Organization;Business or Organization;Manufacturer of Goods
UXVTFYJT5PN7,"MARWAY POWER SYSTEMS, INC.",197008.0,3,ddg,,Active,Active,Manufacturer of Goods,335311,3353,9,221122;335311;335313;335314;335931;335999;336320;336419;541330,0,,HEICO ELECTRONIC TECHNOLOGIES CORP,HEICO CORP,60955,N,For Profit Organization;Business or Organization;Manufacturer of Goods
WCJ5B9CQN5E4,"INNOVATIVE POWER SYSTEMS, INC.",196840.86,5,ddg,,Active,Active,Limited Liability Company,238210,2382,6,238210;238220;335999;541330;561990;811310,0,,,,3D6N0,N,For Profit Organization;Business or Organization;Limited Liability Company
CWU4C613AB25,THE AIRFLO INSTRUMENT COMPANY,196232.46,2,ddg,,Active,Active,Manufacturer of Goods,334519,3345,6,332710;334418;334513;334519;335311;335313,5,5930;5998;5999;6660;6685,,,06102,N,For Profit Organization;Business or Organization;Manufacturer of Goods
F6JXYKQB4QL6,H.C. STARCK,196192.48,1,ddg,,?,,,,,0,,0,,,,,,
TRJPK4ELKDR3,M & P INTERNATIONAL INC,195270.0,1,ddg,,Active,Active,,334519,3345,6,334513;334516;334519;541380;541512;541519,0,,,,0T9F3,N,For Profit Organization;Business or Organization
NY66W8KMH427,"WALZ & KRENZER, INC.",193485.0,3,ddg,,Active,Active,Subchapter S Corporation,332312,3323,1,332312,0,,,,87045,N,For Profit Organization;Business or Organization;Manufacturer of Goods;Subchapter S Corporation
Y7HTALFZANK8,"GENERAL MACHINE AND TOOL COMPANY, INC.",193430.0,2,ddg,,?,,,,,0,,0,,CINCO RESEARCH CORPORATION,,,,
M6N3M8GCHLN5,LAL ACQUISITION INC.,193346.0,1,ddg,,Active,Active,Manufacturer of Goods,333924,3339,4,332312;333924;336120;336413,0,,,,03240,N,For Profit Organization;Business or Organization;Manufacturer of Goods
NM8HVXPHLEK7,"JENSEN HUGHES, INC.",192400.0,3,ddg,,Active,Active,,541330,5413,22,334290;541310;541330;541340;541350;541380;541410;541490;541611;541614;541620;541690;541715;541720;541990;561210;561611;561621;561990;611430;611699;624230,27,6350;AB22;AB23;AB25;B546;B549;C200;C211;C212;C213;C214;C215;C219;C220;C221;C222;C223;H163;H263;H363;H963;K063;N012;N042;R425;R430;U014,,,9U652,N,For Profit Organization;Business or Organization
NB2HLRTJJJQ7,WATTS WATER TECHNOLOGIES INC,192035.0,7,ddg,,NO_RECORD,,,,,0,,0,,,,,,
MUW4M1JLNY19,DIXIE TANK COMPANY,191265.0,3,ddg,,NO_RECORD,,,,,0,,0,,,,,,
EN76W7CYJYN7,MARMON/KEYSTONE LLC,190400.0,1,ddg,,?,,,,,0,,0,,,,,,
YUHMEUENEET4,Lawrence Leasing Corp.,188681.22,2,ddg,,NO_RECORD,,,,,0,,0,,,,,,
ECVNHKM2CLS9,"PICKERING INTERFACES, INC.",186615.0,6,ddg,,Active,Active,Foreign Owned,334515,3345,1,334515,0,,PICKERING INTERFACES LTD,,1SQG0,N,Foreign Owned;For Profit Organization;Business or Organization
Z7K8HUMNCZ22,"TRIPLE CROWN CONSULTING, LLC",183245.4,2,ddg,,Active,Active,,561320,5613,4,541330;541512;561311;561320,0,,,,5F9K6,N,For Profit Organization;Business or Organization
FKEYGBAYJLH3,"MERCURY SYSTEMS, INC.",181298.88,1,ddg,,Active,Active,Manufacturer of Goods,334111,3341,1,334111,0,,MERCURY SYSTEMS INC,,1VQH4,N,For Profit Organization;Business or Organization;Manufacturer of Goods
D3NDZT2XLW83,"MARINE AIR SUPPLY CO., INC.",180337.55,8,ddg,,Active,Active,,423690,4236,12,334413;334419;335313;335999;336211;336320;423140;423610;423620;423690;423830;423860,0,,,,2B195,N,For Profit Organization;Women-Owned Small Business (WOSB) Joint Venture eligible under the WOSB Program;Women-Owned Small Business;Women-Owned Business;Business or Organization
Q54KG4JYEWE4,EPSILON SYSTEMS SOLUTIONS INC,180283.0,5,ddg,,Inactive,Inactive,,541330,5413,2,336611;541330,0,,"EPSILON SYSTEMS SOLUTIONS, INC.",,7HYJ4,N,For Profit Organization;Business or Organization
YA5LYT9J7TX5,FLUKE ELECTRONICS CORPORATION,180270.0,1,ddg,,Active,Active,Manufacturer of Goods,334515,3345,4,334513;334515;334516;334519,0,,TLFN HOLDING II COMPANY,FORTIVE CORPORATION,4U744,N,For Profit Organization;Business or Organization;Manufacturer of Goods
LGM4LM5ZR9K9,"LUNA TECHNOLOGIES, INC.",179500.0,2,ddg,,Active,Active,Manufacturer of Goods,334513,3345,4,334513;334516;541714;541715,1,AC23,LUNA INNOVATIONS INCORPORATED,,41RJ8,N,For Profit Organization;Business or Organization;Manufacturer of Goods
UJJWGFAEB7S8,JANUS ENGINEERING AMERICAS CORPORATION,179242.0,1,ddg,,Inactive,Inactive,,423430,4234,1,423430,0,,,,9BH74,N,Self Certified Small Disadvantaged Business;For Profit Organization;Business or Organization
WH4DRDKB7RR8,SYSTEMS ENGINEERING SUPPORT CO.,178375.57,1,ddg,,Active,Active,Subchapter S Corporation,334511,3345,23,332510;332999;334111;334118;334210;334220;334290;334418;334419;334511;334512;334513;334515;335311;335312;335314;335931;335932;335999;541330;541511;541512;541519,36,1420;1440;5820;5821;5825;5826;5840;5841;5845;5850;5865;5895;5975;5990;5995;5996;5998;5999;6030;6032;6130;6135;6140;6150;6610;6615;6620;6625;6645;AC15;AC35;J059;R408;R425;R499;R706,,,03HN2,N,Minority-Owned Business;Self Certified Small Disadvantaged Business;For Profit Organization;Veteran-Owned Business;Business or Organization;Manufacturer of Goods;Black American Owned;Subchapter S Corporation
ZWNLUCV7JET5,TACOMA STEEL SUPPLY INCORPORATED,174982.93,3,ddg,,Active,Active,Subchapter S Corporation,423510,4235,2,332999;423510,1,9640,,,6F725,N,For Profit Organization;Business or Organization;Subchapter S Corporation
VRTZQSMQ8615,"HARDING COMPANY, INC",174643.92,3,ddg,,Inactive,Inactive,Subchapter S Corporation,332618,3326,5,332618;332999;423510;423830;423840,0,,"ALP INDUSTRIES, INC",,0YA82,N,For Profit Organization;Business or Organization;Subchapter S Corporation
PDBCMAYNN1V8,"CUSTOM QUALITY SCAFFOLDING, INC.",173984.7,5,ddg,,Inactive,Inactive,,236210,2362,3,236210;236220;238190,4,H254;H354;N054;W054,,,7NMF3,N,For Profit Organization;Business or Organization
W8RMNY6A3NT1,"FLUID DYNAMICS, LLC",173648.24,2,ddg,,Active,Active,Manufacturer of Goods,326220,3262,8,314999;326220;332722;332912;332913;332919;332999;423840,0,,,,34TC3,N,For Profit Organization;Women-Owned Small Business;Women-Owned Business;Business or Organization;Limited Liability Company;Manufacturer of Goods
K8W2J2DS9FN1,"SYNOPSYS, INC.",173500.0,4,ddg,,Active,Active,,513210,5132,5,513210;541511;541512;541690;541715,0,,,,0WJ76,N,For Profit Organization;Business or Organization
GJEXETZX4N96,SHIELD TECHNOLOGIES CORPORATION,173310.94,4,ddg,,Active,Active,Manufacturer of Goods,314910,3149,11,237120;314910;314999;325998;326111;326150;336360;336390;336413;336611;423910,0,,,,3Z9L5,N,For Profit Organization;Business or Organization;Manufacturer of Goods
FA62JCF2JGN7,ENSAFE INC.,173066.0,3,ddg,,Active,Active,,541330,5413,7,541330;541512;541618;541620;541690;562910;562998,11,B502;B504;B509;B517;B518;B519;B528;B533;B534;C1KA;C1KB,,,4V853,N,For Profit Organization;Business or Organization
HKB9G8NZ5P66,"TEAM INDUSTRIES, INC.",172436.0,2,ddg,,Active,Active,Subchapter S Corporation,332996,3329,10,221111;221112;331210;332312;332313;332420;332811;332996;332999;336611,3,1990;3424;3436,,,0KA57,N,For Profit Organization;Business or Organization;Manufacturer of Goods;Subchapter S Corporation
V8PKGG6NLKV6,"KIMLEY-HORN AND ASSOCIATES, INC.",171366.0,2,ddg,,Active,Active,,541330,5413,10,236220;541320;541330;541380;541420;541611;541620;541715;541990;562910,1,C219,"APHC, INC",,0BPM5,N,For Profit Organization;Business or Organization
P2L5J5XEYCN3,"INSIGHT DIRECT USA, INC.",171010.09,2,ddg,,Active,Active,,423430,4234,2,423430;541512,0,,"INSIGHT NORTH AMERICA, INC.","INSIGHT ENTERPRISES, INC.",0G6V6,N,For Profit Organization;Business or Organization
DWMEGPGHBGY5,GENERAL DIGITAL CORPORATION,170460.0,1,ddg,,Active,Active,Subchapter S Corporation,334118,3341,12,334111;334118;334220;334290;334310;334418;334419;334511;541330;541511;541512;541519,11,1005;5836;5895;5955;5975;5980;5998;5999;6130;6150;7490,,,1JA77,N,For Profit Organization;Business or Organization;Manufacturer of Goods;Subchapter S Corporation
HLAKD5J1DDG3,"KLH INDUSTRIES, INC.",170320.0,4,ddg,,Active,Active,Subchapter S Corporation,332710,3327,20,332313;332510;332710;332721;332911;332912;332999;333132;333514;334413;334511;336350;336412;336413;336414;336415;336419;336992;339112;339991,0,,,,1N0A6,N,For Profit Organization;Business or Organization;Manufacturer of Goods;Subchapter S Corporation
M6CTHGC91RG4,"MARTINEZ AND TUREK, INC.",170020.0,3,ddg,,Active,Active,Manufacturer of Goods,332999,3329,9,332312;332323;332439;332710;332721;332999;336419;336999;541330,0,,,,63330,N,For Profit Organization;Business or Organization;Manufacturer of Goods
SEV3SLJYL173,"Ferguson Enterprises, Inc.",169150.0,2,ddg,,NO_RECORD,,,,,0,,0,,,,,,
Z85NS892LYA8,CHROMALOX INC,168364.0,2,ddg,,Active,Active,Manufacturer of Goods,333414,3334,1,333414,0,,CHROMALOX INC,,07131,N,For Profit Organization;Business or Organization;Manufacturer of Goods
LRUMUHJRCT31,"ART ANDERSON ASSOCIATES, INC.",168237.0,3,ddg,,Active,Active,Subchapter S Corporation,541330,5413,7,336611;541310;541330;541340;541350;541690;541990,23,C1BF;C1CA;C1CZ;C1DB;C1EA;C1EB;C1ED;C1FA;C1FB;C1FC;C1GA;C1HA;C1HB;C1HC;C1KA;C1LZ;C1ND;C1NE;C1NZ;C1PD;C212;C222;C223,,,5A165,N,For Profit Organization;Veteran-Owned Business;Business or Organization;Service-Disabled Veteran-Owned Business;Subchapter S Corporation
