line_item_id,source_book_fy,exhibit,section,is_subtotal,cost_element,observed_fy,column_role,amount_type,unit_cost_k,qty_each,total_cost_m,dollars_basis,page,source_id,extract_run_id,raw_context,row_hash
8211R01001,2025,P-5,Recurring Cost,,First Destination Transportation,2023,actual,actual,,,0.87,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,First Destination |  | Transportation,bf43f83324be0227
8211R01001,2025,P-5,Recurring Cost,,First Destination Transportation,2024,enacted,enacted,,,0.8,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,First Destination |  | Transportation,bda3dd1caf64ca76
8211R01001,2025,P-5,Recurring Cost,,First Destination Transportation,2025,request_base,request,,,0.021,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,First Destination |  | Transportation,2b05a1bce1d2974f
8211R01001,2025,P-5,Recurring Cost,,First Destination Transportation,2025,request_oco,request,,,0.0,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,First Destination |  | Transportation,596468ff5a587481
8211R01001,2025,P-5,Recurring Cost,,First Destination Transportation,2025,request_total,request,,,0.021,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,First Destination |  | Transportation,495bf096cee37806
8211R01001,2025,P-5,Recurring Cost,,Program Management:,,prior_years,prior_year,,,27.131,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Program | Management:,e5563f5153bf515e
8211R01001,2025,P-5,Recurring Cost,,Program Management:,2023,actual,actual,,,16.863,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Program | Management:,8d6a2788010a75c4
8211R01001,2025,P-5,Recurring Cost,,Program Management:,2024,enacted,enacted,,,9.3,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Program | Management:,7ae651ad7071db0c
8211R01001,2025,P-5,Recurring Cost,,Program Management:,2025,request_base,request,,,3.111,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Program | Management:,160f983c7befc667
8211R01001,2025,P-5,Recurring Cost,,Program Management:,2025,request_oco,request,,,0.0,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Program | Management:,907395c89039263f
8211R01001,2025,P-5,Recurring Cost,,Program Management:,2025,request_total,request,,,3.111,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Program | Management:,ef71774aabe762d2
8211R01001,2025,P-5,Recurring Cost,,Contractor / Matrix Subtotal: Recurring Cost,,prior_years,prior_year,,,164.936,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Contractor / Matrix | Subtotal: Recurring Cost,e860e590e4f8b4d3
8211R01001,2025,P-5,Recurring Cost,,Contractor / Matrix Subtotal: Recurring Cost,2023,actual,actual,,,94.739,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Contractor / Matrix | Subtotal: Recurring Cost,4d0991f415e6ee72
8211R01001,2025,P-5,Recurring Cost,,Contractor / Matrix Subtotal: Recurring Cost,2024,enacted,enacted,,,125.099,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Contractor / Matrix | Subtotal: Recurring Cost,04f85fb64feb5bd0
8211R01001,2025,P-5,Recurring Cost,,Contractor / Matrix Subtotal: Recurring Cost,2025,request_base,request,,,65.838,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Contractor / Matrix | Subtotal: Recurring Cost,299f0ff7976ed93f
8211R01001,2025,P-5,Recurring Cost,,Contractor / Matrix Subtotal: Recurring Cost,2025,request_oco,request,,,0.0,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Contractor / Matrix | Subtotal: Recurring Cost,0fdc233b632ffe1a
8211R01001,2025,P-5,Recurring Cost,,Contractor / Matrix Subtotal: Recurring Cost,2025,request_total,request,,,65.838,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Contractor / Matrix | Subtotal: Recurring Cost,e832fcc9f4f4a8ab
8211R01001,2025,P-5,Non Recurring Cost,,Test and Evaluation,,prior_years,prior_year,,,4.532,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Test and Evaluation,b791513d7a249f82
8211R01001,2025,P-5,Non Recurring Cost,,Test and Evaluation,2023,actual,actual,,,0.0,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Test and Evaluation,fa5eae2266d01772
8211R01001,2025,P-5,Non Recurring Cost,,Test and Evaluation,2024,enacted,enacted,,,4.4,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Test and Evaluation,644d035a6160e719
8211R01001,2025,P-5,Non Recurring Cost,,Test and Evaluation,2025,request_base,request,,,0.0,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Test and Evaluation,dd8ac339882de71b
8211R01001,2025,P-5,Non Recurring Cost,,Test and Evaluation,2025,request_oco,request,,,0.0,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Test and Evaluation,89b68334063422a7
8211R01001,2025,P-5,Non Recurring Cost,,Test and Evaluation,2025,request_total,request,,,0.0,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Test and Evaluation,576afd77bfdf5c30
8211R01001,2025,P-5,Non Recurring Cost,,RAM Incentive,,prior_years,prior_year,,,0.0,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,RAM Incentive,e721d10905bb703a
8211R01001,2025,P-5,Non Recurring Cost,,RAM Incentive,2023,actual,actual,,,0.0,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,RAM Incentive,ebb302264d48fcb2
8211R01001,2025,P-5,Non Recurring Cost,,RAM Incentive,2024,enacted,enacted,,,19.2,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,RAM Incentive,eb2e28bf3b6444f6
8211R01001,2025,P-5,Non Recurring Cost,,RAM Incentive,2025,request_base,request,,,0.0,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,RAM Incentive,3f821cf98fb8eb2e
8211R01001,2025,P-5,Non Recurring Cost,,RAM Incentive,2025,request_oco,request,,,0.0,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,RAM Incentive,96a68036c3d0c141
8211R01001,2025,P-5,Non Recurring Cost,,RAM Incentive,2025,request_total,request,,,0.0,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,RAM Incentive,bfedc073252cea42
8211R01001,2025,P-5,Non Recurring Cost,Y,Subtotal: Non Recurring Cost,,prior_years,prior_year,,,4.532,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Non Recurring |  | Cost,0362a0397c5d16eb
8211R01001,2025,P-5,Non Recurring Cost,Y,Subtotal: Non Recurring Cost,2023,actual,actual,,,0.0,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Non Recurring |  | Cost,d40503beabe0a5f4
8211R01001,2025,P-5,Non Recurring Cost,Y,Subtotal: Non Recurring Cost,2024,enacted,enacted,,,23.6,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Non Recurring |  | Cost,21b473b4abbc6f5c
8211R01001,2025,P-5,Non Recurring Cost,Y,Subtotal: Non Recurring Cost,2025,request_base,request,,,0.0,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Non Recurring |  | Cost,5d0fe07f646c92fd
8211R01001,2025,P-5,Non Recurring Cost,Y,Subtotal: Non Recurring Cost,2025,request_oco,request,,,0.0,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Non Recurring |  | Cost,fc2bab949bea2159
8211R01001,2025,P-5,Non Recurring Cost,Y,Subtotal: Non Recurring Cost,2025,request_total,request,,,0.0,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Non Recurring |  | Cost,867dc0850dc9724e
8211R01001,2025,P-5,Non Recurring Cost,Y,Subtotal: Flyaway Cost,,prior_years,prior_year,,,169.468,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Flyaway Cost,c607fdcfedd03d45
8211R01001,2025,P-5,Non Recurring Cost,Y,Subtotal: Flyaway Cost,2023,actual,actual,,,94.739,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Flyaway Cost,4d513e85ebc509f5
8211R01001,2025,P-5,Non Recurring Cost,Y,Subtotal: Flyaway Cost,2024,enacted,enacted,,,148.699,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Flyaway Cost,fb9e91042e56ea1d
8211R01001,2025,P-5,Non Recurring Cost,Y,Subtotal: Flyaway Cost,2025,request_base,request,,,65.838,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Flyaway Cost,f5989f297d9c6cf6
8211R01001,2025,P-5,Non Recurring Cost,Y,Subtotal: Flyaway Cost,2025,request_oco,request,,,0.0,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Flyaway Cost,86abbe22c1486657
8211R01001,2025,P-5,Non Recurring Cost,Y,Subtotal: Flyaway Cost,2025,request_total,request,,,65.838,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Flyaway Cost,aa54cad6b608ef81
8211R01001,2025,P-5,Non Recurring Cost,,Support - Training Cost Equipment,,prior_years,prior_year,,,20.372,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Support - Training Cost | Equipment,572109877616ae51
8211R01001,2025,P-5,Non Recurring Cost,,Support - Training Cost Equipment,2023,actual,actual,,,2.937,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Support - Training Cost | Equipment,8e37b3c1e56ec588
8211R01001,2025,P-5,Non Recurring Cost,,Support - Training Cost Equipment,2024,enacted,enacted,,,0.75,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Support - Training Cost | Equipment,c77cfe9db4c5b199
8211R01001,2025,P-5,Non Recurring Cost,,Support - Training Cost Equipment,2025,request_base,request,,,0.796,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Support - Training Cost | Equipment,5ead0d8cb051ec53
8211R01001,2025,P-5,Non Recurring Cost,,Support - Training Cost Equipment,2025,request_oco,request,,,0.0,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Support - Training Cost | Equipment,6aefc0abe4a1d292
8211R01001,2025,P-5,Non Recurring Cost,,Support - Training Cost Equipment,2025,request_total,request,,,0.796,then_year,334,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Support - Training Cost | Equipment,082c906a0aad4329
8211R01001,2025,P-5,Non Recurring Cost,Y,Subtotal: Support - Training Cost,,prior_years,prior_year,,,20.372,then_year,335,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Support - Training |  | Cost,0bbc44f8a3dd479b
8211R01001,2025,P-5,Non Recurring Cost,Y,Subtotal: Support - Training Cost,2023,actual,actual,,,2.937,then_year,335,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Support - Training |  | Cost,c85c2b27fe5c11fc
8211R01001,2025,P-5,Non Recurring Cost,Y,Subtotal: Support - Training Cost,2024,enacted,enacted,,,0.75,then_year,335,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Support - Training |  | Cost,8ddd70bc000369b2
8211R01001,2025,P-5,Non Recurring Cost,Y,Subtotal: Support - Training Cost,2025,request_base,request,,,0.796,then_year,335,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Support - Training |  | Cost,b3785a247856f335
8211R01001,2025,P-5,Non Recurring Cost,Y,Subtotal: Support - Training Cost,2025,request_oco,request,,,0.0,then_year,335,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Support - Training |  | Cost,05dae65447433b65
8211R01001,2025,P-5,Non Recurring Cost,Y,Subtotal: Support - Training Cost,2025,request_total,request,,,0.796,then_year,335,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Support - Training |  | Cost,f85501d393a9c46d
8211R01001,2025,P-5,Non Recurring Cost,Y,Gross/Weapon System Cost,,prior_years,prior_year,94920.0,2.0,189.84,then_year,335,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,13fe440aa0903efa
8211R01001,2025,P-5,Non Recurring Cost,Y,Gross/Weapon System Cost,2023,actual,actual,97676.0,1.0,97.676,then_year,335,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,f6db043e60ed9488
8211R01001,2025,P-5,Non Recurring Cost,Y,Gross/Weapon System Cost,2024,enacted,enacted,37362.25,4.0,149.449,then_year,335,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,4ff93503e864a5cb
8211R01001,2025,P-5,Non Recurring Cost,Y,Gross/Weapon System Cost,2025,request_base,request,66634.0,1.0,66.634,then_year,335,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,c0268ba85ca3493f
8211R01001,2025,P-5,Non Recurring Cost,Y,Gross/Weapon System Cost,2025,request_oco,request,,,0.0,then_year,335,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,a4474ab7e9742641
8211R01001,2025,P-5,Non Recurring Cost,Y,Gross/Weapon System Cost,2025,request_total,request,66634.0,1.0,66.634,then_year,335,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,5388cb86f1d87b11
9552ML5355,2025,P-5,Recurring Cost,,Float/Rail Prior Years,,prior_years,prior_year,190951.0,1.0,190.951,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Float/Rail Prior Years,609f0914333c5ac6
9552ML5355,2025,P-5,Recurring Cost,,Float/Rail Prior Years,2023,actual,actual,,,0.0,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Float/Rail Prior Years,42f0c3e7d6d0e043
9552ML5355,2025,P-5,Recurring Cost,,Float/Rail Prior Years,2024,enacted,enacted,,,0.0,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Float/Rail Prior Years,de4872e367818914
9552ML5355,2025,P-5,Recurring Cost,,Float/Rail Prior Years,2025,request_base,request,,,0.0,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Float/Rail Prior Years,9e5d87c5f26a47b9
9552ML5355,2025,P-5,Recurring Cost,,Float/Rail Prior Years,2025,request_oco,request,,,0.0,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Float/Rail Prior Years,6e45bc406e5d49f2
9552ML5355,2025,P-5,Recurring Cost,,Float/Rail Prior Years,2025,request_total,request,,,0.0,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Float/Rail Prior Years,cbc269131c4ef47b
9552ML5355,2025,P-5,Recurring Cost,,Army Rail Hardware,,prior_years,prior_year,1833.0,1.0,1.833,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Army Rail Hardware,827b02f118c78e47
9552ML5355,2025,P-5,Recurring Cost,,Army Rail Hardware,2023,actual,actual,,,0.0,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Army Rail Hardware,b103f660323d8b29
9552ML5355,2025,P-5,Recurring Cost,,Army Rail Hardware,2024,enacted,enacted,,,0.0,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Army Rail Hardware,b8b07e8a7890f214
9552ML5355,2025,P-5,Recurring Cost,,Army Rail Hardware,2025,request_base,request,,,0.0,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Army Rail Hardware,d516708b3bd4f8c6
9552ML5355,2025,P-5,Recurring Cost,,Army Rail Hardware,2025,request_oco,request,,,0.0,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Army Rail Hardware,63f2411bd036e20c
9552ML5355,2025,P-5,Recurring Cost,,Army Rail Hardware,2025,request_total,request,,,0.0,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Army Rail Hardware,10ae1ade2ac211f0
9552ML5355,2025,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,,prior_years,prior_year,,,192.784,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,7c1de4526feae5cb
9552ML5355,2025,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2023,actual,actual,,,0.0,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,a82233ad7073ef7d
9552ML5355,2025,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2024,enacted,enacted,,,0.0,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,8957660cb60c6700
9552ML5355,2025,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2025,request_base,request,,,0.0,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,03d5fd995711f839
9552ML5355,2025,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2025,request_oco,request,,,0.0,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,7a354cc053baed64
9552ML5355,2025,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2025,request_total,request,,,0.0,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,1c32eecdbf04ad44
9552ML5355,2025,P-5,Recurring Cost,Y,Subtotal: Flyaway Cost,,prior_years,prior_year,,,192.784,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Flyaway Cost,5919712c67e92e6d
9552ML5355,2025,P-5,Recurring Cost,Y,Subtotal: Flyaway Cost,2023,actual,actual,,,0.0,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Flyaway Cost,ea8de8cbfa8474bc
9552ML5355,2025,P-5,Recurring Cost,Y,Subtotal: Flyaway Cost,2024,enacted,enacted,,,0.0,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Flyaway Cost,0400f05fdc92c8c2
9552ML5355,2025,P-5,Recurring Cost,Y,Subtotal: Flyaway Cost,2025,request_base,request,,,0.0,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Flyaway Cost,ee7f186cbfb1d5e5
9552ML5355,2025,P-5,Recurring Cost,Y,Subtotal: Flyaway Cost,2025,request_oco,request,,,0.0,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Flyaway Cost,260a215d47e528f7
9552ML5355,2025,P-5,Recurring Cost,Y,Subtotal: Flyaway Cost,2025,request_total,request,,,0.0,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Flyaway Cost,480181992dddb8d9
9552ML5355,2025,P-5,Recurring Cost,,Railroad Locomotives and railway cars,,prior_years,prior_year,,,0.0,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Railroad Locomotives |  | and railway cars,f5ef3d4aa8e85fb2
9552ML5355,2025,P-5,Recurring Cost,,Railroad Locomotives and railway cars,2023,actual,actual,19.483,520.0,10.131,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Railroad Locomotives |  | and railway cars,3364a3c1c87d72c6
9552ML5355,2025,P-5,Recurring Cost,,Railroad Locomotives and railway cars,2024,enacted,enacted,,,0.0,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Railroad Locomotives |  | and railway cars,59c829bdf634fce1
9552ML5355,2025,P-5,Recurring Cost,,Railroad Locomotives and railway cars,2025,request_base,request,3339.333,6.0,20.036,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Railroad Locomotives |  | and railway cars,c97da68511a2368e
9552ML5355,2025,P-5,Recurring Cost,,Railroad Locomotives and railway cars,2025,request_oco,request,,,0.0,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Railroad Locomotives |  | and railway cars,65e1a346ec0e2e70
9552ML5355,2025,P-5,Recurring Cost,,Railroad Locomotives and railway cars,2025,request_total,request,3339.333,6.0,20.036,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Railroad Locomotives |  | and railway cars,b78534adf5e655c4
9552ML5355,2025,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,,prior_years,prior_year,,,0.0,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,7c1de4526feae5cb
9552ML5355,2025,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2023,actual,actual,,,10.131,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,a82233ad7073ef7d
9552ML5355,2025,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2024,enacted,enacted,,,0.0,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,8957660cb60c6700
9552ML5355,2025,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2025,request_base,request,,,20.036,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,03d5fd995711f839
9552ML5355,2025,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2025,request_oco,request,,,0.0,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,7a354cc053baed64
9552ML5355,2025,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2025,request_total,request,,,20.036,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,1c32eecdbf04ad44
9552ML5355,2025,P-5,Recurring Cost,Y,Subtotal: Vehicles Cost,,prior_years,prior_year,,,0.0,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Vehicles Cost,008ac999a0bded69
9552ML5355,2025,P-5,Recurring Cost,Y,Subtotal: Vehicles Cost,2023,actual,actual,,,10.131,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Vehicles Cost,a32a542cc68a84b8
9552ML5355,2025,P-5,Recurring Cost,Y,Subtotal: Vehicles Cost,2024,enacted,enacted,,,0.0,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Vehicles Cost,16f1532cb48b78ce
9552ML5355,2025,P-5,Recurring Cost,Y,Subtotal: Vehicles Cost,2025,request_base,request,,,20.036,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Vehicles Cost,72936368fab70b70
9552ML5355,2025,P-5,Recurring Cost,Y,Subtotal: Vehicles Cost,2025,request_oco,request,,,0.0,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Vehicles Cost,916cda1755ec5d6c
9552ML5355,2025,P-5,Recurring Cost,Y,Subtotal: Vehicles Cost,2025,request_total,request,,,20.036,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Subtotal: Vehicles Cost,05bad9ab96756709
9552ML5355,2025,P-5,Recurring Cost,Y,Gross/Weapon System Cost,,prior_years,prior_year,,,192.784,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,d2af2a88a0e09df3
9552ML5355,2025,P-5,Recurring Cost,Y,Gross/Weapon System Cost,2023,actual,actual,,,10.131,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,97eeeb03e6404c39
9552ML5355,2025,P-5,Recurring Cost,Y,Gross/Weapon System Cost,2024,enacted,enacted,,,0.0,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,51d47acdcdc15d95
9552ML5355,2025,P-5,Recurring Cost,Y,Gross/Weapon System Cost,2025,request_base,request,,,20.036,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,8aeb4c42c473711b
9552ML5355,2025,P-5,Recurring Cost,Y,Gross/Weapon System Cost,2025,request_oco,request,,,0.0,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,41abeb548307b777
9552ML5355,2025,P-5,Recurring Cost,Y,Gross/Weapon System Cost,2025,request_total,request,,,20.036,then_year,344,BUD-OPA34-FY2025,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,5235a02f58e56959
3569M11101,2026,P-5,Recurring Cost,,SLEP Vessels (LCU-2000),,prior_years,prior_year,17541.727,11.0,192.959,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (LCU-2000),4d762fa96efbf105
3569M11101,2026,P-5,Recurring Cost,,SLEP Vessels (LCU-2000),2024,actual,actual,21170.0,1.0,21.17,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (LCU-2000),ec52d382e3114d6a
3569M11101,2026,P-5,Recurring Cost,,SLEP Vessels (LCU-2000),2025,enacted,enacted,18851.0,2.0,37.702,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (LCU-2000),2890a468ab986d1a
3569M11101,2026,P-5,Recurring Cost,,SLEP Vessels (LCU-2000),2026,request_base,request,18193.5,2.0,36.387,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (LCU-2000),e711bf29882506c6
3569M11101,2026,P-5,Recurring Cost,,SLEP Vessels (LCU-2000),2026,request_oco,request,,,0.0,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (LCU-2000),53869d6d42f1d2c4
3569M11101,2026,P-5,Recurring Cost,,SLEP Vessels (LCU-2000),2026,request_total,request,18193.5,2.0,36.387,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (LCU-2000),69b06f2940922310
3569M11101,2026,P-5,Recurring Cost,,LCU Technical Manuals and Spares,,prior_years,prior_year,,,12.25,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,LCU Technical |  | Manuals and Spares,e0a5f6019cb172f2
3569M11101,2026,P-5,Recurring Cost,,LCU Technical Manuals and Spares,2024,actual,actual,,,0.0,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,LCU Technical |  | Manuals and Spares,b1d3e16c9f73cd3d
3569M11101,2026,P-5,Recurring Cost,,LCU Technical Manuals and Spares,2025,enacted,enacted,,,0.001,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,LCU Technical |  | Manuals and Spares,1abbdfb0c914464d
3569M11101,2026,P-5,Recurring Cost,,LCU Technical Manuals and Spares,2026,request_base,request,,,0.72,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,LCU Technical |  | Manuals and Spares,ddb755ddccd4e19c
3569M11101,2026,P-5,Recurring Cost,,LCU Technical Manuals and Spares,2026,request_oco,request,,,0.0,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,LCU Technical |  | Manuals and Spares,10f98702414c91bc
3569M11101,2026,P-5,Recurring Cost,,LCU Technical Manuals and Spares,2026,request_total,request,,,0.72,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,LCU Technical |  | Manuals and Spares,7e86ff7e306a0414
3569M11101,2026,P-5,Recurring Cost,,LCU SLEP Contractor Logistics Support (CLS),,prior_years,prior_year,,,8.267,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,LCU SLEP Contractor | Logistics Support | (CLS),a342126dbb1a5278
