action_date,war_gov_id,source_url,piid,in_scope_17_piids,amount_usd,prime,prime_location,expected_completion,pop_eb_site_pct,pop_hii_site_pct,pop_other_us_pct,pop_foreign_pct,pop_locations_detail,paragraph_text,program_primary,program_all,work_type_primary,work_type_all,work_type_ambiguous,is_sub_new_construction_tam,program_refined,sub_relevance
2026-04-10,4453896,https://www.globalsecurity.org/military/library/news/2026/04/dod-contracts_4453896.htm,N00024-26-C-4311,no,10610029,General Dynamics Electric Boat Corp.,"Groton, Connecticut",March 2027,0.0,0.0,0.0,0.0,,"General Dynamics Electric Boat Corp., Groton, Connecticut, was awarded a $10,610,029 cost-plus-fixed-fee, level of effort contract for the operation, maintenance, and protection of the government-owned, contractor-operated floating dry dock, Shippingport (ARDM-4). This contract includes options which, if exercised, would bring the cumulative value of this contract to $57,087,819. Work will be performed in Groton, Connecticut, and is expected to be completed by March 2027. Fiscal 2026 operations and maintenance (Navy) funds in the amount of $10,610,029 will be obligated at time of award and will expire at the end of the current fiscal year. This contract was not competitively procured in accordance with 10 U.S. Code 3204(a)(1). Naval Sea Systems Command, Washington, D.C., is the contracting activity (N00024-26-C-4311).",sub_other,sub_other,repair_overhaul,,,no,sub_repair,yes_sustainment
2026-04-13,4458237,https://www.globalsecurity.org/military/library/news/2026/04/dod-contracts_4458237.htm,N00024-23-C-4300,no,55545298,General Dynamics Electric Boat Corp.,"Groton, Connecticut",April 2027,0.0,0.0,0.0,0.0,,"General Dynamics Electric Boat Corp., Groton, Connecticut, is awarded a $55,545,298 cost-plus-fixed-fee modification to a previously awarded contract (N00024-23-C-4300) to exercise options for continued New England Maintenance Manpower Initiative support of non-nuclear maintenance for submarines based at Naval Submarine Support Facility New London. Work will be performed in Groton, Connecticut, and is expected to be completed by April 2027. Fiscal 2026 operations and maintenance (Navy) funds in the amount of $20,000,000 will be obligated at time of award and will expire at the end of the current fiscal year. Naval Sea Systems Command, Washington, D.C., is the contracting activity.",sub_other,sub_other,other,,,no,sub_other,borderline
2026-04-13,4458237,https://www.globalsecurity.org/military/library/news/2026/04/dod-contracts_4458237.htm,N00024-23-C-4307,no,34679581,General Dynamics Electric Boat Corp.,"Groton, Connecticut",April 2027,0.0,0.0,0.0,0.0,,"General Dynamics Electric Boat Corp., Groton, Connecticut, is awarded a $34,679,581 cost-plus-fixed-fee modification to a previously awarded contract (N00024-23-C-4307) to exercise options for continued Nuclear Regional Maintenance Department support at Naval Submarine Support Facility New London. Work will be performed in Groton, Connecticut, and is expected to be completed by April 2027. Fiscal 2026 operations and maintenance (Navy) funds in the amount of $20,000,000 will be obligated at time of award and will expire at the end of the current fiscal year. Naval Sea Systems Command, Washington, D.C., is the contracting activity.",sub_other,sub_other,other,,,no,sub_other,borderline
2026-04-14,4459346,https://www.globalsecurity.org/military/library/news/2026/04/dod-contracts_4459346.htm,N00024-26-C-2430,no,30000000,Marinette Marine Corp.,"Marinette, Wisconsin",September 2027,0.0,0.0,100.0,0.0,"Work will be performed in Marinette, Wisconsin 46% | De Pere, Wisconsin 39% | Kenner, Louisiana 15%","Marinette Marine Corp., Marinette, Wisconsin, is awarded a $30,000,000 not-to-exceed undefinitized contract action for advance procurement of long lead time material and associated engineering and design activities in support of four Medium Landing Ship Block 1. Work will be performed in Marinette, Wisconsin (46%); De Pere, Wisconsin (39%); and Kenner, Louisiana (15%). Work is expected to be completed by September 2027. Fiscal 2025 shipbuilding and conversion (Navy) funding in the amount of $15,000,000 will be obligated at award and will not expire at the end of the current fiscal year. This contract was not competitively procured. This contract is based on Section 128(b) of the Servicemembers Quality of Life Improvement and National Defense Authorization Act for Fiscal Year 2025, Pub. L. No. 118-159. Naval Sea Systems Command, Washington, D.C., is the contracting activity (N00024-26-C-2430).",unknown,,lltm_early_mfg,lltm_early_mfg;advance_procurement,Y,no,non_sub,no
2026-04-14,4459346,https://www.globalsecurity.org/military/library/news/2026/04/dod-contracts_4459346.htm,N00024-26-C-5434,no,14055719,Raytheon,"Tucson, Arizona",,0.0,0.0,100.0,0.0,"Work will be performed in Tucson, Arizona 97% | Portsmouth, Rhode Island 3%","Raytheon, Tucson, Arizona, was awarded a $14,055,719 modification to a previously awarded contract (N00024-26-C-5434) for technical and design agent engineering in support of the Evolved SeaSparrow Missile and NATO SeaSparrow Missile Systems programs. This modification combines purchases for the Navy (66%); and the governments of Australia, Belgium, Canada, Denmark, Germany, Greece, Netherlands, Norway, Portugal, Spain, and Türkiye under Memorandum of Agreements (34%). Work will be performed in Tucson, Arizona (97%); and Portsmouth, Rhode Island (3%), and is expected to be completed by Dec. 31, 2030. Fiscal 2026 research, development, test and evaluation (Navy) funds in the amount of $7,794,089 (28%); fiscal 2025 other customer funds in the amount of $6,900,597 (25%); fiscal 2026 weapons procurement (Navy) funds in the amount of $6,073,872 (22%); fiscal 2025 operations and maintenance (Navy) funds in the amount of $2,941,473 (10%); fiscal 2026 other customer funds in the amount of $2,755,875 (10%); fiscal 2026 other procurement (Navy) funds in the amount of $1,077,196 (4%); fiscal 2025 weapons procurement (Navy) funds in the amount of $382,045 (1%); and fiscal 2025 research, development, test, and evaluation (Navy) $200,000 (<1%), were obligated at time of award, of which $2,941,473 will expire at the end of the current fiscal year. Naval Sea Systems Command, Washington, D.C., is the contracting activity. (Awarded Apr. 10, 2026).",unknown,,lead_yard,lead_yard,,no,non_sub,no
2026-04-15,4459874,https://www.globalsecurity.org/military/library/news/2026/04/dod-contracts_4459874.htm,N00024-20-C-2120,no,37604626,General Dynamics Electric Boat Corp.,"Groton, Connecticut",April 2027,0.0,0.0,0.0,0.0,,"General Dynamics Electric Boat Corp., Groton, Connecticut, is awarded a $37,604,626 cost-plus-fixed-fee modification to a previously awarded contract (N00024-20-C-2120) for lead yard support and development studies and design efforts related to Virginia-class submarines. This contract modification includes options which, if exercised, would bring the cumulative value of the contract change to $71,029,423. Work will be performed in McLeansville, North Carolina, and is expected to be completed by April 2027. Fiscal 2026 research, development, test and evaluation (Navy) funds in the amount of $23,000,000, will be obligated at time of award and will not expire at the end of the current fiscal year. Naval Sea Systems Command, Washington, D.C., is the contracting activity.",va,va;sub_other,lead_yard,lead_yard;design,Y,no,va,yes_new_construction
2026-04-20,4464883,https://www.globalsecurity.org/military/library/news/2026/04/dod-contracts_4464883.htm,N00024-22-C-5522,no,213387048,Raytheon Missiles and Defense,"Tewksbury, Massachusetts",,0.0,0.0,100.0,0.0,"Zumwalt-class mission systems and mission system equipment. Work will be performed in Portsmouth, Rhode Island 39% | Tewksbury, Massachusetts 32% | Pascagoula, Mississippi 14% | Nashua, New Hampshire 9% | San Diego, California 5% | Fort Wayne, Indiana 1%","Raytheon Missiles and Defense, Tewksbury, Massachusetts, is awarded a $213,387,048 cost-plus-incentive-fee, cost-plus-fixed-fee, and cost-only modification to a previously-awarded contract (N00024-22-C-5522) to exercise options in support of combat system installation, integration, development, testing, correction, maintenance, and modernization of Zumwalt-class mission systems and mission system equipment. Work will be performed in Portsmouth, Rhode Island (39%); Tewksbury, Massachusetts (32%); Pascagoula, Mississippi (14%); Nashua, New Hampshire (9%); San Diego, California (5%); and Fort Wayne, Indiana (1%), and is expected to be complete by April 2027. Fiscal 2026 operations and maintenance (Navy) funds in the amount of $29,756,012 (59%); fiscal 2025 shipbuilding and conversion (Navy) funds in the amount of $8,260,020 (17%); fiscal 2026 other procurement (Navy) funds in the amount of $4,748,140 (10%); fiscal 2025 other procurement (Navy) funds in the amount of $3,664,044 (7%); fiscal 2025 research, development, test and evaluation (Navy) funds in the amount of $2,499,641 (5%); and fiscal 2026 research, development, test and evaluation (Navy) funds in the amount of $1,179,374 (2%), will be obligated at time of award, of which $32,255,653 will expire at the end of the current fiscal year. Naval Sea Systems Command, Washington, D.C., is the contracting activity.",unknown,,sustainment_maintenance,sustainment_maintenance,,no,non_sub,no
2026-04-20,4464883,https://www.globalsecurity.org/military/library/news/2026/04/dod-contracts_4464883.htm,,no,11952154,The Boeing Co.,"Seattle, Washington",,0.0,0.0,100.0,0.0,"Anti-Submarine Warfare capabilities upgrades for the Navy. Work will be performed in Jacksonville, Florida 79.6% | St. Louis, Missouri 10.9% | Mesa, Arizona 9.5%","The Boeing Co., Seattle, Washington, is awarded a $11,952,154 modification (P00047) to a cost-plus-fixed fee order (N0001920F0647) against a previously issued basic ordering agreement (N0001916G0001). This modification exercises an option to procure one P-8A Increment 3 retrofit kit installation and associated ancillary support in support of the Anti-Submarine Warfare capabilities upgrades for the Navy. Work will be performed in Jacksonville, Florida (79.6%); St. Louis, Missouri (10.9%); and Mesa, Arizona (9.5%), and is expected to be completed in October 2026. Fiscal 2026 aircraft procurement funds in the amount of $11,952,154 will be obligated at the time of award, none of which will expire at the end of the current fiscal year. The contract action was not competed. Naval Air Systems Command, Patuxent River, Maryland, is the contracting activity.",sub_other,sub_other,other,,,no,non_sub,no
2026-04-21,4466064,https://www.globalsecurity.org/military/library/news/2026/04/dod-contracts_4466064.htm,N00024-26-D-6203,no,36973224,Lockheed Martin Rotary and Mission Systems,"Manassas, Virginia",March 2027,0.0,0.0,0.0,0.0,,"Lockheed Martin Rotary and Mission Systems, Manassas, Virginia, is awarded a $36,973,224 cost-plus-incentive-fee modification to previously awarded delivery order N00024-26-F-6241 under an indefinite-delivery/indefinite-quantity contract (N00024-26-D-6203) to exercise an option for engineering and technical support in support of the Integrated Submarine Imaging System. Work will be performed in Manassas, Virginia, and is expected to be completed by March 2027. Fiscal 2026 research, development, test and evaluation (Navy) funds in the amount of $3,500,000 will be obligated at the time of award and will not expire at the end of the current fiscal year. Naval Sea Systems Command, Washington, D.C., is the contracting activity.",sub_other,sub_other,engineering,engineering,,no,sub_other,borderline
2026-04-21,4466064,https://www.globalsecurity.org/military/library/news/2026/04/dod-contracts_4466064.htm,,no,20492194,,,June 2031,0.0,0.0,100.0,0.0,"Hingham, Massachusetts 37% | Oldsmar, Florida 36% | Liverpool, New York 23% | Manassas, Virginia 4%","Lockheed Martin Corp., Manassas, Virginia, is being awarded $20,492,194 for a firm-fixed-price contract for the purchase of 180 spare high-frequency chin array acoustic modules used in Block IV Virginia-class submarines. The contract does not contain an option provision. Work under the contract will be performed in multiple locations: Hingham, Massachusetts (37%); Oldsmar, Florida (36%); Liverpool, New York (23%); and Manassas, Virginia (4%). Work is expected to be completed by June 2031. Fiscal 2026 working capital funds (Navy) in the contract's full amount of $20,492,194 will be obligated at time of award and those funds will not expire at the end of the applicable fiscal year. One company was solicited for this sole-source requirement pursuant to the authority set forth in 10 U.S. Code 3204 (a)(1) and one offer received. Naval Supply Systems Command Weapon Systems Support, Mechanicsburg, Pennsylvania, is the contracting activity (N00104-26-C-NA12).",va,va;sub_other,other,,,no,va,yes_new_construction
2026-04-22,4467057,https://www.globalsecurity.org/military/library/news/2026/04/dod-contracts_4467057.htm,N00024-26-D-4343,no,1123590000,,,August 2030,0.0,0.0,100.0,0.0,"Work will be performed in Norfolk, Virginia 35% | Bremerton, Washington 25% | Kittery, Maine 20% | Pearl Harbor, Hawaii 20%","Orbis Sibro, Inc.,* Charleston, South Carolina (N00024-26-D-4343), is awarded (along with several other vendors announced on Sept. 2, 2025 Sept. 30, 2025) a combined $1,123,590,000 firm-fixed-price, cost-plus-fixed-fee, and cost-only, indefinite-delivery/indefinite-quantity, multiple award contract for discrete production, non-discrete production, and other production work to support the public shipyards in accomplishing repair, maintenance, and modernization of nuclear-powered attack submarines undergoing scheduled Chief of Naval Operations maintenance availabilities. This contract includes options which, if exercised, across the various vendors, would bring the cumulative value to $1,906,010,000. Work will be performed in Norfolk, Virginia (35%); Bremerton, Washington (25%); Kittery, Maine (20%); and Pearl Harbor, Hawaii (20%), and is expected to be completed by August 2030. If all options are exercised, work will continue through August 2033. No funds will be obligated at the time of the award; funds will be obligated at the delivery order level as contracting actions occur. This contract was competitively procured via the System for Award Management website, with 29 offers received. Naval Sea Systems Command, Washington, D.C., is the contracting activity.",sub_other,sub_other,repair_overhaul,sustainment_maintenance,,no,sub_repair,yes_sustainment
2026-04-22,4467057,https://www.globalsecurity.org/military/library/news/2026/04/dod-contracts_4467057.htm,N00024-24-C-4212,no,230495111,,,July 2027,0.0,0.0,0.0,0.0,,"General Dynamics, Bath Iron Works, Bath, Maine, is being awarded a $230,495,111 cost-plus-award-fee modification, against previously awarded contract (N00024-24-C-4212) for integrated planning yard services and long lead-time material for Arleigh Burke-class guided missile destroyers. Work will be performed in Bath, Maine, and is expected to be completed by July 2027. If all options are exercised, the contract value is expected to total $895 million. Fiscal 2026 operations and maintenance (Navy) funds in the amount of $10,191,244 (4%) will be obligated at time of award and will expire at the end of the fiscal year. The Supervisor of Shipbuilding, Conversion, and Repair, Bath, Maine, is the contracting activity.",ddg,ddg,lead_yard,lead_yard,,no,non_sub,no
2026-04-22,4467057,https://www.globalsecurity.org/military/library/news/2026/04/dod-contracts_4467057.htm,N00024-23-C-6109,no,9100000,,,December 2027,0.0,0.0,0.0,0.0,,"Sedna Digital Solutions LLC,* Manassas, Virginia, is being awarded a $9,100,000 cost-plus-fixed-fee and cost contract modification to previously awarded contract (N00024-23-C-6109) to exercise options for supporting materials for Sound Navigation and Ranging (SONAR) systems. Work will be performed in Manassas, Virginia, and is expected to be completed by December 2027. Fiscal 2026 research, development, test and evaluation (Navy) funds in the amount of $2,778,939 (71%); fiscal 2026 other procurement (Navy) in the amount of $686,000 (18%); and fiscal 2025 other procurement (Navy) in the amount of $445,198 (11%), will be obligated at time of award and will not expire at the end of the current fiscal year. Naval Sea Systems Command, Washington, D.C., is the contracting activity.",unknown,,other,,,no,non_sub,no
2026-04-23,4468224,https://www.globalsecurity.org/military/library/news/2026/04/dod-contracts_4468224.htm,N00024-26-C-2132,no,196554317,General Dynamics Electric Boat Corp.,"Groton, Connecticut",April 2027,77.0,0.0,9.0,13.0,"Work will be performed in Groton, Connecticut 70% | North Kingstown, Rhode Island 7% | Pearl Harbor, Hawaii 5% | Washington, D.C. 1% | Portsmouth, New Hampshire 1% | Newport, Rhode Island 1% | Norfolk, Virginia 1% | <various-foreign> 13.0%","General Dynamics Electric Boat Corp., Groton, Connecticut, is awarded a $196,554,317 cost-plus-fixed-fee contract to support engineering, technical, design agent and design transfer activities for nuclear submarine capabilities and their sustainment, in support of foreign military sales requirements. This contract includes options which, if exercised, would bring the cumulative value of this contract to $930,409,844. Work will be performed in Groton, Connecticut (70%); North Kingstown, Rhode Island (7%); Pearl Harbor, Hawaii (5%); Washington, D.C. (1%); Portsmouth, New Hampshire (1%); Newport, Rhode Island (1%); Norfolk, Virginia (1%); and various foreign locations (13%), and is expected to be completed by April 2027. If all options are exercised, work will continue through April 2031. No U.S. funding is included in this contract. Foreign Partner funds in the amount of $28,050,000 will be obligated at time of award and will not expire at the end of the current fiscal year. This contract was not competitively procured in accordance with 10 U.S. Code 3204(a)(1) (only one responsible source and no other supplies or services will satisfy agency requirements). Naval Sea Systems Command, Washington, D.C., is the contracting activity (N00024-26-C-2132).",sub_other,sub_other,lead_yard,lead_yard;design;sustainment_maintenance;fms,Y,no,sub_other,borderline
2026-04-24,4468331,https://www.globalsecurity.org/military/library/news/2026/04/dod-contracts_4468331.htm,N00024-21-C-4109,no,18291139,,,March 2028,0.0,0.0,100.0,0.0,"Work will be performed in Baltimore, Maryland 68% | Fayetteville, Arkansas 19% | Tuscaloosa, Alabama 10% | Tallahassee, Florida 3%","RCT Systems Inc.,* located in Baltimore, Maryland, is awarded a $18,291,139 cost-plus-fixed-fee modification to a previously awarded contract (N00024-21-C-4109) for research and development activities associated with advancement and improvement in current and future shipboard electric power and energy systems. Work will be performed in Baltimore, Maryland (68%); Fayetteville, Arkansas (19%); Tuscaloosa, Alabama (10%); and Tallahassee, Florida (3%), and is expected to be completed by March 2028. Fiscal 2026 research, development, test and evaluation (Navy) funds in the amount of $7,712,000 will be obligated at time of award and will not expire at the end of the current fiscal year. The Naval Sea Systems Command, Washington, D.C., is the contracting activity.",unknown,,other,,,no,non_sub,no
2026-04-24,4468331,https://www.globalsecurity.org/military/library/news/2026/04/dod-contracts_4468331.htm,,no,9568357,Metron Inc.,"Reston, Virginia",September 2027,0.0,0.0,100.0,0.0,"Undersea Warfare Systems including the Undersea Warfare Decision Support System and Advanced Processing and Capability Builds for Surface Ship and Submarine systems. Work will be performed in Reston, Virginia 95% | Portland, Oregon 5%","Metron Inc., Reston, Virginia, is awarded a $9,568,357 cost-plus-fixed fee and cost only modification to exercise the option for development of Combat System signal processing, tracking algorithms, tools and display technologies for Undersea Warfare Systems including the Undersea Warfare Decision Support System and Advanced Processing and Capability Builds for Surface Ship and Submarine systems. Work will be performed in Reston, Virginia (95%); and Portland, Oregon (5%), and is expected to be completed by September 2027. Fiscal 2026 research, development, test and evaluation (Navy) funding in the amount of $1,423,260 will be obligated at the time of award and will not expire at the end of the current fiscal year. The Naval Sea Systems Command, Washington, D.C., is the contracting activity.",sub_other,sub_other,engineering,,,no,sub_gfe_electronics,borderline
2026-04-28,4472473,https://www.globalsecurity.org/military/library/news/2026/04/dod-contracts_4472473.htm,N00024-26-C-2306,no,282885933,,,April 2028,0.0,0.0,0.0,0.0,,"Huntington Ingalls Industries, Ingalls Shipbuilding, Pascagoula, Mississippi, is being awarded a $282,885,933 cost-plus-award-fee contract for FF(X) class frigate lead yard support. Work will be performed in Pascagoula, Mississippi, and is expected to be completed by April 2028. Fiscal 2026 shipbuilding and conversion (Navy) funds in the amount of $59,092,397 (73%); and fiscal 2026 research, development, test and evaluation (Navy) funds in the amount of $21,500,339 (27%), will be obligated at time of award and will not expire at the end of the current fiscal year. This contract was not competitively procured in accordance with 10 U.S. Code 3204(a)(2) (unusual and compelling urgency). Naval Sea Systems Command, Washington, D.C., is the contracting activity (N00024-26-C-2306).",surface_other,surface_other,lead_yard,lead_yard,,no,non_sub,no
2026-04-29,4473550,https://www.globalsecurity.org/military/library/news/2026/04/dod-contracts_4473550.htm,N00024-24-C-5408,no,832997256,,,September 2030,0.0,0.0,91.0,0.0,"U.S. Work will be performed in Tucson, Arizona 12% | Edinburgh, Australia 11% | Mississauga, Canada 10% | San Jose, California 9% | Raufoss, Norway 9% | Hengelo OV, Netherlands 5% | Ottobrunn, Germany 5% | Cambridge, Canada 4% | Nashua, New Hampshire 4% | Koropi Attica, Greece 3% | Lystrup, Denmark 2% | Ankara, Turkey 2% | Andover, Massachusetts 2% | Torrance, California 2% | Westlake Village, California 2% | Grenaa, Denmark 2% | Eight Mile Plains Brisbane, Australia 2% | Tomago, Australia 1% | Canton, New York 1% | Camden, Arkansas 1% | Aranjuez, Spain 1% | Milwaukie, Oregon 1%","Raytheon Co., Tucson Arizona, was awarded a $832,997,256 firm-fixed-price modification to previously-awarded contract (N00024-24-C-5408) to exercise the options for Evolved SEASPARROW Missile Blk 2 Guided Missile Assemblies and to award container requirements for Australia, Belgium, Canada, Denmark, Germany, Greece, Netherlands, Norway, Portugal, Spain, Türkiye, and the U.S. Work will be performed in Tucson, Arizona (12%); Edinburgh, Australia (11%); Mississauga, Canada (10%); San Jose, California (9%); Raufoss, Norway (9%); Hengelo OV, Netherlands (5%); Ottobrunn, Germany (5%); Cambridge, Canada (4%); Nashua, New Hampshire (4%); Koropi Attica, Greece (3%); Lystrup, Denmark (2%); Ankara, Turkey (2%); Andover, Massachusetts (2%); Torrance, California (2%); Westlake Village, California (2%); Grenaa, Denmark (2%); Eight Mile Plains Brisbane, Australia (2%); Tomago, Australia (1%); Canton, New York (1%); Camden, Arkansas (1%); Aranjuez, Spain (1%), Milwaukie, Oregon (1%), and various other locations each less than 1% (9%), and is expected to be completed by September 2030. Fiscal 2026 weapons procurement (Navy) funds in the amount of $413,302,253 (50%); fiscal 2026 other customer funds in the amount of $409,228,809 (49%); fiscal 2025 other customer funds in the amount of $4,119,626 (<1%); fiscal 2022 other customer funds in the amount of $2,120,293 (<1%); fiscal 2024 other customer funds in the amount of $1,670,455 (<1%); fiscal 2025 weapons procurement (Navy) funds in the amount of $1,429,528 (<1%); and fiscal 2024 weapons procurement (Navy) in the amount of $803,734 (<1%), were obligated at the time of award and $803,734 will expire at the end of the current fiscal year. Naval Sea Systems Command, Washington, D.C., is the contracting activity. (Awarded April 24, 2026).",unknown,,other,,,no,non_sub,no
2026-04-29,4473550,https://www.globalsecurity.org/military/library/news/2026/04/dod-contracts_4473550.htm,N00024-25-F-6260,no,15304000,Lockheed Martin Corp.,"Syracuse, New York",February 2027,0.0,0.0,0.0,0.0,,"Lockheed Martin Corp., Syracuse, New York, is awarded a $15,304,000 cost-plus-incentive fee contract modification to a previously awarded delivery order (N00024-25-F-6260) under an indefinite-delivery/indefinite quantity contract (N00024-25-D-6211) for engineering support related to submarine electronic warfare systems on new construction and in-service submarines. Work will be performed in Syracuse, New York, and is expected to be completed by February 2027. Fiscal 2026 shipbuilding and conversion (Navy) funds in the amount of $6,000,000 (95%); fiscal 2026 other procurement (Navy) funds in the amount of $204,000 (3%); and fiscal 2026 operations & maintenance (Navy) funds in the amount of $100,000 (2%) will be obligated at the time of award and funds in the amount of $100,000 will expire at the end of the current fiscal year. Naval Sea Systems Command, Washington, D.C., is the contracting activity.",sub_other,sub_other,component_procurement,construction;engineering,Y,yes,sub_gfe_electronics,yes_supplier_or_gfe
2026-04-30,4474478,https://www.globalsecurity.org/military/library/news/2026/04/dod-contracts_4474478.htm,N00024-25-C-5409,no,335110022,Raytheon Co.,"Tucson, Arizona",,0.0,0.0,86.0,0.0,"Tactical All-Up Rounds. Work will be performed in Tucson, Arizona 35% | East Camden, Arkansas 35% | Wolverhampton, United Kingdom 8% | Elma, New York 3% | Middletown, Ohio 3% | Anniston, Alabama 2%","Raytheon Co., Tucson, Arizona, was awarded a $335,110,022 firm-fixed-price modification to a previously awarded contract (N00024-25-C-5409) to exercise options and provide funding for the manufacturing, assembly, test, and delivery of Standard Missile-6 Tactical All-Up Rounds. Work will be performed in Tucson, Arizona (35%); East Camden, Arkansas (35%); Wolverhampton, United Kingdom (8%); Elma, New York (3%); Middletown, Ohio (3%); Anniston, Alabama (2%); and various other locations each less than 1% (13%), and is expected to be completed by May 30, 2030. Fiscal 2025 weapons procurement (Navy) funding in the amount of $295,978,952; and fiscal 2026 weapons procurement (Navy) funding in the amount of $39,131,070, was obligated at the time of award and will not expire at the end of the current fiscal year. Naval Sea Systems Command, Washington, D.C., is the contracting activity. (Awarded on April 24, 2026).",missile_weapons,missile_weapons,other,,,no,non_sub,no
2026-04-30,4474478,https://www.globalsecurity.org/military/library/news/2026/04/dod-contracts_4474478.htm,N00024-22-C-6407,no,40397647,The Boeing Co.,"St. Louis, Missouri",December 2028,0.0,0.0,100.0,0.0,"Work will be performed in St. Charles, Missouri 58% | Brisbane, Australia 16% | Salt Lake City, Utah 13% | Claremore, Oklahoma 4% | Joplin, Missouri 2% | Chandler, Arizona 2% | Minneapolis, Minnesota 1% | Piedmont, Missouri 1% | Lexington, Kentucky 1% | Wichita, Kansas 1% | Kansas City, Missouri 1%","The Boeing Co., St. Louis, Missouri, is awarded a $40,397,647 firm-fixed-price, cost-plus-fixed-fee and cost modification to previously awarded contract (N00024-22-C-6407) to exercise options for the production of High Altitude Anti-Submarine Warfare (ASW) Weapon Capability air launch accessory equipment, related engineering and hardware support, and other direct costs. This contract combines purchases from the Navy (41%); the government of Germany (36%); and the government of Canada (23%), under the Foreign Military Sales (FMS) program. Work will be performed in St. Charles, Missouri (58%); Brisbane, Australia (16%); Salt Lake City, Utah (13%); Claremore, Oklahoma (4%); Joplin, Missouri (2%); Chandler, Arizona (2%); Minneapolis, Minnesota (1%); Piedmont, Missouri (1%); Lexington, Kentucky (1%); Wichita, Kansas (1%); and Kansas City, Missouri (1%), and is expected to be completed by December 2028. Fiscal 2025 weapons procurement (Navy) in the amount of $16,551,074 (41%); FMS (Germany) funds in the amount of $14,538,992 (36%); and FMS (Canada) funds in the amount of $9,307,581 (23%), will be obligated at the time of award and will not expire at the end of the current fiscal year. Naval Sea Systems Command, Washington, D.C., is the contracting activity.",sub_other,sub_other,fms,fms,,no,non_sub,no
2026-05-01,4475846,https://www.globalsecurity.org/military/library/news/2026/05/dod-contracts_4475846.htm,N00024-26-D-2210,no,325944120,,,July 2026,0.0,0.0,0.0,0.0,,"ASIS Boats USA LLC, doing business as Ocean Craft Marine,* Annapolis, Maryland (N00024-26-D-2210); Brig USA LLC, doing business as Fluid Marine Response,* Franklinton, North Carolina (N00024-26-D-2211); Ghostworks Marine Inc.,* Holland, Michigan (N00024-26-D-2212); Ribcraft USA LLC,* Marblehead, Massachusetts (N00024-26-D-2213); St. Johns Ship Building Inc.,* Palatka, Florida (N00024-26-D-2214); Structural Composites Inc.,* Melbourne, Florida (N00024-26-D-2215); United States Marine Inc.,* Gulfport, Mississippi (N00024-26-D-2216); and The Whiskey Project Group USA LLC,* Edenton, North Carolina (N00024-26-D-2216), are awarded a $325,944,120 firm-fixed-price, indefinite-delivery/indefinite-quantity multiple award contract for the procurement of up to 474 composite rigid hull inflatable boats. These contracts, if exercised, would bring the maximum cumulative value to $650,102,911 over a 10-year period to the eight vendors. Each awardee will be awarded $1,000 (minimum contract guarantee per awardee) at contract award. Work will be performed in the various geographic locations as indicated above and the first orders are expected to be completed by July 2026. Fiscal 2024 other procurement (Navy) funds in the amount of $8,000 will be obligated at time of award and will expire at the end of the current fiscal year. All other funding will be made available at the delivery order level as contracting actions occur. This contract was competitively procured via the Procurement Integrated Enterprise Environment with 15 offers received. Naval Sea Systems Command, Washington, D.C., is the contracting activity.",unknown,,other,,,no,non_sub,no
2026-05-01,4475846,https://www.globalsecurity.org/military/library/news/2026/05/dod-contracts_4475846.htm,N00024-18-C-2307,no,,,,July 2032,0.0,0.0,0.0,0.0,,"Huntington Ingalls Industries, Ingalls Shipbuilding, Pascagoula, Mississippi, is awarded a cost-only modification to previously awarded contract (N00024-18-C-2307) for shipyard infrastructure investments and implementation of the distributed shipbuilding model. Work will be performed in Pascagoula, Mississippi, and is expected to be completed by July 2032. Fiscal 2026 shipbuilding and conversion (Navy) funds will be obligated at the time of award and will not expire at the end of the current fiscal year. The Naval Sea Systems Command, Washington, D.C., is the contracting activity.",unknown,,other,,,no,non_sub,no
2026-05-06,4479042,https://www.globalsecurity.org/military/library/news/2026/05/dod-contracts_4479042.htm,N00024-25-C-4303,no,11091577,,,April 2030,0.0,0.0,0.0,0.0,,"Nikira Labs Inc.,* Mountain View, California, is awarded an $11,091,577 cost-plus-fixed-fee, firm-fixed-price, and cost only modification to a previously awarded contract (N00024-25-C-4303) to exercise options for continued development, production, and installation for the Spectroscopic Total Air Monitor. Work will be performed in Mountain View, California, and is expected to be completed by April 2030. Fiscal 2023 shipbuilding and conversion (Navy) funds in the amount of $1,713,000 will be obligated at the time of award and will not expire at the end of the current fiscal year. Naval Sea Systems Command, Washington, D.C., is the contracting activity.",unknown,,other,,,no,non_sub,no
