program,vendor_key_uei,entity_uei,parent_uei,vendor_name,dollars_fy22_25_$M,dollars_all_$M,n_awards,naics4,current_basis,cum_unbucketed_fy22_25_$M,cum_share_of_supplier_fy22_25
submarines,WPP2ABN6UCF5,WPP2ABN6UCF5,,"L3HARRIS TECHNOLOGIES, INC.",8.614,8.614,2,3342,residual,8.614,0.00206
submarines,SJULQDJ8NZU7,HA3UFSU8FN75,SJULQDJ8NZU7,"L3HARRIS TECHNOLOGIES, INC.",7.538,16.198,48,3345,residual,16.151,0.00387
submarines,FH39KDCYBK21,FH39KDCYBK21,,"Htp Meds, LLC",4.302,4.526,10,,residual,20.453,0.0049
submarines,EYMMLMHBMSL5,EYMMLMHBMSL5,,"SGL AUTOMATION, LLC",3.543,3.543,3,,residual,23.996,0.00574
submarines,T5C6JNLVSC17,T5C6JNLVSC17,,HYDRATIGHT OPERATIONS INC,3.25,3.25,13,3322,residual,27.247,0.00652
submarines,JCXDK86FK3L5,JCXDK86FK3L5,JCXDK86FK3L5,FEDERAL METAL CO,3.236,3.236,2,3314,residual,30.482,0.0073
submarines,PNE9R5EJMWK8,QV38GMJUBJQ3,PNE9R5EJMWK8,L3HARRIS MARITIME SERVICES INC,3.05,3.05,5,3366,vendor-override,33.533,0.00803
submarines,GFCUEMH2CGN1,GFCUEMH2CGN1,,RIVERHEAD BUILDING SUPPLY CORP.,2.993,3.227,32,4233,residual,36.526,0.00874
submarines,QT9LCNSYE637,GWKMNJ89SCC5,QT9LCNSYE637,MATERION CORPORATION,2.865,3.859,27,3314,residual,39.391,0.00943
submarines,WJ1XMJMTSYL9,WJ1XMJMTSYL9,,"PAROSCIENTIFIC, INC.",2.694,4.426,36,3345,residual,42.085,0.01007
submarines,PWK4GDMMEAQ8,PWK4GDMMEAQ8,,AMETEK INC.,2.571,2.571,19,3344,residual,44.656,0.01069
submarines,D6GJGD1KMH25,D6GJGD1KMH25,,"ANIXTER, INC",2.461,2.461,11,,residual,47.117,0.01128
submarines,W1LDBNHD4EM7,RLYHS582JDW8,W1LDBNHD4EM7,Schlumberger N.V.,2.426,8.608,48,3345,residual,49.543,0.01186
submarines,Z19UP1U6FMT1,Z19UP1U6FMT1,,INDUSTRIAL TRANSFER AND STORAGE INC.,2.425,9.687,34,2382,residual,51.968,0.01244
submarines,TCCLSQU7ZMW5,NHA2LDXZPES3,TCCLSQU7ZMW5,ITT Inc.,2.28,6.962,10,3364,residual,54.247,0.01299
submarines,Z86FMF9P1KD6,Z86FMF9P1KD6,Z86FMF9P1KD6,"G. S. E. DYNAMICS, INC.",2.279,2.279,9,3364,residual,56.527,0.01353
submarines,C1NAJQ34VWM5,C1NAJQ34VWM5,,CAMERON ENERGY SERVICES CORP.,2.237,2.267,17,3345,residual,58.763,0.01407
submarines,J8PKNJEX2MS2,J8PKNJEX2MS2,,"LOCKWOOD BROTHERS, INC.",2.183,9.817,16,4831,residual,60.947,0.01459
submarines,XPJVJCWTHYV6,XPJVJCWTHYV6,XPJVJCWTHYV6,"ESCO GROUP, INC.",2.147,2.159,4,3332,residual,63.094,0.0151
submarines,CG86N1ZC42B8,CG86N1ZC42B8,,Ammcon Corp.,2.116,2.196,37,,residual,65.21,0.01561
submarines,MSFLXVQVJMG4,MSFLXVQVJMG4,,CURTISS-WRIGHT CORPORATION,2.057,2.067,20,3345,residual,67.267,0.0161
submarines,U73RYB2RKTW4,U73RYB2RKTW4,,"RWH CONSULTING GROUP, INC.",2.025,2.417,13,5613,residual,69.292,0.01659
submarines,WNDYZX3ALFB1,WNDYZX3ALFB1,WNDYZX3ALFB1,"COMARK, LLC",2.007,4.456,28,3341,residual,71.298,0.01707
submarines,J3C4WKJZZKN5,MK9SR2K87JN5,J3C4WKJZZKN5,"Landstar System, Inc.",2.0,8.14,4,4841,residual,73.298,0.01755
submarines,UNYXWK1ZR391,UNYXWK1ZR391,UNYXWK1ZR391,"MAYCO MANUFACTURING, LLC",1.921,1.921,2,3314,residual,75.219,0.01801
submarines,QYLMXH4B2KX8,WA9LNGN2DPF4,QYLMXH4B2KX8,"BECHTEL NATIONAL, INC.",1.878,1.878,3,,residual,77.097,0.01846
submarines,JU2ME5ZK8VL3,JU2ME5ZK8VL3,,"MMC METROLOGY LAB, INC",1.856,4.407,63,3345,residual,78.953,0.0189
submarines,R2D6XY1EM6J8,R2D6XY1EM6J8,,SENSARAS,1.816,2.929,17,3345,residual,80.77,0.01934
submarines,VNC1NE44BXJ6,VNC1NE44BXJ6,,"TOTAL WELDING SUPPLY, INC.",1.692,1.692,4,,residual,82.461,0.01974
submarines,LR2HQKYJLDZ7,LR2HQKYJLDZ7,LR2HQKYJLDZ7,ESI ACQUISITION CORP.,1.671,3.689,24,4238,registry,84.133,0.02014
submarines,CABCB9XBJHK5,CABCB9XBJHK5,,"APOLLO PROFESSIONAL SOLUTIONS, INC.",1.65,1.725,13,5613,residual,85.783,0.02054
submarines,F2KSX22KK1E4,F2KSX22KK1E4,F2KSX22KK1E4,"BLOOMY CONTROLS, INC.",1.649,2.727,9,3345,residual,87.432,0.02093
submarines,C3B4GMUXK277,C3B4GMUXK277,,"BOWMAR, LLC",1.628,-0.696,8,3345,residual,89.06,0.02132
submarines,EDJPMQN1HSJ1,EDJPMQN1HSJ1,EDJPMQN1HSJ1,"MSA SAFETY SALES, LLC",1.605,1.605,7,3391,residual,90.666,0.0217
submarines,NGMSB6M2QKA4,NGMSB6M2QKA4,,"ASA ENVIRONMENTAL PRODUCTS, INC.",1.574,2.573,45,4238,residual,92.239,0.02208
submarines,WA6MBG28BUQ5,YWX1QLBKSQD7,WA6MBG28BUQ5,PPG INDUSTRIES INC.,1.552,3.94,41,3255,residual,93.791,0.02245
submarines,W3KUJLTCRLV1,CG86N1ZC42B8,W3KUJLTCRLV1,AMMCON CORP.,1.527,1.539,19,,residual,95.318,0.02282
submarines,PUFMZLZJ2BY2,PUFMZLZJ2BY2,,"Helix Acquisition Holdings, Inc.",1.508,1.508,12,3326,residual,96.826,0.02318
submarines,Y9KMLM1AFU63,Y9KMLM1AFU63,,ROTRON INCORPORATED,1.499,1.499,2,3344,residual,98.325,0.02354
submarines,ZXNYWJ1KLDL9,ZXNYWJ1KLDL9,,"SYMETRICS INDUSTRIES, LLC",1.485,2.102,2,3364,residual,99.809,0.02389
submarines,Q53BLDNWRKA8,JL9NMM3YALQ5,Q53BLDNWRKA8,"TAD PGS, INC.",1.476,1.476,16,5613,residual,101.285,0.02425
submarines,J8EPCEKBCWN6,EU8ESM53JNE7,J8EPCEKBCWN6,LANXESS CORPORATION,1.454,1.454,5,,residual,102.74,0.02459
submarines,JU5GNH1H5FV6,JU5GNH1H5FV6,,DY4 INC,1.408,1.408,7,3341,residual,104.148,0.02493
submarines,M1GWN16X9VN3,JL9NMM3YALQ5,M1GWN16X9VN3,"TAD PGS, INC.",1.378,2.874,16,5613,residual,105.526,0.02526
submarines,PLYSMJBAYE42,QF82VVEDYFC3,PLYSMJBAYE42,PUROLATOR FACET INC.,1.354,1.354,3,3364,residual,106.88,0.02559
submarines,HC6YKKPYB658,QVJEVJHK3G31,HC6YKKPYB658,"AGGREKO, LLC",1.333,1.333,19,5324,residual,108.213,0.0259
submarines,J7RQVJ723JM3,J7RQVJ723JM3,J7RQVJ723JM3,MADISON COMPANY,1.303,1.848,14,3345,residual,109.516,0.02622
submarines,DNY9WHR3SKK6,DNY9WHR3SKK6,,ICON M G T SYSTEMS LLC,1.268,1.338,14,3345,residual,110.784,0.02652
submarines,G9PZGNJ37323,GTDWX1272LQ4,G9PZGNJ37323,LINEAR MOTION LLC,1.267,1.267,8,3364,residual,112.051,0.02682
submarines,XRCGNXUSUE58,JTNDE6EBHL41,XRCGNXUSUE58,TRIDENT TECHNICAL COLLEGE,1.189,1.189,2,9231,residual,113.24,0.02711
submarines,N5KEKMFCWUR1,Y9KMLM1AFU63,N5KEKMFCWUR1,AMETEK INC.,1.149,4.115,22,3344,residual,114.389,0.02738
submarines,C1H7UWEXRVN7,C1H7UWEXRVN7,,HOTTINGER BRUEL & KJAER INC.,1.074,1.074,2,3345,residual,115.463,0.02764
submarines,HYE2RPK5SHM4,JCXDK86FK3L5,HYE2RPK5SHM4,OAKWOOD INDUSTRIES INC,1.073,1.073,1,3314,residual,116.536,0.0279
submarines,JGSNSER23GR6,N1C5QLNPJLS4,JGSNSER23GR6,DELL FEDERAL SYSTEMS L.P,1.003,1.003,7,3341,residual,117.539,0.02814
submarines,QF82VVEDYFC3,QF82VVEDYFC3,QF82VVEDYFC3,"PUROLATOR FACET, INC.",0.997,1.172,2,3364,residual,118.536,0.02838
submarines,UNG7G6S4JRA6,UNG7G6S4JRA6,,"5TH AXIS, LLC",0.981,2.918,38,3399,residual,119.518,0.02861
submarines,UU26FKF1MML6,GFBTEVXB65X7,UU26FKF1MML6,BERKSHIRE HATHAWAY INC.,0.952,3.96,25,3364,residual,120.469,0.02884
submarines,JHPXZQA4R1X1,JHPXZQA4R1X1,,"BLACK ROCK TECHNOLOGY GROUP, LLC",0.938,2.083,35,4234,residual,121.408,0.02906
submarines,LW88Z8MMJHT3,LW88Z8MMJHT3,,"INSIGHT GLOBAL, LLC",0.915,0.795,10,5613,residual,122.322,0.02928
submarines,UR5TFK3LAVL5,UR5TFK3LAVL5,UR5TFK3LAVL5,FEDERAL RESOURCES SUPPLY COMPANY,0.886,1.041,8,3399,residual,123.208,0.02949
submarines,PF8PJNVEPTJ1,JU5GNH1H5FV6,PF8PJNVEPTJ1,CURTISS-WRIGHT CORPORATION,0.876,38.368,62,3341,residual,124.085,0.0297
submarines,QLTXH525A671,QLTXH525A671,QLTXH525A671,"RAPID PREP, LLC",0.873,2.235,50,5324,residual,124.958,0.02991
submarines,V627Y8NS1JM1,V627Y8NS1JM1,,"MILCOTS, LLC",0.869,2.978,19,3341,residual,125.827,0.03012
submarines,NT2BUC9EN2N1,EK4EVQQNEFC6,NT2BUC9EN2N1,"HEXAGON MANUFACTURING INTELLIGENCE, INC.",0.829,0.829,1,3345,residual,126.656,0.03032
submarines,VUA5GYK66K98,VUA5GYK66K98,VUA5GYK66K98,CHAPCO INC,0.811,0.811,7,3323,vendor-override,127.467,0.03051
submarines,TJCDPVN6RNP7,N1C5QLNPJLS4,TJCDPVN6RNP7,Dell Technologies Inc.,0.805,0.868,4,3341,residual,128.271,0.03071
submarines,VERVZNQLJQM6,VERVZNQLJQM6,,ABRASIVE FINISHING INDUSTRIES LLC,0.78,0.78,9,,residual,129.051,0.03089
submarines,KSFXGBDLNG74,GFSJF2WNK1E1,KSFXGBDLNG74,SCHNEIDER ELECTRIC SE,0.775,1.653,9,3345,residual,129.826,0.03108
submarines,CE4UBZFNCKU9,CE4UBZFNCKU9,CE4UBZFNCKU9,"MOHAWK NORTHEAST, INC.",0.753,0.833,6,2379,residual,130.579,0.03126
submarines,J632BG3ZB8L9,J632BG3ZB8L9,,"TTM TECHNOLOGIES, INC.",0.704,0.704,3,3344,residual,131.283,0.03143
submarines,EKY1E33VMH27,EKY1E33VMH27,,"UNITED RENTALS (NORTH AMERICA), INC.",0.702,0.702,4,5324,residual,131.986,0.0316
submarines,TH91MD9B9RL7,TH91MD9B9RL7,TH91MD9B9RL7,SSI MANUFACTURING TECHNOLOGIES CORP.,0.696,1.268,31,,residual,132.682,0.03176
submarines,ZJYJB7MBFE56,ZJYJB7MBFE56,,CRANE PUMPS & SYSTEMS PFT CORP,0.694,0.694,3,,residual,133.376,0.03193
submarines,LZUPA35L1689,LW88Z8MMJHT3,LZUPA35L1689,"INSIGHT GLOBAL, LLC",0.65,-3.492,10,5613,residual,134.026,0.03208
submarines,TNLQJ5ULW665,R7JLC1Y2PLJ1,TNLQJ5ULW665,HYDAC TECHNOLOGY CORPORATION,0.627,0.89,5,,residual,134.653,0.03223
submarines,XFM4VGW1NBE4,XFM4VGW1NBE4,XFM4VGW1NBE4,"L.C.DOANE COMPANY,THE",0.624,0.935,16,,residual,135.277,0.03238
submarines,EUB6UJ91Y997,EUB6UJ91Y997,,"SENESCO MARINE, LLC",0.612,0.612,4,,residual,135.889,0.03253
submarines,QEP4TKLKQDV3,QEP4TKLKQDV3,,"U.S. PIONEER, L.L.C.",0.594,1.054,17,,residual,136.483,0.03267
submarines,XBHNYVTCDQH8,XBHNYVTCDQH8,XBHNYVTCDQH8,UNIFIED2 GLOBAL PACKAGING GROUP LLC,0.581,2.589,5,,residual,137.064,0.03281
submarines,QVMBB4UCMEH4,QVMBB4UCMEH4,,"ELECTRO MECHANICAL SPECIALISTS, LLC",0.58,4.969,28,,residual,137.644,0.03295
submarines,EUY1C3NM2WN3,XRN4L5GSHNJ5,EUY1C3NM2WN3,MASON ELECTRIC CO.,0.577,0.577,3,,residual,138.221,0.03309
submarines,NFDVRDBAFR87,L5YANW2XSND4,NFDVRDBAFR87,"B.W. ELLIOTT MANUFACTURING CO., LLC",0.574,0.574,10,,residual,138.795,0.03323
submarines,L4QQJ4BH2726,FJAVFFKN2LE3,L4QQJ4BH2726,SOUTHWIRE COMPANY,0.556,1.241,6,,residual,139.351,0.03336
submarines,W547TUQXJ8Y4,W547TUQXJ8Y4,W547TUQXJ8Y4,CARVER PUMP COMPANY,0.552,0.552,1,,residual,139.903,0.03349
submarines,EJT5ERY72NJ3,EJT5ERY72NJ3,,WELLS PROFESSIONAL CONSULTING SERVICES LLC,0.549,0.549,4,,residual,140.452,0.03362
submarines,E83TNKA9JCY6,E83TNKA9JCY6,,AIR SYSTEMS COMPONENTS INC,0.542,0.542,2,,residual,140.993,0.03375
submarines,V6FJCB53JDK7,V6FJCB53JDK7,V6FJCB53JDK7,"RURAL ROUTE 2, LLC",0.539,0.539,7,,residual,141.533,0.03388
submarines,U43WP4FHDJY3,U43WP4FHDJY3,,"MARINE ELECTRIC SYSTEMS, INC.",0.527,1.134,17,,residual,142.06,0.03401
submarines,TJGHTGTTVEA1,TJGHTGTTVEA1,,"SAFARI MICRO GOVERNMENT SOLUTIONS, LLC",0.52,2.595,19,,residual,142.58,0.03413
submarines,GNH1FJWKY3G3,GNH1FJWKY3G3,,WEST PHILA BRONZE CO INC,0.518,0.732,19,,residual,143.098,0.03426
submarines,HB74FFGNFK17,HB74FFGNFK17,,THE DYSON CORPORATION,0.516,2.511,16,,residual,143.615,0.03438
submarines,FJAVFFKN2LE3,FJAVFFKN2LE3,,"WATTEREDGE, LLC",0.504,0.504,5,,residual,144.119,0.0345
submarines,VE8ASCGN1188,XP9YLL3TNCB9,VE8ASCGN1188,"S & S FOREST PRODUCTS, LLC",0.496,0.602,10,,residual,144.615,0.03462
submarines,EFVKMVKJ7WA4,EFVKMVKJ7WA4,,FIBA TECHNOLOGIES INC,0.492,0.492,1,,residual,145.107,0.03474
submarines,PPLZG8J3N9D4,JC42EBJ5NFJ1,PPLZG8J3N9D4,UNITED TECHNOLOGIES CORPORATION,0.489,2.158,28,,residual,145.596,0.03485
submarines,PGWNKJF89FV5,PGWNKJF89FV5,PGWNKJF89FV5,ELMA ELECTRONIC INCORPORATED,0.488,0.488,13,,residual,146.084,0.03497
submarines,GMVJD1H9JQX8,GMVJD1H9JQX8,GMVJD1H9JQX8,"MICROFLEX, INC.",0.481,0.481,4,,residual,146.565,0.03509
submarines,M618ETNNYA77,M618ETNNYA77,,DROITCOUR COMPANY,0.467,0.57,8,,residual,147.032,0.0352
submarines,MC9KZKMUD8F8,QVJEVJHK3G31,MC9KZKMUD8F8,"AGGREKO, LLC",0.467,0.467,5,5324,residual,147.498,0.03531
submarines,T3DYDNW4KVC7,T3DYDNW4KVC7,,"KAUFMAN COMPANY, INC.",0.462,0.462,4,,residual,147.96,0.03542
submarines,EU8ESM53JNE7,EU8ESM53JNE7,,LANXESS CORPORATION,0.459,0.459,1,,residual,148.419,0.03553
submarines,JVPJXP6A4DF8,E6KQEMMCJ9B6,JVPJXP6A4DF8,Onex Corporation,0.451,0.477,2,,residual,148.87,0.03564
submarines,JFSETNYJ81Y4,JFSETNYJ81Y4,,ELECTRONIC COMPONENTS INC.,0.449,1.864,24,,residual,149.319,0.03574
submarines,LWF3CB1HFZF3,LWF3CB1HFZF3,LWF3CB1HFZF3,I S C O CORPORATION,0.445,0.523,13,,residual,149.764,0.03585
submarines,VKBFB8MAZ357,VKBFB8MAZ357,VKBFB8MAZ357,TITANIUM FABRICATION CORPORATION,0.437,1.683,15,,residual,150.202,0.03596
submarines,P14GLCQZZYN3,CSB6FUPJ5TC1,P14GLCQZZYN3,"TDS AUTOMATION, INC.",0.43,0.43,1,,residual,150.632,0.03606
submarines,MXDKLLXB3EK7,MXDKLLXB3EK7,MXDKLLXB3EK7,"B&G MANUFACTURING CO., INC.",0.409,0.409,4,,residual,151.041,0.03616
submarines,C1B6X8AADFB1,C1B6X8AADFB1,,"COMSACO, INC.",0.405,5.54,26,,residual,151.445,0.03625
submarines,WCE1F3V37MM9,CMTLME2MH6F4,WCE1F3V37MM9,SPIRAX SARCO INC,0.393,0.393,2,,residual,151.839,0.03635
submarines,U517SU1EZGK9,U517SU1EZGK9,U517SU1EZGK9,"CHALMERS & KUBECK, INC.",0.377,0.633,13,,residual,152.215,0.03644
submarines,EB3GK67LJFR1,EB3GK67LJFR1,EB3GK67LJFR1,"SCHWEITZER ENGINEERING LABORATORIES, INC.",0.371,0.67,3,,residual,152.586,0.03653
submarines,LN8JD2HB57K5,LN8JD2HB57K5,,"PATRIOT ELECTRONICS, INC.",0.36,0.963,20,,residual,152.946,0.03661
submarines,XNFVD42NAB73,XNFVD42NAB73,,TRIAS CONSTRUCTION LLC,0.358,0.358,2,,residual,153.304,0.0367
submarines,K572F32CSLG5,K572F32CSLG5,,MANPOWER INC.,0.355,0.355,2,,residual,153.66,0.03678
submarines,ZBZVJGNBJ677,FFKCVFLHNTE7,ZBZVJGNBJ677,AMERICAN HYDRO LLC,0.351,0.351,2,,residual,154.011,0.03687
submarines,E5XTWRMQAZN1,E5XTWRMQAZN1,,APPLIED PRODUCTS INC,0.35,0.35,1,,residual,154.361,0.03695
submarines,CP1HCZ82DJL7,CP1HCZ82DJL7,,NC PRECISION LLC,0.35,0.35,8,,residual,154.711,0.03704
submarines,XLKTN1TLGB75,PGWNKJF89FV5,XLKTN1TLGB75,Elma Electronic AG,0.348,6.09,38,,residual,155.058,0.03712
submarines,ENB9DTFH6MP8,NSEVFLRKSUV1,ENB9DTFH6MP8,Alta Equipment Group Inc.,0.334,0.416,2,,residual,155.392,0.0372
submarines,ZA7HPV7XXUE3,ZA7HPV7XXUE3,ZA7HPV7XXUE3,"MERRILL TECHNOLOGIES GROUP, INC.",0.333,0.711,7,,residual,155.725,0.03728
submarines,SK3YCN3CHJD7,SK3YCN3CHJD7,,"PLASTIC DISTRIBUTORS & FABRICATORS, INC.",0.329,2.239,36,,residual,156.054,0.03736
submarines,YLQMY5SGNE55,U4TBEJN3QV83,YLQMY5SGNE55,3M COMPANY,0.32,0.449,7,,residual,156.374,0.03743
submarines,ZPZMCRH2JSA3,ZPZMCRH2JSA3,,"EZEFLOW USA, INC.",0.32,2.95,42,,residual,156.694,0.03751
submarines,GHH5AMJ8C896,CHSCLZAAPTQ3,GHH5AMJ8C896,PULSAFEEDER INC,0.315,0.315,3,,residual,157.01,0.03759
submarines,CERUMMHMPXZ9,CERUMMHMPXZ9,,"CONAM INSPECTION AND ENGINEERING SERVICES, INC.",0.312,0.566,4,,residual,157.322,0.03766
submarines,N8DAXK7KXKM8,CERUMMHMPXZ9,N8DAXK7KXKM8,"MISTRAS GROUP, INC.",0.312,0.312,1,,residual,157.634,0.03774
submarines,JM2GNDJLDWL5,JM2GNDJLDWL5,JM2GNDJLDWL5,ADVEX CORPORATION,0.31,0.31,2,,residual,157.944,0.03781
submarines,U83NQK7LLLM6,L5YANW2XSND4,U83NQK7LLLM6,"B.W. ELLIOTT MANUFACTURING CO., LLC",0.308,0.493,7,,residual,158.252,0.03788
submarines,HFL7UADKYZ52,HFL7UADKYZ52,,"BARNHART NORTHEAST, INC.",0.308,0.308,3,,residual,158.56,0.03796
submarines,HK1VJ4NJ6QN7,HK1VJ4NJ6QN7,,LOVEJOY CURTIS LLC,0.306,0.475,8,,residual,158.865,0.03803
submarines,CZKYJKB7H9J7,CZKYJKB7H9J7,,"Efg Holdings, Inc.",0.302,0.302,6,,residual,159.168,0.0381
submarines,LKXHMX1K3AC5,LKXHMX1K3AC5,,NATIONAL INSTRUMENTS CORPORATION,0.3,0.359,3,,residual,159.468,0.03817
submarines,KHN9PQ6VZ756,KHN9PQ6VZ756,,MIDSTATE INDUSTRIAL SUPPLY INC,0.292,0.292,4,,residual,159.759,0.03824
submarines,YFAKM74HKAT9,YFAKM74HKAT9,,"RZ DESIGN ASSOCIATES, INC",0.289,0.289,2,,residual,160.049,0.03831
submarines,S9HRDMLBL795,PQXWA9BB6UJ6,S9HRDMLBL795,"PULSCO, INC.",0.284,0.284,1,,residual,160.333,0.03838
submarines,DN8HGRSV3LA6,DN8HGRSV3LA6,,OUTLAND TECHNOLOGY INC,0.28,0.549,9,,residual,160.613,0.03845
submarines,SCEEGJW7XZE5,GXK6HT9PN3P9,SCEEGJW7XZE5,KAMAN CORPORATION,0.279,0.886,39,,residual,160.892,0.03852
submarines,NNNPMB5KA1V6,NNNPMB5KA1V6,,DENNEY PLASTICS MACHINING LLC,0.277,0.481,11,,residual,161.169,0.03858
submarines,EG67WFES7DT3,PRNKGJL4NQH1,EG67WFES7DT3,OMEGA ENGINEERING INC,0.277,0.277,5,,residual,161.446,0.03865
submarines,RG3VUTDYFNF8,RG3VUTDYFNF8,RG3VUTDYFNF8,FLUIDYNE CORPORATION,0.276,1.058,15,,residual,161.722,0.03871
submarines,YWX1QLBKSQD7,YWX1QLBKSQD7,,"PPG INDUSTRIES, INC.",0.274,0.28,2,3255,residual,161.997,0.03878
submarines,DKLBZLX4D674,DKLBZLX4D674,,"L&C PROTEC, INC.",0.273,0.273,1,,residual,162.27,0.03885
submarines,TXHLDCPC95J3,TXHLDCPC95J3,TXHLDCPC95J3,"C. V. TOOL COMPANY, INC.",0.273,0.938,37,,residual,162.543,0.03891
submarines,HY9JJE3F4R25,HY9JJE3F4R25,,"WOLLASTON ALLOYS, INC.",0.271,0.271,2,,residual,162.813,0.03898
submarines,EWDVBA6GPR39,EWDVBA6GPR39,,PAVION CORP.,0.27,0.27,1,,residual,163.083,0.03904
submarines,H4K1A9NVAB68,H4K1A9NVAB68,,CRYSTAL INSTRUMENTS CORPORATION,0.267,1.215,6,,residual,163.35,0.0391
submarines,WYN3NM142HF3,WYN3NM142HF3,WYN3NM142HF3,THE LEE CO,0.264,0.645,6,,residual,163.614,0.03917
submarines,U5DDDFM4LJS3,U5DDDFM4LJS3,,"PRIME TECHNOLOGY, LLC",0.255,3.078,16,,residual,163.87,0.03923
submarines,SE6NBH1ZRQN5,SE6NBH1ZRQN5,,VETERANS' GROUP LLC,0.253,1.739,7,,residual,164.123,0.03929
submarines,K2JGXQQ8HLE5,EPHBJMLFMGL7,K2JGXQQ8HLE5,COMPONENTS CORPORATION OF AMERICA,0.252,0.481,5,,residual,164.374,0.03935
submarines,WVERJSJEZ4U8,WVERJSJEZ4U8,,"LABORATORY TESTING, INC.",0.251,0.31,3,,residual,164.626,0.03941
submarines,DKVRL7NKED25,DKVRL7NKED25,DKVRL7NKED25,"STEELMASTER BUILDINGS, INC.",0.249,0.249,1,,residual,164.875,0.03947
submarines,WP2JLJEJXSN7,MBMCF42D4CF7,WP2JLJEJXSN7,CLEAN HARBORS ENVIRONMENTAL SERVICES INC,0.249,0.249,2,,residual,165.124,0.03953
submarines,LZP6L339NKZ9,LZP6L339NKZ9,,MARINE POLYMERS INC,0.246,1.641,9,,residual,165.371,0.03959
submarines,XA3VAXMUA9A8,XA3VAXMUA9A8,,"EAGLE INDUSTRIES, INC.",0.245,0.612,3,,residual,165.616,0.03965
submarines,NA1PAN9A9F15,NNRGV1N3Y1G5,NA1PAN9A9F15,LINCOLN ELECTRIC HOLDINGS INC.,0.244,1.256,12,,residual,165.86,0.0397
submarines,RANZTST3FQU3,RANZTST3FQU3,,SID TOOL CO INC,0.229,0.229,3,,residual,166.089,0.03976
submarines,NKUARJG8E2E8,NKUARJG8E2E8,,ROSCID TECHNOLOGIES,0.229,0.882,4,,residual,166.319,0.03981
submarines,LP68L55MKK16,H1J9UJSSTB98,LP68L55MKK16,"AIRGAS USA, LLC",0.225,0.225,4,,residual,166.544,0.03987
submarines,Z7NHE6ADMH29,TGUHUW52MLE3,Z7NHE6ADMH29,NIANTIC SEAL INC,0.225,0.225,4,,residual,166.769,0.03992
submarines,RTYDEXYNEZS1,WMCUE58SZBD3,RTYDEXYNEZS1,ILLINOIS TOOL WORKS INC.,0.223,0.223,2,,residual,166.992,0.03998
submarines,KQP8TDGEJBK3,VBFXNRMUYSK6,KQP8TDGEJBK3,"Nest Parent, Inc.",0.222,0.314,3,,residual,167.215,0.04003
submarines,MKRBJA6JXXS7,YNUWEPDNSH37,MKRBJA6JXXS7,EMERSON ELECTRIC CO.,0.221,1.553,14,,residual,167.436,0.04008
submarines,UE9ZP9KJKQ67,UE9ZP9KJKQ67,UE9ZP9KJKQ67,AMERICAN TOOL COMPANY,0.218,0.218,1,,residual,167.654,0.04013
submarines,MK6AGEN4XM53,MK6AGEN4XM53,,"POWERSTATION, LLC",0.217,0.635,4,,residual,167.871,0.04019
submarines,NYPLGL4BKTS7,LR2HQKYJLDZ7,NYPLGL4BKTS7,ESI ACQUISITION CORP,0.216,0.216,2,4238,registry,168.087,0.04024
submarines,Z7AEB4WP45P3,NHA2LDXZPES3,Z7AEB4WP45P3,ITT INC,0.214,0.214,3,3364,residual,168.301,0.04029
submarines,CMPLJR3G8K76,CMPLJR3G8K76,CMPLJR3G8K76,FOLEY INC,0.209,0.209,1,,residual,168.51,0.04034
submarines,H2X6CQSJHQL4,H2X6CQSJHQL4,,WESTERN BRONZE INC,0.208,0.208,2,,residual,168.718,0.04039
submarines,Y884HM6MN5F4,DP49VT4FA4J3,Y884HM6MN5F4,"ADA CORE TECHNOLOGIES, INC.",0.207,0.207,1,,residual,168.926,0.04044
submarines,TMDVSPNEFR69,TMDVSPNEFR69,TMDVSPNEFR69,IVES EQUIPMENT CORPORATION,0.202,0.354,7,,residual,169.127,0.04049
submarines,UGQ9ZMC59WA6,UGQ9ZMC59WA6,,"CABLEWORKS, INC.",0.201,0.346,4,,residual,169.329,0.04053
submarines,CWU4C613AB25,CWU4C613AB25,,THE AIRFLO INSTRUMENT COMPANY,0.196,0.196,2,,residual,169.525,0.04058
submarines,F6JXYKQB4QL6,F6JXYKQB4QL6,,H.C. STARCK,0.196,0.196,1,,residual,169.721,0.04063
submarines,F37ARTBC9UU6,FNBNKXCC3QD8,F37ARTBC9UU6,SUPERBOLT INC,0.195,0.195,1,,residual,169.916,0.04068
submarines,L4ZMKLM4MPL3,L4ZMKLM4MPL3,L4ZMKLM4MPL3,MOOG INC.,0.193,1.388,6,3364,residual,170.108,0.04072
submarines,MME9X24LUXP1,MME9X24LUXP1,MME9X24LUXP1,"ACROMAG, INCORPORATED",0.192,1.103,21,,residual,170.3,0.04077
submarines,XP9YLL3TNCB9,XP9YLL3TNCB9,,"S & S FOREST PRODUCTS, LLC",0.192,0.911,21,,residual,170.492,0.04081
submarines,QPFMBXNMQM85,QPFMBXNMQM85,QPFMBXNMQM85,"AEROTEK AFFILIATED SERVICES, INC.",0.191,0.191,1,,residual,170.683,0.04086
submarines,UPMWNA8Y25L1,UPMWNA8Y25L1,,"GEODETIC SERVICES, INC",0.188,0.59,11,,residual,170.87,0.0409
