Program,Federal FY,Subawardee UEI,Distinct Subaward Numbers,Subawardee Vendor Name,Parent Key,Capability Domain (D),Primary Output (P),Net Subaward $M,Positive Supplier $M,Reports,Prior-Year Active,Earlier-Year Active,Activity Status,Active FYs
Virginia,2016,DK14KTLXA9M5,1,,,,,,,,,,,
Virginia,2017,DK14KTLXA9M5,4,,,,,,,,,,,
Virginia,2018,DK14KTLXA9M5,11,,,,,,,,,,,
Virginia,2019,DK14KTLXA9M5,19,,,,,,,,,,,
Virginia,2020,DK14KTLXA9M5,15,,,,,,,,,,,
Virginia,2021,DK14KTLXA9M5,16,,,,,,,,,,,
Virginia,2022,DK14KTLXA9M5,14,,,,,,,,,,,
Virginia,2023,DK14KTLXA9M5,13,,,,,,,,,,,
Virginia,2024,DK14KTLXA9M5,6,,,,,,,,,,,
Virginia,2025,DK14KTLXA9M5,17,,,,,,,,,,,
Virginia,2023,DKLBZLX4D674,1,,,,,,,,,,,
Virginia,2018,DKSJBNE34MJ7,1,,,,,,,,,,,
Virginia,2023,DKWCJWBNHCL3,1,,,,,,,,,,,
Virginia,2019,DLLCKA14LMZ5,2,,,,,,,,,,,
Virginia,2016,DMTPEM6MJPB8,1,,,,,,,,,,,
Virginia,2017,DN8HGRSV3LA6,1,,,,,,,,,,,
Virginia,2018,DN8HGRSV3LA6,2,,,,,,,,,,,
Virginia,2021,DN8HGRSV3LA6,3,,,,,,,,,,,
Virginia,2024,DN8HGRSV3LA6,2,,,,,,,,,,,
Virginia,2021,DNY9WHR3SKK6,1,,,,,,,,,,,
Virginia,2022,DNY9WHR3SKK6,2,,,,,,,,,,,
Virginia,2023,DNY9WHR3SKK6,2,,,,,,,,,,,
Virginia,2025,DNY9WHR3SKK6,1,,,,,,,,,,,
Virginia,2017,DP49VT4FA4J3,1,,,,,,,,,,,
Virginia,2019,DP49VT4FA4J3,1,,,,,,,,,,,
Virginia,2020,DQLZFV6PFCB9,2,,,,,,,,,,,
Virginia,2018,DSBBDM96K6H6,1,,,,,,,,,,,
Virginia,2020,DSBBDM96K6H6,1,,,,,,,,,,,
Virginia,2021,DSBBDM96K6H6,1,,,,,,,,,,,
Virginia,2022,DSBBDM96K6H6,1,,,,,,,,,,,
Virginia,2023,DSBBDM96K6H6,1,,,,,,,,,,,
Virginia,2024,DSBBDM96K6H6,1,,,,,,,,,,,
Virginia,2017,DTCND1MN7J15,2,,,,,,,,,,,
Virginia,2018,DTCND1MN7J15,1,,,,,,,,,,,
Virginia,2022,DTCND1MN7J15,1,,,,,,,,,,,
Virginia,2023,DTCND1MN7J15,1,,,,,,,,,,,
Virginia,2020,DVLSV4HZBX23,1,,,,,,,,,,,
Virginia,2022,DXM3GSLGH2Z5,1,,,,,,,,,,,
Virginia,2023,DXM3GSLGH2Z5,1,,,,,,,,,,,
Virginia,2025,DXM3GSLGH2Z5,1,,,,,,,,,,,
Virginia,2016,DZVSKE3ZKRV4,1,,,,,,,,,,,
Virginia,2017,DZVSKE3ZKRV4,2,,,,,,,,,,,
Virginia,2018,DZVSKE3ZKRV4,1,,,,,,,,,,,
Virginia,2016,E144Y6P6NLN9,1,,,,,,,,,,,
Virginia,2017,E144Y6P6NLN9,1,,,,,,,,,,,
Virginia,2016,E2P8AAJA2LK5,3,,,,,,,,,,,
Virginia,2017,E2P8AAJA2LK5,6,,,,,,,,,,,
Virginia,2018,E2P8AAJA2LK5,6,,,,,,,,,,,
Virginia,2019,E2P8AAJA2LK5,10,,,,,,,,,,,
Virginia,2020,E2P8AAJA2LK5,16,,,,,,,,,,,
Virginia,2021,E2P8AAJA2LK5,2,,,,,,,,,,,
Virginia,2022,E2P8AAJA2LK5,1,,,,,,,,,,,
Virginia,2023,E2P8AAJA2LK5,4,,,,,,,,,,,
Virginia,2024,E2P8AAJA2LK5,6,,,,,,,,,,,
Virginia,2025,E2P8AAJA2LK5,3,,,,,,,,,,,
Virginia,2017,E2WALWZNMT18,1,,,,,,,,,,,
Virginia,2019,E3WFXJMWH458,1,,,,,,,,,,,
Virginia,2017,E3YNKWRANZ18,1,,,,,,,,,,,
Virginia,2018,E3YNKWRANZ18,2,,,,,,,,,,,
Virginia,2019,E3YNKWRANZ18,1,,,,,,,,,,,
Virginia,2021,E3YNKWRANZ18,1,,,,,,,,,,,
Virginia,2025,E3YNKWRANZ18,1,,,,,,,,,,,
Virginia,2023,E5XTWRMQAZN1,3,,,,,,,,,,,
Virginia,2019,E6KQEMMCJ9B6,1,,,,,,,,,,,
Virginia,2016,E844ZKYNKDX4,1,,,,,,,,,,,
Virginia,2018,E844ZKYNKDX4,2,,,,,,,,,,,
Virginia,2020,E844ZKYNKDX4,1,,,,,,,,,,,
Virginia,2021,E86EYMJR23D1,3,,,,,,,,,,,
Virginia,2022,E86EYMJR23D1,1,,,,,,,,,,,
Virginia,2023,E86EYMJR23D1,1,,,,,,,,,,,
Virginia,2024,E86EYMJR23D1,4,,,,,,,,,,,
Virginia,2017,E8LNMDLEKM35,4,,,,,,,,,,,
Virginia,2021,E8LNMDLEKM35,1,,,,,,,,,,,
Virginia,2022,E8LNMDLEKM35,4,,,,,,,,,,,
Virginia,2023,E8LNMDLEKM35,4,,,,,,,,,,,
Virginia,2024,E8LNMDLEKM35,2,,,,,,,,,,,
Virginia,2025,E8LNMDLEKM35,4,,,,,,,,,,,
Virginia,2018,E9B7STE3MUX9,1,,,,,,,,,,,
Virginia,2017,E9DKKLZNCQS9,1,,,,,,,,,,,
Virginia,2018,E9DKKLZNCQS9,2,,,,,,,,,,,
Virginia,2020,E9DKKLZNCQS9,1,,,,,,,,,,,
Virginia,2021,E9DKKLZNCQS9,1,,,,,,,,,,,
Virginia,2022,E9DKKLZNCQS9,2,,,,,,,,,,,
Virginia,2023,E9DKKLZNCQS9,2,,,,,,,,,,,
Virginia,2024,E9DKKLZNCQS9,2,,,,,,,,,,,
Virginia,2025,E9DKKLZNCQS9,2,,,,,,,,,,,
Virginia,2021,EANJVKFHMSZ8,1,,,,,,,,,,,
Virginia,2016,EARSLY8TTEC9,1,,,,,,,,,,,
Virginia,2017,EARSLY8TTEC9,4,,,,,,,,,,,
Virginia,2018,EARSLY8TTEC9,2,,,,,,,,,,,
Virginia,2019,EARSLY8TTEC9,1,,,,,,,,,,,
Virginia,2017,EAZVTUEVK9J9,1,,,,,,,,,,,
Virginia,2019,EAZVTUEVK9J9,1,,,,,,,,,,,
Virginia,2020,EAZVTUEVK9J9,3,,,,,,,,,,,
Virginia,2024,EAZVTUEVK9J9,1,,,,,,,,,,,
Virginia,2019,EDJPMQN1HSJ1,6,,,,,,,,,,,
Virginia,2020,EDJPMQN1HSJ1,2,,,,,,,,,,,
Virginia,2023,EDJPMQN1HSJ1,2,,,,,,,,,,,
Virginia,2024,EDJPMQN1HSJ1,2,,,,,,,,,,,
Virginia,2017,EDLHL766DYP1,2,,,,,,,,,,,
Virginia,2018,EDNNTCM7SUS8,4,,,,,,,,,,,
Virginia,2021,EDNNTCM7SUS8,1,,,,,,,,,,,
Virginia,2024,EDNNTCM7SUS8,1,,,,,,,,,,,
Virginia,2017,EHRJCSUERKU3,1,,,,,,,,,,,
Virginia,2017,EJ8LYVPT4KR9,2,,,,,,,,,,,
Virginia,2019,EJ8LYVPT4KR9,1,,,,,,,,,,,
Virginia,2019,EK4US8MM54U3,1,,,,,,,,,,,
Virginia,2023,EKY1E33VMH27,1,,,,,,,,,,,
Virginia,2025,EKY1E33VMH27,1,,,,,,,,,,,
Virginia,2019,EN76W7CYJYN7,1,,,,,,,,,,,
Virginia,2017,EPHBJMLFMGL7,2,,,,,,,,,,,
Virginia,2019,EPHBJMLFMGL7,1,,,,,,,,,,,
Virginia,2022,EPHBJMLFMGL7,1,,,,,,,,,,,
Virginia,2025,EPHBJMLFMGL7,1,,,,,,,,,,,
Virginia,2018,EPSYXPS5MK39,1,,,,,,,,,,,
Virginia,2019,EPSYXPS5MK39,1,,,,,,,,,,,
Virginia,2018,ERZRH1FL8R66,1,,,,,,,,,,,
Virginia,2017,ETWEE7EYY9G5,1,,,,,,,,,,,
Virginia,2018,ETWEE7EYY9G5,1,,,,,,,,,,,
Virginia,2019,ETWEE7EYY9G5,4,,,,,,,,,,,
Virginia,2020,ETWEE7EYY9G5,5,,,,,,,,,,,
Virginia,2022,ETWEE7EYY9G5,2,,,,,,,,,,,
Virginia,2023,ETWEE7EYY9G5,5,,,,,,,,,,,
Virginia,2024,ETWEE7EYY9G5,1,,,,,,,,,,,
Virginia,2022,EU8ESM53JNE7,1,,,,,,,,,,,
Virginia,2023,EU8ESM53JNE7,1,,,,,,,,,,,
Virginia,2024,EU8ESM53JNE7,3,,,,,,,,,,,
Virginia,2021,EUB6UJ91Y997,2,,,,,,,,,,,
Virginia,2023,EUB6UJ91Y997,3,,,,,,,,,,,
Virginia,2017,EV14UZ7SCKG5,1,,,,,,,,,,,
Virginia,2018,EV14UZ7SCKG5,1,,,,,,,,,,,
Virginia,2017,EVZMB1757DW5,1,,,,,,,,,,,
Virginia,2019,F1N2KDGBDTU8,2,,,,,,,,,,,
Virginia,2016,F1UZPBD1VBH9,6,,,,,,,,,,,
Virginia,2017,F1UZPBD1VBH9,18,,,,,,,,,,,
Virginia,2018,F1UZPBD1VBH9,14,,,,,,,,,,,
Virginia,2019,F1UZPBD1VBH9,4,,,,,,,,,,,
Virginia,2020,F1UZPBD1VBH9,3,,,,,,,,,,,
Virginia,2021,F1UZPBD1VBH9,1,,,,,,,,,,,
Virginia,2022,F1UZPBD1VBH9,2,,,,,,,,,,,
Virginia,2023,F1UZPBD1VBH9,4,,,,,,,,,,,
Virginia,2024,F1UZPBD1VBH9,1,,,,,,,,,,,
Virginia,2025,F1UZPBD1VBH9,2,,,,,,,,,,,
Virginia,2018,F42BKS7EHCL8,4,,,,,,,,,,,
Virginia,2019,F42BKS7EHCL8,2,,,,,,,,,,,
Virginia,2020,F42BKS7EHCL8,1,,,,,,,,,,,
Virginia,2021,F42BKS7EHCL8,2,,,,,,,,,,,
Virginia,2022,F42BKS7EHCL8,2,,,,,,,,,,,
Virginia,2023,F42BKS7EHCL8,2,,,,,,,,,,,
Virginia,2025,F42BKS7EHCL8,1,,,,,,,,,,,
Virginia,2024,F6JXYKQB4QL6,1,,,,,,,,,,,
Virginia,2023,F76KN7T9YP64,1,,,,,,,,,,,
Virginia,2024,F76KN7T9YP64,1,,,,,,,,,,,
Virginia,2025,F76KN7T9YP64,1,,,,,,,,,,,
Virginia,2018,F8M5LJA6LJL4,1,,,,,,,,,,,
Virginia,2021,F8M5LJA6LJL4,2,,,,,,,,,,,
Virginia,2022,F8M5LJA6LJL4,1,,,,,,,,,,,
Virginia,2024,F8M5LJA6LJL4,1,,,,,,,,,,,
Virginia,2017,FB4ZY68792Y5,1,,,,,,,,,,,
Virginia,2023,FCK2D4PSV1L2,1,,,,,,,,,,,
Virginia,2024,FCK2D4PSV1L2,1,,,,,,,,,,,
Virginia,2016,FDMCABKJFNE8,1,,,,,,,,,,,
Virginia,2017,FFKCVFLHNTE7,2,,,,,,,,,,,
Virginia,2018,FFKCVFLHNTE7,2,,,,,,,,,,,
Virginia,2019,FFKCVFLHNTE7,3,,,,,,,,,,,
Virginia,2020,FFKCVFLHNTE7,1,,,,,,,,,,,
Virginia,2021,FFKCVFLHNTE7,1,,,,,,,,,,,
Virginia,2022,FFKCVFLHNTE7,2,,,,,,,,,,,
Virginia,2023,FFKCVFLHNTE7,2,,,,,,,,,,,
Virginia,2021,FFL2MLNT4FN1,1,,,,,,,,,,,
Virginia,2018,FH39KDCYBK21,1,,,,,,,,,,,
Virginia,2020,FH39KDCYBK21,1,,,,,,,,,,,
Virginia,2021,FH39KDCYBK21,3,,,,,,,,,,,
Virginia,2022,FH39KDCYBK21,1,,,,,,,,,,,
Virginia,2021,FHJHVERLNXU7,1,,,,,,,,,,,
Virginia,2019,FHKCX7RMYW83,1,,,,,,,,,,,
Virginia,2024,FHKCX7RMYW83,1,,,,,,,,,,,
Virginia,2025,FHKCX7RMYW83,1,,,,,,,,,,,
Virginia,2017,FJAVFFKN2LE3,2,,,,,,,,,,,
Virginia,2018,FJAVFFKN2LE3,1,,,,,,,,,,,
Virginia,2022,FJAVFFKN2LE3,1,,,,,,,,,,,
Virginia,2023,FJAVFFKN2LE3,2,,,,,,,,,,,
Virginia,2024,FJAVFFKN2LE3,2,,,,,,,,,,,
Virginia,2025,FJAVFFKN2LE3,1,,,,,,,,,,,
Virginia,2016,FJMAMQK89ZB8,1,,,,,,,,,,,
Virginia,2017,FJMAMQK89ZB8,4,,,,,,,,,,,
Virginia,2018,FJMAMQK89ZB8,7,,,,,,,,,,,
Virginia,2019,FJMAMQK89ZB8,2,,,,,,,,,,,
Virginia,2020,FJMAMQK89ZB8,1,,,,,,,,,,,
Virginia,2017,FK17Z7DJWLL1,3,,,,,,,,,,,
Virginia,2018,FK17Z7DJWLL1,2,,,,,,,,,,,
Virginia,2019,FK17Z7DJWLL1,1,,,,,,,,,,,
Virginia,2021,FK17Z7DJWLL1,1,,,,,,,,,,,
Virginia,2022,FK17Z7DJWLL1,1,,,,,,,,,,,
Virginia,2017,FKE7YM75FN66,1,,,,,,,,,,,
Virginia,2021,FKE7YM75FN66,1,,,,,,,,,,,
Virginia,2022,FKEYGBAYJLH3,1,,,,,,,,,,,
Virginia,2017,FLDEFFBLR5P3,2,,,,,,,,,,,
Virginia,2018,FLDEFFBLR5P3,7,,,,,,,,,,,
Virginia,2019,FLDEFFBLR5P3,9,,,,,,,,,,,
Virginia,2020,FLDEFFBLR5P3,2,,,,,,,,,,,
Virginia,2021,FLDEFFBLR5P3,3,,,,,,,,,,,
Virginia,2022,FLDEFFBLR5P3,6,,,,,,,,,,,
Virginia,2023,FLDEFFBLR5P3,22,,,,,,,,,,,
Virginia,2024,FLDEFFBLR5P3,10,,,,,,,,,,,
Virginia,2025,FLDEFFBLR5P3,1,,,,,,,,,,,
Virginia,2019,FLMQAKFEMG64,1,,,,,,,,,,,
Virginia,2016,FMC8BKMNMKF2,1,,,,,,,,,,,
Virginia,2017,FMC8BKMNMKF2,2,,,,,,,,,,,
Virginia,2018,FMC8BKMNMKF2,4,,,,,,,,,,,
Virginia,2019,FMC8BKMNMKF2,7,,,,,,,,,,,
Virginia,2020,FMC8BKMNMKF2,11,,,,,,,,,,,
Virginia,2021,FMC8BKMNMKF2,2,,,,,,,,,,,
Virginia,2022,FMC8BKMNMKF2,4,,,,,,,,,,,
Virginia,2023,FMC8BKMNMKF2,4,,,,,,,,,,,
Virginia,2024,FMC8BKMNMKF2,7,,,,,,,,,,,
Virginia,2025,FMC8BKMNMKF2,2,,,,,,,,,,,
Virginia,2018,FMKADN1KAXH6,1,,,,,,,,,,,
Virginia,2024,FMNVM66XGFY7,1,,,,,,,,,,,
Virginia,2017,FNBNKXCC3QD8,3,,,,,,,,,,,
Virginia,2020,FNBNKXCC3QD8,1,,,,,,,,,,,
Virginia,2018,FQJTKZNF6GY5,1,,,,,,,,,,,
Virginia,2023,FQJTKZNF6GY5,1,,,,,,,,,,,
Virginia,2025,FQJTKZNF6GY5,1,,,,,,,,,,,
Virginia,2018,FR7WWCCNBQZ6,1,,,,,,,,,,,
Virginia,2019,FR7WWCCNBQZ6,5,,,,,,,,,,,
Virginia,2020,FR7WWCCNBQZ6,9,,,,,,,,,,,
Virginia,2017,FWF8QBPCGLG3,2,,,,,,,,,,,
Virginia,2019,FWF8QBPCGLG3,1,,,,,,,,,,,
Virginia,2020,FWF8QBPCGLG3,1,,,,,,,,,,,
Virginia,2021,FWF8QBPCGLG3,1,,,,,,,,,,,
Virginia,2022,FWF8QBPCGLG3,7,,,,,,,,,,,
Virginia,2023,FWF8QBPCGLG3,4,,,,,,,,,,,
Virginia,2024,FWF8QBPCGLG3,1,,,,,,,,,,,
Virginia,2025,FWF8QBPCGLG3,5,,,,,,,,,,,
Virginia,2016,FYUJEKH32UF5,9,,,,,,,,,,,
Virginia,2017,FYUJEKH32UF5,9,,,,,,,,,,,
Virginia,2018,FYUJEKH32UF5,12,,,,,,,,,,,
Virginia,2019,FYUJEKH32UF5,17,,,,,,,,,,,
Virginia,2020,FYUJEKH32UF5,4,,,,,,,,,,,
Virginia,2021,FYUJEKH32UF5,6,,,,,,,,,,,
Virginia,2022,FYUJEKH32UF5,5,,,,,,,,,,,
Virginia,2023,FYUJEKH32UF5,5,,,,,,,,,,,
Virginia,2024,FYUJEKH32UF5,9,,,,,,,,,,,
Virginia,2025,FYUJEKH32UF5,8,,,,,,,,,,,
Virginia,2019,G1DSEBQKGDF8,1,,,,,,,,,,,
Virginia,2016,G319AMB56SW5,1,,,,,,,,,,,
Virginia,2017,G319AMB56SW5,5,,,,,,,,,,,
Virginia,2018,G319AMB56SW5,5,,,,,,,,,,,
Virginia,2019,G319AMB56SW5,8,,,,,,,,,,,
Virginia,2020,G319AMB56SW5,2,,,,,,,,,,,
Virginia,2021,G319AMB56SW5,3,,,,,,,,,,,
Virginia,2022,G319AMB56SW5,3,,,,,,,,,,,
Virginia,2023,G319AMB56SW5,1,,,,,,,,,,,
Virginia,2016,G42SVPMNBDA1,1,,,,,,,,,,,
Virginia,2017,G42SVPMNBDA1,2,,,,,,,,,,,
Virginia,2018,G42SVPMNBDA1,1,,,,,,,,,,,
Virginia,2019,G42SVPMNBDA1,2,,,,,,,,,,,
Virginia,2019,G44XUJLFP3A1,1,,,,,,,,,,,
Virginia,2022,G45GNP4ARKJ3,1,,,,,,,,,,,
Virginia,2023,G45GNP4ARKJ3,6,,,,,,,,,,,
Virginia,2024,G45GNP4ARKJ3,3,,,,,,,,,,,
Virginia,2025,G45GNP4ARKJ3,1,,,,,,,,,,,
Virginia,2016,G58FFJ6F2CA7,1,,,,,,,,,,,
Virginia,2022,G58FFJ6F2CA7,1,,,,,,,,,,,
Virginia,2025,G58FFJ6F2CA7,1,,,,,,,,,,,
Virginia,2016,G8HNS2EJYJU6,1,,,,,,,,,,,
Virginia,2018,G8HNS2EJYJU6,1,,,,,,,,,,,
Virginia,2022,G8HNS2EJYJU6,1,,,,,,,,,,,
Virginia,2016,G9HKMXL5L973,1,,,,,,,,,,,
Virginia,2017,G9HKMXL5L973,4,,,,,,,,,,,
Virginia,2018,G9HKMXL5L973,2,,,,,,,,,,,
Virginia,2019,G9HKMXL5L973,4,,,,,,,,,,,
Virginia,2020,G9HKMXL5L973,1,,,,,,,,,,,
Virginia,2021,G9HKMXL5L973,2,,,,,,,,,,,
Virginia,2022,G9HKMXL5L973,2,,,,,,,,,,,
Virginia,2023,G9HKMXL5L973,5,,,,,,,,,,,
Virginia,2024,G9HKMXL5L973,7,,,,,,,,,,,
Virginia,2025,G9HKMXL5L973,23,,,,,,,,,,,
Virginia,2022,GE4GA2B9JYF9,3,,,,,,,,,,,
Virginia,2023,GE4GA2B9JYF9,6,,,,,,,,,,,
Virginia,2024,GE4GA2B9JYF9,12,,,,,,,,,,,
Virginia,2025,GE4GA2B9JYF9,8,,,,,,,,,,,
Virginia,2020,GEZPNX8Q2RM3,1,,,,,,,,,,,
Virginia,2018,GFBTEVXB65X7,3,,,,,,,,,,,
Virginia,2019,GFBTEVXB65X7,1,,,,,,,,,,,
Virginia,2020,GFBTEVXB65X7,1,,,,,,,,,,,
Virginia,2022,GFBTEVXB65X7,1,,,,,,,,,,,
Virginia,2024,GFBTEVXB65X7,2,,,,,,,,,,,
Virginia,2021,GFCUEMH2CGN1,4,,,,,,,,,,,
Virginia,2022,GFCUEMH2CGN1,5,,,,,,,,,,,
Virginia,2023,GFCUEMH2CGN1,9,,,,,,,,,,,
Virginia,2024,GFCUEMH2CGN1,5,,,,,,,,,,,
Virginia,2025,GFCUEMH2CGN1,2,,,,,,,,,,,
Virginia,2017,GFSJF2WNK1E1,3,,,,,,,,,,,
Virginia,2019,GFSJF2WNK1E1,2,,,,,,,,,,,
Virginia,2020,GFSJF2WNK1E1,2,,,,,,,,,,,
Virginia,2022,GFSJF2WNK1E1,1,,,,,,,,,,,
Virginia,2017,GHJ6L9RLAR65,1,,,,,,,,,,,
Virginia,2017,GHVMX1DLDAK6,1,,,,,,,,,,,
Virginia,2019,GHVMX1DLDAK6,1,,,,,,,,,,,
Virginia,2021,GHVMX1DLDAK6,1,,,,,,,,,,,
Virginia,2022,GHVMX1DLDAK6,1,,,,,,,,,,,
Virginia,2025,GHVMX1DLDAK6,1,,,,,,,,,,,
Virginia,2018,GJEUJECUQNN6,1,,,,,,,,,,,
Virginia,2019,GK3DKPJRSUR3,1,,,,,,,,,,,
Virginia,2024,GKN9NW23L2L9,1,,,,,,,,,,,
Virginia,2018,GL8XT6HAWLK1,1,,,,,,,,,,,
Virginia,2017,GLRVV6FC6DB3,1,,,,,,,,,,,
Virginia,2018,GLU5BML5XQK2,2,,,,,,,,,,,
Virginia,2019,GMBZL1B9YMW9,2,,,,,,,,,,,
Virginia,2020,GMBZL1B9YMW9,1,,,,,,,,,,,
Virginia,2021,GMBZL1B9YMW9,1,,,,,,,,,,,
Virginia,2022,GMBZL1B9YMW9,2,,,,,,,,,,,
Virginia,2016,GMKDF9P95AA7,1,,,,,,,,,,,
Virginia,2022,GMVJD1H9JQX8,1,,,,,,,,,,,
Virginia,2023,GMVJD1H9JQX8,2,,,,,,,,,,,
Virginia,2018,GN84UHWZJMR8,1,,,,,,,,,,,
Virginia,2024,GN84UHWZJMR8,1,,,,,,,,,,,
Virginia,2021,GNH1FJWKY3G3,1,,,,,,,,,,,
Virginia,2022,GNH1FJWKY3G3,2,,,,,,,,,,,
Virginia,2023,GNH1FJWKY3G3,2,,,,,,,,,,,
Virginia,2017,GR2CKSBB4MB5,3,,,,,,,,,,,
Virginia,2018,GR2CKSBB4MB5,16,,,,,,,,,,,
Virginia,2019,GR2CKSBB4MB5,6,,,,,,,,,,,
Virginia,2020,GR2CKSBB4MB5,1,,,,,,,,,,,
Virginia,2023,GR2CKSBB4MB5,2,,,,,,,,,,,
Virginia,2024,GR2CKSBB4MB5,3,,,,,,,,,,,
Virginia,2025,GR2CKSBB4MB5,7,,,,,,,,,,,
Virginia,2020,GRTDYGFYWBS8,1,,,,,,,,,,,
Virginia,2020,GTDWX1272LQ4,1,,,,,,,,,,,
Virginia,2021,GTDWX1272LQ4,1,,,,,,,,,,,
Virginia,2022,GTDWX1272LQ4,3,,,,,,,,,,,
Virginia,2023,GTDWX1272LQ4,1,,,,,,,,,,,
Virginia,2024,GTDWX1272LQ4,1,,,,,,,,,,,
Virginia,2025,GTDWX1272LQ4,2,,,,,,,,,,,
Virginia,2021,GUD4TJE3FN31,1,,,,,,,,,,,
Virginia,2023,GUD4TJE3FN31,2,,,,,,,,,,,
Virginia,2018,GWKMNJ89SCC5,5,,,,,,,,,,,
Virginia,2019,GWKMNJ89SCC5,2,,,,,,,,,,,
Virginia,2016,GXK6HT9PN3P9,1,,,,,,,,,,,
Virginia,2017,GXK6HT9PN3P9,2,,,,,,,,,,,
Virginia,2018,GXK6HT9PN3P9,3,,,,,,,,,,,
Virginia,2019,GXK6HT9PN3P9,2,,,,,,,,,,,
Virginia,2020,GXK6HT9PN3P9,1,,,,,,,,,,,
Virginia,2021,GXK6HT9PN3P9,1,,,,,,,,,,,
Virginia,2023,GXK6HT9PN3P9,1,,,,,,,,,,,
Virginia,2024,GXK6HT9PN3P9,2,,,,,,,,,,,
Virginia,2025,GXK6HT9PN3P9,1,,,,,,,,,,,
Virginia,2017,GXPHJRVG9MR7,4,,,,,,,,,,,
Virginia,2018,GXPHJRVG9MR7,14,,,,,,,,,,,
Virginia,2019,GXPHJRVG9MR7,4,,,,,,,,,,,
Virginia,2021,GXPHJRVG9MR7,3,,,,,,,,,,,
Virginia,2022,GXPHJRVG9MR7,4,,,,,,,,,,,
Virginia,2023,GXPHJRVG9MR7,3,,,,,,,,,,,
Virginia,2024,GXPHJRVG9MR7,7,,,,,,,,,,,
Virginia,2025,GXPHJRVG9MR7,3,,,,,,,,,,,
Virginia,2019,GY5BEBKX7ME7,1,,,,,,,,,,,
Virginia,2022,GY5BEBKX7ME7,1,,,,,,,,,,,
Virginia,2017,GYDNLMKBK274,1,,,,,,,,,,,
Virginia,2018,GYDNLMKBK274,2,,,,,,,,,,,
Virginia,2019,GYMLL74UL5Q8,4,,,,,,,,,,,
Virginia,2020,GYMLL74UL5Q8,7,,,,,,,,,,,
Virginia,2021,GYMLL74UL5Q8,2,,,,,,,,,,,
Virginia,2022,GYMLL74UL5Q8,1,,,,,,,,,,,
Virginia,2023,GYMLL74UL5Q8,3,,,,,,,,,,,
Virginia,2024,GYMLL74UL5Q8,3,,,,,,,,,,,
Virginia,2025,GYMLL74UL5Q8,2,,,,,,,,,,,
Virginia,2017,GZ57A195G7K6,1,,,,,,,,,,,
Virginia,2023,H11HD5VHGHN3,1,,,,,,,,,,,
Virginia,2019,H12BMH6V6495,1,,,,,,,,,,,
Virginia,2021,H12BMH6V6495,1,,,,,,,,,,,
Virginia,2018,H33DK44BJZE1,1,,,,,,,,,,,
Virginia,2019,H33DK44BJZE1,1,,,,,,,,,,,
Virginia,2018,H4K1A9NVAB68,2,,,,,,,,,,,
Virginia,2020,H4K1A9NVAB68,1,,,,,,,,,,,
Virginia,2023,H4K1A9NVAB68,1,,,,,,,,,,,
Virginia,2017,H4ZMPGLLZ8D9,2,,,,,,,,,,,
Virginia,2018,H4ZMPGLLZ8D9,3,,,,,,,,,,,
Virginia,2016,H5MUP1BXBAB1,1,,,,,,,,,,,
Virginia,2017,HA3UFSU8FN75,1,,,,,,,,,,,
Virginia,2019,HA3UFSU8FN75,1,,,,,,,,,,,
Virginia,2020,HA3UFSU8FN75,1,,,,,,,,,,,
Virginia,2021,HA3UFSU8FN75,1,,,,,,,,,,,
Virginia,2022,HA3UFSU8FN75,2,,,,,,,,,,,
Virginia,2016,HB74FFGNFK17,1,,,,,,,,,,,
Virginia,2017,HB74FFGNFK17,1,,,,,,,,,,,
Virginia,2019,HB74FFGNFK17,1,,,,,,,,,,,
Virginia,2020,HB74FFGNFK17,2,,,,,,,,,,,
Virginia,2025,HB74FFGNFK17,2,,,,,,,,,,,
Virginia,2017,HBLRJ28LNM16,2,,,,,,,,,,,
Virginia,2017,HDM5WRBME2K7,1,,,,,,,,,,,
Virginia,2019,HDM5WRBME2K7,1,,,,,,,,,,,
Virginia,2021,HDM5WRBME2K7,1,,,,,,,,,,,
Virginia,2017,HE98WLUBNW88,1,,,,,,,,,,,
Virginia,2017,HFDXVMRW2NX8,1,,,,,,,,,,,
Virginia,2019,HFK9V1G2B513,1,,,,,,,,,,,
Virginia,2022,HFK9V1G2B513,1,,,,,,,,,,,
Virginia,2022,HFL7UADKYZ52,1,,,,,,,,,,,
Virginia,2023,HFL7UADKYZ52,1,,,,,,,,,,,
Virginia,2024,HFL7UADKYZ52,1,,,,,,,,,,,
Virginia,2018,HJ7KCZ68G3N3,1,,,,,,,,,,,
Virginia,2018,HJEXMNM5EJE5,3,,,,,,,,,,,
Virginia,2019,HJUAXSF12JR6,5,,,,,,,,,,,
Virginia,2020,HJUAXSF12JR6,6,,,,,,,,,,,
Virginia,2022,HJUAXSF12JR6,1,,,,,,,,,,,
Virginia,2023,HJUAXSF12JR6,4,,,,,,,,,,,
Virginia,2024,HJUAXSF12JR6,2,,,,,,,,,,,
Virginia,2025,HJUAXSF12JR6,3,,,,,,,,,,,
Virginia,2018,HK1VJ4NJ6QN7,2,,,,,,,,,,,
Virginia,2019,HK1VJ4NJ6QN7,1,,,,,,,,,,,
Virginia,2020,HK1VJ4NJ6QN7,3,,,,,,,,,,,
Virginia,2021,HK1VJ4NJ6QN7,2,,,,,,,,,,,
Virginia,2022,HK1VJ4NJ6QN7,2,,,,,,,,,,,
