generated_internal_id,piid,tier,award_amount,recipient,matched_axes
CONT_AWD_N4523A20P0303_9700_-NONE-_-NONE-,N4523A20P0303,broad_maritime,6591.05,EDDY PUMP CORPORATION,psc:1905
CONT_AWD_M6785425F1025_9700_M6785421D1801_9700,M6785425F1025,small_craft,6580.0,WING INFLATABLES INC,naics:336612; psc:1940
CONT_AWD_N0010417PEC29_9700_-NONE-_-NONE-,N0010417PEC29,small_craft,6578.4,COGITIC CORPORATION,naics:336612
CONT_AWD_N0024416P0428_9700_-NONE-_-NONE-,N0024416P0428,small_craft,6549.05,ROLLS-ROYCE MARINE NORTH AMERICA INC.,naics:336612
CONT_AWD_N0040618P1865_9700_-NONE-_-NONE-,N0040618P1865,small_craft,6541.0,JUNIPER ELBOW CO. INC.,naics:336612
CONT_AWD_N0010422PNC46_9700_-NONE-_-NONE-,N0010422PNC46,small_craft,6480.0,BASIC RUBBER AND PLASTICS CO.,naics:336612
CONT_AWD_N0040617P0534_9700_-NONE-_-NONE-,N0040617P0534,small_craft,6471.27,JERED LLC,naics:336612
CONT_AWD_N0010417PEC31_9700_-NONE-_-NONE-,N0010417PEC31,small_craft,6458.4,COGITIC CORPORATION,naics:336612
CONT_AWD_N0010421PAD66_9700_-NONE-_-NONE-,N0010421PAD66,small_craft,6449.0,FITZHUGH CLIFTON,naics:336612
CONT_AWD_0065_9700_N3220513D2000_9700,0065,other_small,6440.99,ROLLS-ROYCE SOLUTIONS AMERICA INC,psc:1990
CONT_AWD_LH47_9700_N6238715D2104_9700,LH47,other_small,6436.0,"MCALLISTER TOWING AND TRANSPORTATION COMPANY, INC.",psc:1990
CONT_AWD_N0018923P0101_9700_-NONE-_-NONE-,N0018923P0101,small_craft,6431.52,WINSLOW MARINE PRODUCTS CORPORATION,naics:336612
CONT_AWD_GA05_9700_N0002414G4303_9700,GA05,broad_maritime,6422.0,HUNTINGTON INGALLS INC,psc:1905
CONT_AWD_N0040616P1682_9700_-NONE-_-NONE-,N0040616P1682,small_craft,6400.0,"BRIGHT LIGHTS USA, INC",naics:336612
CONT_AWD_N0010422PSC87_9700_-NONE-_-NONE-,N0010422PSC87,small_craft,6292.0,TRIMAN INDUSTRIES INC,naics:336612
CONT_AWD_N0010426PBC26_9700_-NONE-_-NONE-,N0010426PBC26,small_craft,6258.2,"DIBERT VALVE AND FITTING COMPANY, INCORPORATED",naics:336612
CONT_AWD_N6133118P0078_9700_-NONE-_-NONE-,N6133118P0078,usv_core,6250.0,HII UNMANNED MARITIME SYSTEMS INC.,keyword
CONT_AWD_N0040617P1395_9700_-NONE-_-NONE-,N0040617P1395,small_craft,6241.0,JUNIPER ELBOW CO. INC.,naics:336612
CONT_AWD_LH41_9700_N6238715D2104_9700,LH41,other_small,6227.5,"MCALLISTER TOWING AND TRANSPORTATION COMPANY, INC.",psc:1990
CONT_AWD_LH79_9700_N6238715D2104_9700,LH79,other_small,6198.5,"MCALLISTER TOWING AND TRANSPORTATION COMPANY, INC.",psc:1990
CONT_AWD_N0040615P1604_9700_-NONE-_-NONE-,N0040615P1604,small_craft,6155.52,"B.W. ELLIOTT MANUFACTURING CO., LLC",naics:336612
CONT_AWD_N4044207P5354_9700_-NONE-_-NONE-,N4044207P5354,other_small,6143.54,BOLL FILTER CORPORATION,psc:1925
CONT_AWD_N0010425PEC24_9700_-NONE-_-NONE-,N0010425PEC24,small_craft,6142.0,FLUIDYNE CORPORATION,naics:336612
CONT_AWD_N0040617P1831_9700_-NONE-_-NONE-,N0040617P1831,small_craft,6134.0,JUNIPER ELBOW CO. INC.,naics:336612
CONT_AWD_N4044316P0117_9700_-NONE-_-NONE-,N4044316P0117,small_craft,6130.08,"J. W. MARINE EQUIPMENT, INC.",naics:336612
CONT_AWD_N0010412PCF78_9700_-NONE-_-NONE-,N0010412PCF78,small_craft,6129.62,GLOBAL INCORPORATED,naics:336612
CONT_AWD_N0024416P0413_9700_-NONE-_-NONE-,N0024416P0413,small_craft,6106.46,LOUISIANA ASSOCIATION FOR THE BLIND,naics:336612
CONT_AWD_N0010426PBL86_9700_-NONE-_-NONE-,N0010426PBL86,small_craft,6087.72,ADIRONDACK ELECTRONICS INC,naics:336612
CONT_AWD_N0018915P1281_9700_-NONE-_-NONE-,N0018915P1281,small_craft,6075.0,"BRADLEY, TODD H",naics:336612
CONT_AWD_N0040616P3645_9700_-NONE-_-NONE-,N0040616P3645,small_craft,6072.0,"JAMESTOWN METAL MARINE SALES, INC.",naics:336612
CONT_AWD_LH44_9700_N6238715D2104_9700,LH44,other_small,6019.0,"MCALLISTER TOWING AND TRANSPORTATION COMPANY, INC.",psc:1990
CONT_AWD_N0010425PJA65_9700_-NONE-_-NONE-,N0010425PJA65,small_craft,6002.77,"SPECIALTY SEALS & ACCESSORIES, INC.",naics:336612
CONT_AWD_N0060416P3297_9700_-NONE-_-NONE-,N0060416P3297,small_craft,5999.05,WINDWARD BOATS INC,naics:336612
CONT_AWD_0033_9700_N3220513D2001_9700,0033,other_small,5987.76,"AUSTAL USA, LLC",psc:1990
CONT_AWD_N0010422PXA37_9700_-NONE-_-NONE-,N0010422PXA37,small_craft,5970.0,ROLLS-ROYCE MARINE NORTH AMERICA INC.,naics:336612
CONT_AWD_N0010421PXC56_9700_-NONE-_-NONE-,N0010421PXC56,small_craft,5970.0,ROLLS-ROYCE MARINE NORTH AMERICA INC.,naics:336612
CONT_AWD_N0040615P1012_9700_-NONE-_-NONE-,N0040615P1012,small_craft,5950.0,PIER SIDE SUPPLY INC,naics:336612
CONT_AWD_N0010415PEJ25_9700_-NONE-_-NONE-,N0010415PEJ25,small_craft,5945.0,DEFENSE MANUFACTURERS INC,naics:336612
CONT_AWD_HC108423FA846_9700_HC108421A0001_9700,HC108423FA846,usv_core,5934.53,ATT MOBILITY LLC,keyword
CONT_AWD_N4044207P5372_9700_-NONE-_-NONE-,N4044207P5372,other_small,5923.58,EXCELL TECHNOLOGIES INTERNATIONAL CORPORATION,psc:1925
CONT_AWD_N0040616P2518_9700_-NONE-_-NONE-,N0040616P2518,small_craft,5900.0,PACIFIC MARITIME INDUSTRIES CORP.,naics:336612
CONT_AWD_N6227115M1250_9700_-NONE-_-NONE-,N6227115M1250,other_small,5890.0,CLEARPATH ROBOTICS INC.,psc:1990
CONT_AWD_N0010422PQA22_9700_-NONE-_-NONE-,N0010422PQA22,small_craft,5886.5,MADISON ELECTRIC CO,naics:336612
CONT_AWD_N0040615P2280_9700_-NONE-_-NONE-,N0040615P2280,small_craft,5880.0,"DURAMAX MARINE, LLC",naics:336612
CONT_AWD_N0010421PND20_9700_-NONE-_-NONE-,N0010421PND20,small_craft,5880.0,GUILL TOOL & ENGINEERING CO INC,naics:336612
CONT_AWD_N0040618P0020_9700_-NONE-_-NONE-,N0040618P0020,small_craft,5868.0,JUNIPER ELBOW CO. INC.,naics:336612
CONT_AWD_LH76_9700_N0003312D2100_9700,LH76,other_small,5830.0,MCALLISTER TOWING OF VIRGINIA INC,psc:1990
CONT_AWD_N0040615P2794_9700_-NONE-_-NONE-,N0040615P2794,small_craft,5763.0,JUNIPER ELBOW CO. INC.,naics:336612
CONT_AWD_N0040615P2946_9700_-NONE-_-NONE-,N0040615P2946,small_craft,5761.0,"DEFENSE MARITIME SOLUTIONS, INC.",naics:336612
CONT_AWD_N3220518F2418_9700_N3220513D2001_9700,N3220518F2418,other_small,5749.7,"AUSTAL USA, LLC",psc:1990
CONT_AWD_N0010423PEB96_9700_-NONE-_-NONE-,N0010423PEB96,small_craft,5741.4,IN SPECK CORP,naics:336612
CONT_AWD_N0010421PEL07_9700_-NONE-_-NONE-,N0010421PEL07,small_craft,5735.6,"DIBERT VALVE AND FITTING COMPANY, INCORPORATED",naics:336612
CONT_AWD_N0010417PBV18_9700_-NONE-_-NONE-,N0010417PBV18,small_craft,5730.0,GREATER MARYLAND TOOL & MFG. CORP.,naics:336612
CONT_AWD_0064_9700_N3220513D2000_9700,0064,other_small,5726.94,ROLLS-ROYCE SOLUTIONS AMERICA INC,psc:1990
CONT_AWD_N0010418PX047_9700_-NONE-_-NONE-,N0010418PX047,broad_maritime,5712.0,LOCKHEED MARTIN CORPORATION,psc:1905
CONT_AWD_N0010423PEC26_9700_-NONE-_-NONE-,N0010423PEC26,small_craft,5688.0,JO-KELL INC.,naics:336612
CONT_AWD_0029_9700_N6278913G0001_9700,0029,broad_maritime,5687.0,ELECTRIC BOAT CORPORATION,psc:1905
CONT_AWD_N0040615P4132_9700_-NONE-_-NONE-,N0040615P4132,small_craft,5657.46,SAFE BOATS INTERNATIONAL LLC,naics:336612
CONT_AWD_N0010417PEC30_9700_-NONE-_-NONE-,N0010417PEC30,small_craft,5632.2,COGITIC CORPORATION,naics:336612
CONT_AWD_N0010426PBL69_9700_-NONE-_-NONE-,N0010426PBL69,small_craft,5600.0,"SHENANDOAH INDUSTRIES, LLC",naics:336612
CONT_AWD_N0010425PEA33_9700_-NONE-_-NONE-,N0010425PEA33,small_craft,5600.0,GAFFEL EQUIPMENT,naics:336612
CONT_AWD_N0010418PCE91_9700_-NONE-_-NONE-,N0010418PCE91,small_craft,5600.0,"DEFENSE MARITIME SOLUTIONS, INC.",naics:336612
CONT_AWD_N0010418PCB87_9700_-NONE-_-NONE-,N0010418PCB87,small_craft,5600.0,"DEFENSE MARITIME SOLUTIONS, INC.",naics:336612
CONT_AWD_N0010421PED32_9700_-NONE-_-NONE-,N0010421PED32,small_craft,5580.0,AIRGAS USA LLC,naics:336612
CONT_AWD_0049_9700_N3220513D2001_9700,0049,other_small,5559.54,"AUSTAL USA, LLC",psc:1990
CONT_AWD_N0018916P1167_9700_-NONE-_-NONE-,N0018916P1167,small_craft,5558.09,THE WASHINGTON MARINA COMPANY,naics:336612
CONT_AWD_N0010422PEQ39_9700_-NONE-_-NONE-,N0010422PEQ39,small_craft,5520.24,ADIRONDACK ELECTRONICS INC,naics:336612
CONT_AWD_N0040616P0167_9700_-NONE-_-NONE-,N0040616P0167,small_craft,5518.0,JUNIPER ELBOW CO. INC.,naics:336612
CONT_AWD_N0010425PEB74_9700_-NONE-_-NONE-,N0010425PEB74,small_craft,5515.52,III WILLIAMS LLC,naics:336612
CONT_AWD_N0040615P0758_9700_-NONE-_-NONE-,N0040615P0758,small_craft,5512.0,"COOKSON DOOR SALES OF ARIZONA, INC.",naics:336612
CONT_AWD_0052_9700_N3220513D2000_9700,0052,other_small,5502.6,ROLLS-ROYCE SOLUTIONS AMERICA INC,psc:1990
CONT_AWD_N6278925P0020_9700_-NONE-_-NONE-,N6278925P0020,small_craft,5500.0,"LIFE RAFT & SURVIVAL EQUIPMENT, INC.",naics:336612
CONT_AWD_N0040615P3202_9700_-NONE-_-NONE-,N0040615P3202,small_craft,5445.0,"J.D.A. MARITIME, INC.",naics:336612
CONT_AWD_N5523618P0001_9700_-NONE-_-NONE-,N5523618P0001,broad_maritime,5424.69,JERED LLC,psc:1905
CONT_AWD_N0040616P0420_9700_-NONE-_-NONE-,N0040616P0420,small_craft,5405.0,JUNIPER ELBOW CO. INC.,naics:336612
CONT_AWD_N0010418PBK13_9700_-NONE-_-NONE-,N0010418PBK13,small_craft,5402.49,DERBYSHIRE MACHINE & TOOL CO,naics:336612
CONT_AWD_N0016725FG096_9700_N0016723A0057_9700,N0016725FG096,small_craft,5400.56,"ANCHOR INNOVATION, INC.",naics:336612
CONT_AWD_N0010424PCC23_9700_-NONE-_-NONE-,N0010424PCC23,small_craft,5400.0,ADIRONDACK ELECTRONICS INC,naics:336612
CONT_AWD_N0010423PXE29_9700_-NONE-_-NONE-,N0010423PXE29,small_craft,5400.0,"VIRGINIA ELECTRONIC SYSTEMS, INC.",psc:1940
CONT_AWD_N0010423PXB85_9700_-NONE-_-NONE-,N0010423PXB85,small_craft,5400.0,"VIRGINIA ELECTRONIC SYSTEMS, INC.",psc:1940
CONT_AWD_N0010423PXB84_9700_-NONE-_-NONE-,N0010423PXB84,small_craft,5400.0,"VIRGINIA ELECTRONIC SYSTEMS, INC.",psc:1940
CONT_AWD_N0010422PUC25_9700_-NONE-_-NONE-,N0010422PUC25,small_craft,5397.52,DYNALEC CORPORATION,naics:336612
CONT_AWD_N0010421PED17_9700_-NONE-_-NONE-,N0010421PED17,small_craft,5383.2,DUTCH VALLEY SUPPLY CO.,naics:336612
CONT_AWD_N0010417PEC61_9700_-NONE-_-NONE-,N0010417PEC61,small_craft,5356.82,"DIBERT VALVE AND FITTING COMPANY, INCORPORATED",naics:336612
CONT_AWD_L814_9700_N0002410G4315_9700,L814,broad_maritime,5353.0,ELECTRIC BOAT CORPORATION,psc:1905
CONT_AWD_N0010424PEG67_9700_-NONE-_-NONE-,N0010424PEG67,small_craft,5350.0,FLUIDYNE CORPORATION,naics:336612
CONT_AWD_N0040615P2036_9700_-NONE-_-NONE-,N0040615P2036,small_craft,5345.0,RAILWAY SPECIALTIES CORP,naics:336612
CONT_AWD_N0010417PEC33_9700_-NONE-_-NONE-,N0010417PEC33,small_craft,5284.56,COGITIC CORPORATION,naics:336612
CONT_AWD_N0010421PND53_9700_-NONE-_-NONE-,N0010421PND53,small_craft,5250.0,"MMC METROLOGY LAB, INC.",naics:336612
CONT_AWD_N0010421PAD62_9700_-NONE-_-NONE-,N0010421PAD62,small_craft,5235.6,COMETTO S.P.A.,naics:336612
CONT_AWD_N0010425PAD48_9700_-NONE-_-NONE-,N0010425PAD48,small_craft,5225.28,"A.M.S. NETWORK, LLC",naics:336612
CONT_AWD_N0010418PBZ55_9700_-NONE-_-NONE-,N0010418PBZ55,small_craft,5135.0,GREATER MARYLAND TOOL & MFG. CORP.,naics:336612
CONT_AWD_N0010426PFB42_9700_-NONE-_-NONE-,N0010426PFB42,small_craft,5104.9,IN SPECK CORP,naics:336612
CONT_AWD_N0024415P0376_9700_-NONE-_-NONE-,N0024415P0376,small_craft,5100.0,WING INFLATABLES INC,naics:336612
CONT_AWD_0001_9700_N3220517D4700_9700,0001,other_small,5100.0,"LAKE SHORE SYSTEMS, INC.",psc:1990
CONT_AWD_N0016725FG165_9700_N0016723A0057_9700,N0016725FG165,small_craft,5083.7,"ANCHOR INNOVATION, INC.",naics:336612
CONT_AWD_N0040618P0539_9700_-NONE-_-NONE-,N0040618P0539,small_craft,5074.52,"B.W. ELLIOTT MANUFACTURING CO., LLC",naics:336612
CONT_AWD_N3220518F0025_9700_N3220517D4700_9700,N3220518F0025,other_small,5049.0,"LAKE SHORE SYSTEMS, INC.",psc:1990
CONT_AWD_N0010422PXA56_9700_-NONE-_-NONE-,N0010422PXA56,small_craft,5025.0,"VIRGINIA ELECTRONIC SYSTEMS, INC.",naics:336612; psc:1940
CONT_AWD_N0010422PXA52_9700_-NONE-_-NONE-,N0010422PXA52,small_craft,5025.0,"VIRGINIA ELECTRONIC SYSTEMS, INC.",psc:1940
CONT_AWD_0022_9700_N6278913G0001_9700,0022,broad_maritime,5022.0,ELECTRIC BOAT CORPORATION,psc:1905
CONT_AWD_N0010423PQB91_9700_-NONE-_-NONE-,N0010423PQB91,small_craft,5014.0,"CORNET TECHNOLOGY, INC.",naics:336612
CONT_AWD_N6449824F3014_9700_N6449822D4010_9700,N6449824F3014,usv_core,5000.0,NDI ENGINEERING COMPANY,keyword
CONT_AWD_N0010425PSB19_9700_-NONE-_-NONE-,N0010425PSB19,small_craft,5000.0,COMARK LLC,naics:336612
CONT_AWD_N0010421PDC86_9700_-NONE-_-NONE-,N0010421PDC86,small_craft,5000.0,FRONTIER ELECTRONIC SYSTEMS CORP,naics:336612
CONT_AWD_N0002425F4346_9700_N0002425D4333_9700,N0002425F4346,broad_maritime,5000.0,"G. S. E. DYNAMICS, INC.",psc:1905
CONT_AWD_N0002425F4345_9700_N0002425D4352_9700,N0002425F4345,broad_maritime,5000.0,VT MILCOM INC.,psc:1905
CONT_AWD_N0002425F4344_9700_N0002425D4351_9700,N0002425F4344,broad_maritime,5000.0,TECNICO CORPORATION,psc:1905
CONT_AWD_N0002425F4343_9700_N0002425D4350_9700,N0002425F4343,broad_maritime,5000.0,STANDARD INSPECTION SERVICES,psc:1905
CONT_AWD_N0002425F4342_9700_N0002425D4349_9700,N0002425F4342,broad_maritime,5000.0,"SOUTHCOAST WELDING & MANUFACTURING, LLC.",psc:1905
CONT_AWD_N0002425F4341_9700_N0002425D4348_9700,N0002425F4341,broad_maritime,5000.0,RILEY POWER GROUP LLC,psc:1905
CONT_AWD_N0002425F4340_9700_N0002425D4347_9700,N0002425F4340,broad_maritime,5000.0,"QED SYSTEMS, INC.",psc:1905
CONT_AWD_N0002425F4339_9700_N0002425D4346_9700,N0002425F4339,broad_maritime,5000.0,"PROPULSION CONTROLS ENGINEERING, LLC",psc:1905
CONT_AWD_N0002425F4338_9700_N0002425D4345_9700,N0002425F4338,broad_maritime,5000.0,"PACIFIC SHIPYARDS INTERNATIONAL, LLC",psc:1905
CONT_AWD_N0002425F4337_9700_N0002425D4344_9700,N0002425F4337,broad_maritime,5000.0,PACIFIC ARMADA NW LLC,psc:1905
CONT_AWD_N0002425F4335_9700_N0002425D4342_9700,N0002425F4335,broad_maritime,5000.0,OCEANEERING INTERNATIONAL INC,psc:1905
CONT_AWD_N0002425F4334_9700_N0002425D4341_9700,N0002425F4334,broad_maritime,5000.0,NEAL TECHNICAL INNOVATIONS LLC,psc:1905
CONT_AWD_N0002425F4333_9700_N0002425D4340_9700,N0002425F4333,broad_maritime,5000.0,MOOG MILITARY AIRCRAFT LLC,psc:1905
CONT_AWD_N0002425F4332_9700_N0002425D4339_9700,N0002425F4332,broad_maritime,5000.0,MIKEL INC,psc:1905
CONT_AWD_N0002425F4331_9700_N0002425D4338_9700,N0002425F4331,broad_maritime,5000.0,"IMIA, LLC",psc:1905
CONT_AWD_N0002425F4330_9700_N0002425D4337_9700,N0002425F4330,broad_maritime,5000.0,HII MISSION TECHNOLOGIES CORP,psc:1905
CONT_AWD_N0002425F4329_9700_N0002425D4336_9700,N0002425F4329,broad_maritime,5000.0,"G I INDUSTRIAL-MARINE, LLC",psc:1905
CONT_AWD_N0002425F4328_9700_N0002425D4335_9700,N0002425F4328,broad_maritime,5000.0,METRO MACHINE CORP.,psc:1905
CONT_AWD_N0002425F4327_9700_N0002425D4334_9700,N0002425F4327,broad_maritime,5000.0,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",psc:1905
CONT_AWD_N0002425F4326_9700_N0002425D4332_9700,N0002425F4326,broad_maritime,5000.0,EPSILON SYSTEMS SOLUTIONS INC,psc:1905
CONT_AWD_N0002425F4325_9700_N0002425D4331_9700,N0002425F4325,broad_maritime,5000.0,"EAST COAST REPAIR & FABRICATION, LLC",psc:1905
CONT_AWD_N0002425F4324_9700_N0002425D4330_9700,N0002425F4324,broad_maritime,5000.0,"DELPHINUS ENGINEERING, INC.",psc:1905
CONT_AWD_N0002425F4323_9700_N0002425D4329_9700,N0002425F4323,broad_maritime,5000.0,"COLONNA'S SHIP YARD, INCORPORATED",psc:1905
CONT_AWD_N0002425F4322_9700_N0002425D4328_9700,N0002425F4322,broad_maritime,5000.0,BAE SYSTEMS MARITIME SOLUTIONS NORFOLK INC.,psc:1905
CONT_AWD_N0002425F4321_9700_N0002425D4326_9700,N0002425F4321,broad_maritime,5000.0,AUXILIARY SYSTEMS INC,psc:1905
CONT_AWD_N0002425F4320_9700_N0002425D4325_9700,N0002425F4320,broad_maritime,5000.0,"ADVANCED INTEGRATED TECHNOLOGIES, LLC",psc:1905
CONT_AWD_N0040615P0955_9700_-NONE-_-NONE-,N0040615P0955,small_craft,4995.0,RAILWAY SPECIALTIES CORP,naics:336612
CONT_AWD_N6449819P5249_9700_-NONE-_-NONE-,N6449819P5249,small_craft,4974.52,"HILL, P J INDUSTRIES",naics:336612
CONT_AWD_N6883618P0305_9700_-NONE-_-NONE-,N6883618P0305,small_craft,4970.0,VIGOR KVICHAK LLC,naics:336612
CONT_AWD_N0060416P3463_9700_-NONE-_-NONE-,N0060416P3463,small_craft,4958.05,SAFE BOATS INTERNATIONAL LLC,naics:336612
CONT_AWD_N0040618P0407_9700_-NONE-_-NONE-,N0040618P0407,small_craft,4950.0,PACIFIC MARITIME INDUSTRIES CORP.,naics:336612
CONT_AWD_N0040618P0376_9700_-NONE-_-NONE-,N0040618P0376,small_craft,4950.0,PACIFIC MARITIME INDUSTRIES CORP.,naics:336612
CONT_AWD_N0040616P1363_9700_-NONE-_-NONE-,N0040616P1363,small_craft,4950.0,RAILWAY SPECIALTIES CORP,naics:336612
CONT_AWD_N0010422PEP27_9700_-NONE-_-NONE-,N0010422PEP27,small_craft,4950.0,GREATER MARYLAND TOOL & MFG. CORP.,naics:336612
CONT_AWD_N3220519F7106_9700_N3220517D4700_9700,N3220519F7106,other_small,4931.9,"LAKE SHORE SYSTEMS, INC.",psc:1990
CONT_AWD_LH80_9700_N6238715D2104_9700,LH80,other_small,4910.0,"MCALLISTER TOWING AND TRANSPORTATION COMPANY, INC.",psc:1990
CONT_AWD_LH65_9700_N6238715D2104_9700,LH65,other_small,4910.0,"MCALLISTER TOWING AND TRANSPORTATION COMPANY, INC.",psc:1990
CONT_AWD_N0040615P3738_9700_-NONE-_-NONE-,N0040615P3738,small_craft,4900.0,PACIFIC MARITIME INDUSTRIES CORP.,naics:336612
CONT_AWD_N0040615P2987_9700_-NONE-_-NONE-,N0040615P2987,small_craft,4900.0,PACIFIC MARITIME INDUSTRIES CORP.,naics:336612
CONT_AWD_N0010417PEJ59_9700_-NONE-_-NONE-,N0010417PEJ59,small_craft,4826.25,ADIRONDACK ELECTRONICS INC,naics:336612
CONT_AWD_N0040616P0079_9700_-NONE-_-NONE-,N0040616P0079,small_craft,4810.0,MALPASS CONSTRUCTION CO INC,naics:336612
CONT_AWD_N0010421PCC30_9700_-NONE-_-NONE-,N0010421PCC30,small_craft,4800.0,NORTHROP GRUMMAN SYSTEMS CORPORATION,naics:336612
CONT_AWD_LH46_9700_N6238715D2104_9700,LH46,other_small,4768.0,"MCALLISTER TOWING AND TRANSPORTATION COMPANY, INC.",psc:1990
CONT_AWD_N6449816P5224_9700_-NONE-_-NONE-,N6449816P5224,small_craft,4753.92,"HILL, P J INDUSTRIES",naics:336612
CONT_AWD_N3225318P0129_9700_-NONE-_-NONE-,N3225318P0129,small_craft,4750.0,GILMAN CORPORATION THE,naics:336612
CONT_AWD_N0040616P3400_9700_-NONE-_-NONE-,N0040616P3400,small_craft,4750.0,PACIFIC MARITIME INDUSTRIES CORP.,naics:336612
CONT_AWD_N0010426PFA36_9700_-NONE-_-NONE-,N0010426PFA36,small_craft,4725.0,B&G MANUFACTURING CO INC,naics:336612
CONT_AWD_N0018916P1446_9700_-NONE-_-NONE-,N0018916P1446,small_craft,4725.0,"MAZZELLA LIFTING TECHNOLOGIES, INC.",psc:1940
CONT_AWD_N0010421PXB67_9700_-NONE-_-NONE-,N0010421PXB67,small_craft,4725.0,"VIRGINIA ELECTRONIC SYSTEMS, INC.",psc:1940
CONT_AWD_N0017314W8390_9700_-NONE-_-NONE-,N0017314W8390,other_small,4725.0,MCALLISTER TOWING OF VIRGINIA INC,psc:1990
CONT_AWD_N0040616P0188_9700_-NONE-_-NONE-,N0040616P0188,small_craft,4700.0,RAILWAY SPECIALTIES CORP,naics:336612
CONT_AWD_N0040616P2729_9700_-NONE-_-NONE-,N0040616P2729,small_craft,4669.4,JUNIPER ELBOW CO. INC.,naics:336612
CONT_AWD_N0040617P1175_9700_-NONE-_-NONE-,N0040617P1175,small_craft,4588.0,JUNIPER ELBOW CO. INC.,naics:336612
CONT_AWD_0004_9700_N3220517D4700_9700,0004,other_small,4579.15,"LAKE SHORE SYSTEMS, INC.",psc:1990
CONT_AWD_N0010417PEC57_9700_-NONE-_-NONE-,N0010417PEC57,small_craft,4578.52,"ALLENTOWN FLUID SYSTEMS, INC",naics:336612
CONT_AWD_N4044212P7056_9700_-NONE-_-NONE-,N4044212P7056,small_craft,4564.0,"PALFINGER MARINE USA, LLC",naics:336612
CONT_AWD_N0010425PBT80_9700_-NONE-_-NONE-,N0010425PBT80,small_craft,4537.89,"ECI DEFENSE GROUP, INC.",naics:336612
CONT_AWD_N4044209P5969_9700_-NONE-_-NONE-,N4044209P5969,small_craft,4512.0,"PALFINGER MARINE USA, LLC",naics:336612
CONT_AWD_N0040617P1450_9700_-NONE-_-NONE-,N0040617P1450,small_craft,4500.0,PACIFIC MARITIME INDUSTRIES CORP.,naics:336612
CONT_AWD_N0040616P0607_9700_-NONE-_-NONE-,N0040616P0607,small_craft,4500.0,KLB ENTERPRISES CORP,naics:336612; psc:1940
CONT_AWD_N0040615P2163_9700_-NONE-_-NONE-,N0040615P2163,small_craft,4500.0,RAILWAY SPECIALTIES CORP,naics:336612
CONT_AWD_M3361017P0005_9700_-NONE-_-NONE-,M3361017P0005,small_craft,4500.0,"DIVE RESCUE INTERNATIONAL, INC.",naics:336612; psc:1990
CONT_AWD_N0010425PBV48_9700_-NONE-_-NONE-,N0010425PBV48,small_craft,4476.78,III WILLIAMS LLC,naics:336612
CONT_AWD_N0010425PEA91_9700_-NONE-_-NONE-,N0010425PEA91,small_craft,4440.0,"SOLID STATE COOLING SYSTEMS, INC.",naics:336612
CONT_AWD_N0010417PCG17_9700_-NONE-_-NONE-,N0010417PCG17,small_craft,4420.0,"DEFENSE MARITIME SOLUTIONS, INC.",naics:336612
CONT_AWD_N0040618P1319_9700_-NONE-_-NONE-,N0040618P1319,small_craft,4400.0,"GOVERNMENT & INDUSTRIAL SUPPLY, INC.",naics:336612
CONT_AWD_N0040615P1552_9700_-NONE-_-NONE-,N0040615P1552,small_craft,4400.0,"MAZZELLA LIFTING TECHNOLOGIES, INC.",naics:336612
CONT_AWD_N0040615P1551_9700_-NONE-_-NONE-,N0040615P1551,small_craft,4400.0,"MAZZELLA LIFTING TECHNOLOGIES, INC.",naics:336612
CONT_AWD_M6700117P1252_9700_-NONE-_-NONE-,M6700117P1252,small_craft,4397.24,"NOBLE SUPPLY & LOGISTICS, LLC",naics:336612
CONT_AWD_N0010423PEA54_9700_-NONE-_-NONE-,N0010423PEA54,small_craft,4357.0,IN SPECK CORP,naics:336612
CONT_AWD_N0010421PND62_9700_-NONE-_-NONE-,N0010421PND62,small_craft,4324.0,CURTISS-WRIGHT ELECTRO-MECHANICAL CORPORATION,naics:336612
CONT_AWD_L817_9700_N0002410G4315_9700,L817,broad_maritime,4282.0,ELECTRIC BOAT CORPORATION,psc:1905
CONT_AWD_N3220518P4159_9700_-NONE-_-NONE-,N3220518P4159,other_small,4270.18,"FAIRBANKS MORSE, LLC",psc:1990
CONT_AWD_LH39_9700_N6238715D2104_9700,LH39,other_small,4260.5,"MCALLISTER TOWING AND TRANSPORTATION COMPANY, INC.",psc:1990
CONT_AWD_N0010421PEC88_9700_-NONE-_-NONE-,N0010421PEC88,small_craft,4216.08,DUTCH VALLEY SUPPLY CO.,naics:336612
CONT_AWD_N0010417PDH85_9700_-NONE-_-NONE-,N0010417PDH85,small_craft,4208.0,TIMKEN GEARS & SERVICES INC.,naics:336612
CONT_AWD_N0010424PEE39_9700_-NONE-_-NONE-,N0010424PEE39,small_craft,4179.2,"ECI DEFENSE GROUP, INC.",naics:336612
CONT_AWD_N0010420FK402_9700_N0010416DX004_9700,N0010420FK402,small_craft,4175.55,WING INFLATABLES INC,naics:336612
CONT_AWD_N0010422PBE81_9700_-NONE-_-NONE-,N0010422PBE81,small_craft,4097.0,IN SPECK CORP,naics:336612
CONT_AWD_N4044207P5534_9700_-NONE-_-NONE-,N4044207P5534,other_small,4094.19,US JOINER LLC,psc:1925
CONT_AWD_N0018915F0173_9700_GS07F0101K_4730,N0018915F0173,small_craft,4086.21,"STIDD SYSTEMS, INC.",naics:336612
